*tech,region,year,sc_point_gid,capacity
wind-ons_6,p06029,2013,56266,29.0
wind-ons_4,p06029,2013,56272,4.2
wind-ons_9,p40059,2013,56408,18.9
wind-ons_7,p06037,2013,56645,1.6
wind-ons_7,p06037,2013,56646,15.3
wind-ons_7,p06037,2013,56647,23.1
wind-ons_7,p06037,2013,56648,67.0
wind-ons_5,p06029,2013,56650,28.7
wind-ons_6,p06029,2013,56651,15.0
wind-ons_5,p06029,2013,56652,3.5
wind-ons_9,p40059,2013,56789,25.5
wind-ons_9,p40059,2013,56790,25.5
wind-ons_6,p47151,2013,56900,0.7
wind-ons_9,p06037,2013,57026,1.5
wind-ons_9,p06037,2013,57027,6.5
wind-ons_7,p06037,2013,57028,7.5
wind-ons_5,p06037,2013,57030,4.5
wind-ons_5,p06037,2013,57031,3.7
wind-ons_9,p40139,2013,57151,10.0
wind-ons_10,p40153,2013,57168,120.0
wind-ons_10,p40153,2013,57169,94.5
wind-ons_10,p40059,2013,57170,25.5
wind-ons_10,p40153,2013,57171,25.5
wind-ons_6,p47001,2013,57280,27.0
wind-ons_5,p47001,2013,57281,0.7
wind-ons_5,p06037,2013,57409,0.1
wind-ons_10,p48421,2013,57531,10.0
wind-ons_10,p48195,2013,57535,114.0
wind-ons_10,p48195,2013,57536,79.8
wind-ons_3,p47129,2013,57660,0.7
wind-ons_10,p48195,2013,57916,3.0
wind-ons_10,p40153,2013,57929,101.2
wind-ons_10,p48341,2013,59050,10.0
wind-ons_10,p48341,2013,59051,10.0
wind-ons_10,p48341,2013,59431,49.5
wind-ons_10,p48341,2013,59432,10.0
wind-ons_10,p48341,2013,59809,8.8
wind-ons_9,p48341,2013,59810,10.0
wind-ons_1,p06071,2013,60076,9.1
wind-ons_1,p06071,2013,60077,9.6
wind-ons_5,p06071,2013,60078,19.0
wind-ons_5,p06071,2013,60079,16.0
wind-ons_5,p06071,2013,60080,9.4
wind-ons_1,p06071,2013,60456,20.5
wind-ons_2,p06071,2013,60457,30.75
wind-ons_4,p06071,2013,60459,42.6
wind-ons_6,p06071,2013,60460,22.4
wind-ons_4,p06071,2013,60461,8.0
wind-ons_4,p06065,2013,60836,29.9
wind-ons_9,p06065,2013,60837,38.9
wind-ons_6,p06065,2013,60840,45.0
wind-ons_1,p06065,2013,61216,20.5
wind-ons_7,p06065,2013,61220,43.4
wind-ons_7,p06065,2013,61221,22.2
wind-ons_9,p48359,2013,61327,0.161
wind-ons_10,p48065,2013,61333,79.5
wind-ons_10,p48065,2013,61336,80.0
wind-ons_10,p40129,2013,61349,123.0
wind-ons_10,p40039,2013,61354,106.5
wind-ons_1,p06065,2013,61596,16.5
wind-ons_1,p06065,2013,61597,31.0
wind-ons_7,p06065,2013,61600,30.75
wind-ons_7,p06065,2013,61601,20.0
wind-ons_6,p06065,2013,61602,3.4
wind-ons_5,p04017,2013,61647,63.0
wind-ons_10,p48359,2013,61707,160.839
wind-ons_10,p48065,2013,61714,10.0
wind-ons_8,p40009,2013,61725,98.9
wind-ons_10,p40149,2013,61734,40.5
wind-ons_1,p06065,2013,61976,5.4
wind-ons_2,p06065,2013,61977,11.6
wind-ons_4,p06065,2013,61978,16.1
wind-ons_2,p06065,2013,61979,21.7
wind-ons_2,p06065,2013,61980,11.7
wind-ons_3,p06065,2013,62357,3.0
wind-ons_5,p06065,2013,62358,6.5
wind-ons_4,p06065,2013,62359,7.3
wind-ons_2,p06065,2013,62360,5.9
wind-ons_9,p35037,2013,62459,20.0
wind-ons_8,p35019,2013,62826,90.0
wind-ons_10,p35037,2013,62839,60.0
wind-ons_7,p35057,2013,63959,100.0
wind-ons_9,p35037,2013,63974,204.0
wind-ons_10,p40031,2013,64014,74.3
wind-ons_10,p40031,2013,64015,151.4
wind-ons_10,p40031,2013,64016,99.0
wind-ons_9,p35009,2013,64741,0.6
wind-ons_9,p35009,2013,65120,0.6
wind-ons_9,p35009,2013,65121,0.7
wind-ons_8,p06073,2013,65778,50.0
wind-ons_8,p35005,2013,66634,30.0
wind-ons_9,p35041,2013,66635,90.0
wind-ons_10,p48153,2013,66656,57.0
wind-ons_10,p48125,2013,67796,150.0
wind-ons_9,p48337,2013,68203,112.5
wind-ons_9,p48169,2013,70834,84.0
wind-ons_9,p48169,2013,70835,160.0
wind-ons_10,p48237,2013,70856,120.0
wind-ons_9,p48033,2013,71211,180.0
wind-ons_9,p48415,2013,71976,130.5
wind-ons_10,p48415,2013,71977,120.0
wind-ons_10,p48415,2013,71978,63.0
wind-ons_10,p48417,2013,71988,162.3
wind-ons_10,p48415,2013,72358,249.0
wind-ons_10,p48417,2013,72367,200.0
wind-ons_9,p48335,2013,72737,73.5
wind-ons_10,p48335,2013,72738,209.0
wind-ons_10,p48353,2013,72739,197.0
wind-ons_9,p48353,2013,72741,37.5
wind-ons_10,p48253,2013,72746,200.0
wind-ons_8,p48335,2013,73117,75.0
wind-ons_10,p48335,2013,73118,126.5
wind-ons_10,p48353,2013,73120,98.8
wind-ons_10,p48353,2013,73121,152.0
wind-ons_10,p48353,2013,73122,101.2
wind-ons_10,p48441,2013,73123,120.6
wind-ons_9,p48317,2013,73489,120.0
wind-ons_8,p48227,2013,73493,7.0
wind-ons_10,p48353,2013,73499,241.0
wind-ons_10,p48353,2013,73500,144.0
wind-ons_10,p48353,2013,73502,232.5
wind-ons_10,p48441,2013,73503,170.2
wind-ons_10,p48441,2013,73504,114.0
wind-ons_10,p48133,2013,73515,26.347
wind-ons_10,p48227,2013,73872,121.9
wind-ons_9,p48227,2013,73873,34.3
wind-ons_10,p48353,2013,73880,80.5
wind-ons_10,p48353,2013,73882,17.0
wind-ons_10,p48441,2013,73883,282.0
wind-ons_10,p48143,2013,73895,23.808
wind-ons_10,p48143,2013,73896,2.645
wind-ons_8,p48495,2013,74240,0.925
wind-ons_9,p48495,2013,74241,91.575
wind-ons_9,p48135,2013,74242,0.6
wind-ons_10,p48173,2013,74252,142.5
wind-ons_10,p48173,2013,74253,58.8
wind-ons_10,p48335,2013,74254,124.2
wind-ons_6,p48335,2013,74257,0.035
wind-ons_8,p48353,2013,74261,169.5
wind-ons_9,p48441,2013,74262,213.0
wind-ons_9,p48441,2013,74263,223.5
wind-ons_5,p48229,2013,74596,1.3
wind-ons_9,p48495,2013,74621,59.4
wind-ons_10,p48173,2013,74633,90.0
wind-ons_10,p48431,2013,74634,215.5
wind-ons_10,p48431,2013,74635,214.5
wind-ons_10,p48431,2013,74636,149.5
wind-ons_8,p48081,2013,74637,69.53
wind-ons_6,p48081,2013,74638,0.035
wind-ons_9,p48109,2013,74986,30.0
wind-ons_10,p48173,2013,75013,115.5
wind-ons_9,p48431,2013,75015,186.0
wind-ons_10,p48431,2013,75016,112.5
wind-ons_10,p48081,2013,75017,79.92
wind-ons_7,p48081,2013,75018,0.08
wind-ons_8,p48109,2013,75366,23.3
wind-ons_10,p48461,2013,77285,264.0
wind-ons_7,p48461,2013,77665,14.0
wind-ons_8,p48461,2013,77666,75.0
wind-ons_10,p48235,2013,78057,150.0
wind-ons_10,p48371,2013,78423,82.0
wind-ons_8,p48371,2013,78424,78.0
wind-ons_10,p48371,2013,78425,82.5
wind-ons_9,p48371,2013,78426,167.7
wind-ons_10,p48371,2013,78804,150.0
wind-ons_5,p48351,2013,80392,10.0
wind-ons_5,p48351,2013,80772,10.0
wind-ons_5,p48351,2013,81152,10.0
wind-ons_8,p48409,2013,90622,180.0
wind-ons_9,p48261,2013,93662,201.6
wind-ons_9,p48261,2013,94041,228.0
wind-ons_10,p48261,2013,94042,55.2
wind-ons_9,p30035,2014,7317,101.4
wind-ons_8,p30101,2014,7697,104.2
wind-ons_7,p23003,2014,8728,42.0
wind-ons_4,p53037,2014,9165,44.0
wind-ons_7,p53037,2014,9166,168.0
wind-ons_7,p53037,2014,9546,60.6
wind-ons_9,p38019,2014,10440,118.5
wind-ons_9,p38019,2014,10441,40.5
wind-ons_7,p38069,2014,10810,149.0
wind-ons_9,p38071,2014,10820,40.5
wind-ons_7,p30013,2014,11880,9.0
wind-ons_9,p38101,2014,12322,4.5
wind-ons_7,p38049,2014,12324,11.9
wind-ons_9,p38101,2014,12702,115.5
wind-ons_9,p38101,2014,12703,2.6
wind-ons_9,p23029,2014,12911,57.0
wind-ons_8,p53013,2014,12978,149.4
wind-ons_8,p53013,2014,12979,78.0
wind-ons_5,p53039,2014,13339,136.3
wind-ons_6,p53039,2014,13342,199.0
wind-ons_6,p53005,2014,13350,95.0
wind-ons_7,p53013,2014,13358,7.2
wind-ons_8,p53013,2014,13359,156.0
wind-ons_6,p53039,2014,13718,262.2
wind-ons_7,p53039,2014,13720,94.0
wind-ons_5,p53039,2014,13721,98.9
wind-ons_8,p53039,2014,13722,204.0
wind-ons_6,p53071,2014,13731,176.9
wind-ons_7,p41021,2014,14100,163.3
wind-ons_5,p41049,2014,14104,102.9
wind-ons_6,p41059,2014,14111,122.8
wind-ons_6,p41059,2014,14112,43.0
wind-ons_8,p41055,2014,14480,221.0
wind-ons_6,p41049,2014,14484,98.7
wind-ons_6,p41049,2014,14485,9.9
wind-ons_5,p41049,2014,14486,5.0
wind-ons_5,p41049,2014,14487,10.0
wind-ons_4,p41059,2014,14488,6.6
wind-ons_6,p41059,2014,14493,98.9
wind-ons_8,p27137,2014,14655,25.0
wind-ons_10,p23007,2014,14795,66.0
wind-ons_7,p41055,2014,14858,24.0
wind-ons_8,p41055,2014,14859,125.4
wind-ons_9,p41055,2014,14860,100.8
wind-ons_6,p41021,2014,14861,102.9
wind-ons_6,p41049,2014,14864,72.0
wind-ons_6,p41049,2014,14866,9.9
wind-ons_6,p41059,2014,14867,10.0
wind-ons_5,p41059,2014,14868,9.9
wind-ons_3,p41059,2014,14872,25.0
wind-ons_8,p41055,2014,15239,81.0
wind-ons_6,p41021,2014,15241,76.5
wind-ons_6,p41021,2014,15242,100.5
wind-ons_6,p41049,2014,15247,8.3
wind-ons_9,p38091,2014,15383,49.5
wind-ons_6,p41049,2014,15626,3.3
wind-ons_6,p41049,2014,15627,1.7
wind-ons_9,p38065,2014,15742,50.6
wind-ons_9,p38055,2014,15745,49.5
wind-ons_8,p38039,2014,15762,120.0
wind-ons_5,p41021,2014,16000,24.6
wind-ons_6,p41021,2014,16001,25.2
wind-ons_7,p30107,2014,16069,135.0
wind-ons_8,p38065,2014,16122,48.0
wind-ons_9,p38015,2014,16126,18.0
wind-ons_9,p38003,2014,16143,148.5
wind-ons_9,p38015,2014,16505,31.5
wind-ons_8,p38003,2014,16522,48.0
wind-ons_8,p27027,2014,16532,0.931
wind-ons_8,p27027,2014,16910,0.7
wind-ons_8,p27027,2014,16912,0.969
wind-ons_8,p27027,2014,17290,0.7
wind-ons_7,p23027,2014,17465,4.5
wind-ons_6,p41001,2014,18295,100.7
wind-ons_10,p30025,2014,18763,30.0
wind-ons_7,p36033,2014,18954,100.5
wind-ons_9,p36019,2014,18956,81.0
wind-ons_8,p36019,2014,18957,97.5
wind-ons_9,p23013,2014,18988,4.5
wind-ons_9,p36033,2014,19335,106.5
wind-ons_10,p38021,2014,19556,61.5
wind-ons_9,p26031,2014,20026,1.8
wind-ons_9,p38021,2014,20696,180.0
wind-ons_9,p27149,2014,22235,0.4
wind-ons_6,p36049,2014,23507,45.5
wind-ons_5,p36049,2014,23508,30.55
wind-ons_5,p36049,2014,23888,68.5
wind-ons_5,p36049,2014,23889,16.5
wind-ons_8,p27067,2014,24140,2.0
wind-ons_8,p27067,2014,24141,2.0
wind-ons_8,p36049,2014,24268,68.5
wind-ons_5,p36049,2014,24269,16.5
wind-ons_10,p33019,2014,24291,24.0
wind-ons_8,p36049,2014,24647,30.55
wind-ons_8,p36049,2014,24648,45.5
wind-ons_8,p27073,2014,24892,0.931
wind-ons_8,p27073,2014,24893,0.931
wind-ons_8,p27073,2014,24894,0.931
wind-ons_9,p27073,2014,24895,0.017
wind-ons_9,p55029,2014,24948,0.7
wind-ons_8,p27073,2014,25272,0.969
wind-ons_8,p27073,2014,25273,0.969
wind-ons_8,p27073,2014,25274,0.931
wind-ons_9,p27073,2014,25275,0.931
wind-ons_9,p55061,2014,25329,0.7
wind-ons_9,p27173,2014,25652,0.969
wind-ons_8,p27173,2014,25653,0.969
wind-ons_9,p27173,2014,25654,0.969
wind-ons_9,p27173,2014,25655,0.969
wind-ons_9,p27173,2014,25656,0.931
wind-ons_9,p27173,2014,25657,0.931
wind-ons_10,p27173,2014,26032,8.4
wind-ons_9,p27173,2014,26033,2.95
wind-ons_8,p27173,2014,26034,0.969
wind-ons_9,p27173,2014,26035,0.969
wind-ons_9,p27173,2014,26036,0.969
wind-ons_9,p27173,2014,26037,0.931
wind-ons_9,p27173,2014,26038,0.017
wind-ons_9,p50025,2014,26187,5.2
wind-ons_9,p46069,2014,26392,40.5
wind-ons_9,p46059,2014,26394,25.0
wind-ons_10,p27081,2014,26413,8.85
wind-ons_9,p27083,2014,26414,1.9
wind-ons_8,p27083,2014,26415,1.683
wind-ons_9,p27083,2014,26416,0.969
wind-ons_9,p27173,2014,26417,0.969
wind-ons_9,p27173,2014,26418,0.931
wind-ons_9,p27127,2014,26419,0.017
wind-ons_8,p27127,2014,26420,1.7
wind-ons_9,p26113,2014,26484,59.0
wind-ons_6,p16039,2014,26665,21.0
wind-ons_6,p16039,2014,26666,21.0
wind-ons_10,p27083,2014,26794,2.8
wind-ons_9,p27083,2014,26795,2.1
wind-ons_9,p27083,2014,26796,2.1
wind-ons_9,p27083,2014,26797,0.969
wind-ons_9,p27127,2014,26798,0.931
wind-ons_9,p27127,2014,26799,0.017
wind-ons_8,p27127,2014,26800,1.7
wind-ons_8,p27131,2014,26813,1.6
wind-ons_9,p46011,2014,27171,50.4
wind-ons_10,p27081,2014,27172,103.5
wind-ons_10,p27083,2014,27174,3.9
wind-ons_10,p27083,2014,27175,4.2
wind-ons_9,p27083,2014,27176,4.2
wind-ons_9,p27083,2014,27177,1.3
wind-ons_9,p27127,2014,27178,0.931
wind-ons_9,p26063,2014,27259,52.8
wind-ons_9,p36053,2014,27308,30.0
wind-ons_9,p36053,2014,27309,34.5
wind-ons_8,p36053,2014,27310,11.5
wind-ons_9,p25023,2014,27342,1.8
wind-ons_6,p16019,2014,27450,64.5
wind-ons_10,p27081,2014,27552,150.0
wind-ons_10,p27081,2014,27553,21.9
wind-ons_10,p27083,2014,27554,2.0
wind-ons_10,p27083,2014,27555,2.1
wind-ons_10,p27083,2014,27556,4.2
wind-ons_9,p27083,2014,27557,1.683
wind-ons_9,p27127,2014,27558,0.969
wind-ons_9,p27127,2014,27559,0.931
wind-ons_8,p27127,2014,27560,0.017
wind-ons_9,p26063,2014,27640,69.0
wind-ons_7,p25003,2014,27705,1.7
wind-ons_5,p16047,2014,27809,18.9
wind-ons_5,p16047,2014,27810,10.5
wind-ons_9,p27117,2014,27933,49.5
wind-ons_9,p27117,2014,27934,103.5
wind-ons_10,p27101,2014,27935,2.0
wind-ons_10,p27101,2014,27936,2.0
wind-ons_10,p27101,2014,27937,1.683
wind-ons_9,p27033,2014,27940,0.05
wind-ons_5,p16039,2014,28187,10.5
wind-ons_10,p46073,2014,28297,51.0
wind-ons_9,p27117,2014,28312,5.2
wind-ons_9,p27117,2014,28313,51.0
wind-ons_10,p27101,2014,28316,2.0
wind-ons_10,p27101,2014,28317,1.683
wind-ons_10,p27033,2014,28318,0.931
wind-ons_10,p27033,2014,28319,49.95
wind-ons_10,p27033,2014,28320,0.9
wind-ons_9,p27039,2014,28335,8.0
wind-ons_9,p55039,2014,28365,145.2
wind-ons_8,p46015,2014,28673,1.3
wind-ons_9,p27117,2014,28692,2.0
wind-ons_9,p27101,2014,28695,85.5
wind-ons_9,p27101,2014,28696,10.4
wind-ons_9,p27101,2014,28697,2.0
wind-ons_9,p27033,2014,28698,1.3
wind-ons_10,p27033,2014,28699,1.0
wind-ons_10,p27033,2014,28700,15.6
wind-ons_10,p27033,2014,28701,1.2
wind-ons_10,p27165,2014,28702,0.02
wind-ons_9,p27039,2014,28715,32.0
wind-ons_9,p27039,2014,28716,3.0
wind-ons_8,p55039,2014,28744,0.1
wind-ons_8,p46015,2014,29053,1.3
wind-ons_9,p27117,2014,29073,9.2
wind-ons_9,p27101,2014,29074,205.5
wind-ons_10,p27101,2014,29075,12.0
wind-ons_10,p27101,2014,29076,2.0
wind-ons_9,p27101,2014,29077,2.0
wind-ons_9,p27033,2014,29078,1.3
wind-ons_9,p27033,2014,29079,1.3
wind-ons_9,p27033,2014,29080,0.9
wind-ons_10,p27165,2014,29082,19.98
wind-ons_9,p55039,2014,29124,30.0
wind-ons_9,p55039,2014,29125,67.7
wind-ons_7,p36029,2014,29188,20.0
wind-ons_8,p36121,2014,29191,112.0
wind-ons_10,p25023,2014,29244,1.5
wind-ons_9,p27133,2014,29452,2.0
wind-ons_9,p27133,2014,29453,2.0
wind-ons_9,p27105,2014,29457,1.5
wind-ons_9,p27105,2014,29458,2.0
wind-ons_9,p27063,2014,29459,2.0
wind-ons_9,p27063,2014,29460,1.0
wind-ons_10,p27063,2014,29461,99.0
wind-ons_10,p27091,2014,29462,100.5
wind-ons_9,p27091,2014,29465,0.9
wind-ons_9,p27099,2014,29476,100.5
wind-ons_9,p27099,2014,29477,100.7
wind-ons_9,p55027,2014,29504,99.0
wind-ons_9,p55039,2014,29505,0.1
wind-ons_8,p36121,2014,29572,6.6
wind-ons_9,p36121,2014,29573,126.0
wind-ons_8,p36069,2014,29578,37.5
wind-ons_9,p44005,2014,29621,1.5
wind-ons_8,p27133,2014,29834,2.0
wind-ons_10,p27105,2014,29837,1.5
wind-ons_10,p27105,2014,29838,2.0
wind-ons_9,p27063,2014,29839,8.4
wind-ons_10,p27063,2014,29841,0.9
wind-ons_9,p27091,2014,29844,2.1
wind-ons_9,p27091,2014,29845,0.9
wind-ons_9,p27043,2014,29846,1.3
wind-ons_9,p27043,2014,29847,1.3
wind-ons_9,p27099,2014,29856,100.5
wind-ons_9,p27099,2014,29857,98.9
wind-ons_8,p36101,2014,29958,87.5
wind-ons_9,p27133,2014,30212,11.6
wind-ons_8,p27133,2014,30213,3.8
wind-ons_8,p27133,2014,30214,2.0
wind-ons_9,p27105,2014,30215,2.0
wind-ons_9,p27105,2014,30216,1.683
wind-ons_9,p27105,2014,30217,1.3
wind-ons_9,p27105,2014,30218,4.0
wind-ons_9,p27063,2014,30220,1.3
wind-ons_9,p27063,2014,30221,0.9
wind-ons_9,p27091,2014,30224,1.7
wind-ons_9,p27091,2014,30225,1.7
wind-ons_9,p27099,2014,30236,13.5
wind-ons_9,p27099,2014,30237,9.8
wind-ons_9,p55027,2014,30264,54.0
wind-ons_8,p36009,2014,30332,100.5
wind-ons_10,p56009,2014,30529,99.0
wind-ons_9,p19143,2014,30597,2.0
wind-ons_9,p19143,2014,30598,98.2
wind-ons_9,p19059,2014,30599,43.5
wind-ons_9,p19059,2014,30601,10.5
wind-ons_9,p19195,2014,30612,3.4
wind-ons_9,p19195,2014,30614,28.0
wind-ons_8,p19131,2014,30616,48.0
wind-ons_9,p19131,2014,30617,252.0
wind-ons_9,p19089,2014,30618,99.0
wind-ons_10,p56009,2014,30908,99.0
wind-ons_10,p56009,2014,30909,99.0
wind-ons_10,p56009,2014,30910,39.0
wind-ons_9,p19143,2014,30978,49.6
wind-ons_9,p19059,2014,30979,100.0
wind-ons_9,p19109,2014,30987,10.5
wind-ons_9,p19189,2014,30988,66.0
wind-ons_9,p19189,2014,30989,20.0
wind-ons_9,p19195,2014,30991,80.0
wind-ons_9,p19195,2014,30992,80.0
wind-ons_9,p19195,2014,30994,132.0
wind-ons_9,p56025,2014,31286,17.0
wind-ons_9,p19143,2014,31356,1.2
wind-ons_9,p19143,2014,31358,0.6
wind-ons_9,p19189,2014,31369,199.0
wind-ons_8,p19131,2014,31376,0.5
wind-ons_9,p19081,2014,31749,150.0
wind-ons_9,p19041,2014,32121,0.21
wind-ons_9,p19147,2014,32122,20.79
wind-ons_9,p19109,2014,32126,2.3
wind-ons_9,p19081,2014,32130,98.0
wind-ons_8,p55049,2014,32152,30.0
wind-ons_9,p19081,2014,32511,42.0
wind-ons_8,p19067,2014,32517,80.0
wind-ons_10,p42117,2014,32623,100.5
wind-ons_7,p42069,2014,32633,64.5
wind-ons_9,p31107,2014,33243,8.91
wind-ons_9,p19035,2014,33258,76.5
wind-ons_8,p19023,2014,33277,0.9
wind-ons_8,p19017,2014,33278,0.9
wind-ons_10,p31107,2014,33623,8.91
wind-ons_10,p31107,2014,33624,54.27
wind-ons_9,p19035,2014,33638,104.3
wind-ons_9,p19021,2014,33639,0.7
wind-ons_9,p19069,2014,33653,199.7
wind-ons_8,p42079,2014,33772,24.0
wind-ons_10,p31107,2014,34004,8.91
wind-ons_9,p19035,2014,34018,0.7
wind-ons_9,p19021,2014,34019,160.5
wind-ons_9,p19151,2014,34022,59.9
wind-ons_10,p19151,2014,34023,125.9
wind-ons_9,p19197,2014,34030,150.0
wind-ons_9,p19197,2014,34031,16.2
wind-ons_8,p17085,2014,34055,100.5
wind-ons_10,p31017,2014,34368,59.4
wind-ons_9,p19161,2014,34399,15.0
wind-ons_9,p19025,2014,34403,82.6
wind-ons_9,p19079,2014,34410,35.0
wind-ons_9,p56007,2014,35085,99.0
wind-ons_8,p42107,2014,35290,26.0
wind-ons_10,p56007,2014,35464,19.5
wind-ons_10,p56007,2014,35465,4.9
wind-ons_9,p19027,2014,35542,159.1
wind-ons_9,p19169,2014,35552,150.0
wind-ons_9,p42107,2014,35670,102.0
wind-ons_7,p56041,2014,35816,48.861
wind-ons_10,p56007,2014,35844,1.3
wind-ons_10,p56007,2014,35845,24.8
wind-ons_10,p56007,2014,35846,25.0
wind-ons_9,p56001,2014,35847,28.8
wind-ons_9,p19047,2014,35920,105.0
wind-ons_9,p19073,2014,35925,14.553
wind-ons_9,p19169,2014,35933,150.0
wind-ons_7,p56041,2014,36195,142.2
wind-ons_8,p56041,2014,36196,64.08
wind-ons_10,p56007,2014,36224,1.8
wind-ons_10,p56007,2014,36225,32.619
wind-ons_10,p56007,2014,36226,25.0
wind-ons_9,p56001,2014,36227,99.0
wind-ons_9,p19073,2014,36305,0.147
wind-ons_7,p39173,2014,36378,1.8
wind-ons_8,p56041,2014,36575,15.92
wind-ons_8,p56041,2014,36576,12.139
wind-ons_10,p56007,2014,36605,16.8
wind-ons_9,p56001,2014,36606,8.781
wind-ons_9,p17103,2014,36722,76.2
wind-ons_8,p17037,2014,36723,217.5
wind-ons_7,p39173,2014,36757,1.8
wind-ons_7,p39173,2014,36758,1.8
wind-ons_8,p17103,2014,37100,2.5
wind-ons_9,p17103,2014,37101,80.0
wind-ons_7,p39173,2014,37138,1.8
wind-ons_8,p17011,2014,37480,2.5
wind-ons_8,p17073,2014,37854,1.5
wind-ons_10,p56021,2014,38133,29.4
wind-ons_8,p17073,2014,38234,1.5
wind-ons_7,p17011,2014,38238,8.4
wind-ons_7,p17099,2014,38244,10.5
wind-ons_8,p42013,2014,38315,70.0
wind-ons_9,p56021,2014,38513,42.0
wind-ons_8,p31105,2014,38522,10.5
wind-ons_9,p19155,2014,38580,165.2
wind-ons_10,p19001,2014,38584,174.8
wind-ons_8,p17011,2014,38618,53.0
wind-ons_8,p17099,2014,38624,99.0
wind-ons_8,p17099,2014,38625,51.0
wind-ons_9,p42013,2014,38695,80.0
wind-ons_8,p17011,2014,38999,72.0
wind-ons_8,p17099,2014,39004,49.5
wind-ons_8,p17099,2014,39005,106.0
wind-ons_10,p42021,2014,39074,62.5
wind-ons_6,p08069,2014,39273,9.9
wind-ons_7,p08123,2014,39274,15.4
wind-ons_8,p17175,2014,39378,150.0
wind-ons_8,p08123,2014,39659,221.0
wind-ons_7,p08075,2014,39663,199.5
wind-ons_9,p08075,2014,39665,201.0
wind-ons_8,p08075,2014,39666,60.0
wind-ons_8,p08075,2014,39667,151.8
wind-ons_7,p08075,2014,39668,22.5
wind-ons_9,p42111,2014,39833,29.4
wind-ons_9,p34001,2014,39865,7.5
wind-ons_8,p08123,2014,40039,79.5
wind-ons_7,p08075,2014,40045,29.7
wind-ons_8,p42111,2014,40212,9.0
wind-ons_8,p42111,2014,40214,52.5
wind-ons_1,p49049,2014,40366,18.9
wind-ons_9,p31109,2014,40470,0.7
wind-ons_8,p18007,2014,40533,130.5
wind-ons_8,p18007,2014,40535,106.0
wind-ons_7,p42051,2014,40590,15.0
wind-ons_8,p42111,2014,40592,30.0
wind-ons_9,p42111,2014,40593,37.8
wind-ons_9,p31109,2014,40850,0.7
wind-ons_8,p18007,2014,40913,99.0
wind-ons_8,p18007,2014,40914,201.3
wind-ons_8,p18007,2014,40915,100.0
wind-ons_8,p18157,2014,40917,199.7
wind-ons_6,p42111,2014,40971,10.4
wind-ons_8,p42111,2014,40972,34.5
wind-ons_7,p06113,2014,41053,13.1
wind-ons_8,p18007,2014,41294,100.0
wind-ons_8,p18171,2014,41295,100.0
wind-ons_8,p06095,2014,41431,150.0
wind-ons_7,p06095,2014,41433,24.0
wind-ons_9,p17113,2014,41664,213.8
wind-ons_9,p17113,2014,41665,210.9
wind-ons_9,p06095,2014,41811,150.0
wind-ons_9,p06095,2014,41812,145.8
wind-ons_7,p06067,2014,41813,63.0
wind-ons_9,p29005,2014,41998,146.0
wind-ons_8,p17179,2014,42040,100.5
wind-ons_5,p06013,2014,42190,16.2
wind-ons_8,p29005,2014,42377,5.0
wind-ons_5,p06013,2014,42571,15.5
wind-ons_2,p06013,2014,42572,38.0
wind-ons_9,p29005,2014,42758,50.4
wind-ons_2,p06013,2014,42950,18.0
wind-ons_4,p06077,2014,42953,18.0
wind-ons_9,p29147,2014,43144,50.4
wind-ons_10,p54023,2014,43252,164.0
wind-ons_4,p06001,2014,43331,234.0
wind-ons_7,p06001,2014,43332,98.5
wind-ons_4,p06077,2014,43333,21.0
wind-ons_4,p06077,2014,43334,10.9
wind-ons_7,p54093,2014,43630,66.0
wind-ons_10,p54023,2014,43632,100.0
wind-ons_3,p06077,2014,43714,10.5
wind-ons_9,p29075,2014,43905,56.7
wind-ons_2,p06001,2014,44090,3.24
wind-ons_2,p06001,2014,44091,4.14
wind-ons_3,p06077,2014,44092,5.52
wind-ons_2,p06077,2014,44093,4.14
wind-ons_3,p06099,2014,44094,1.2
wind-ons_3,p06085,2014,44471,2.43
wind-ons_3,p06099,2014,44472,2.43
wind-ons_8,p17149,2014,45451,1.7
wind-ons_5,p49001,2014,45674,203.5
wind-ons_10,p20029,2014,46163,105.0
wind-ons_3,p06047,2014,46373,17.0
wind-ons_10,p20029,2014,46543,96.0
wind-ons_9,p20105,2014,48059,100.8
wind-ons_10,p20105,2014,48439,148.5
wind-ons_9,p20171,2014,49558,99.0
wind-ons_6,p08099,2014,51067,4.0
wind-ons_6,p08099,2014,51068,1.5
wind-ons_10,p20083,2014,51847,100.5
wind-ons_10,p08099,2014,52207,162.0
wind-ons_9,p08009,2014,52585,75.0
wind-ons_10,p20069,2014,52983,112.2
wind-ons_10,p20015,2014,53390,150.0
wind-ons_1,p06029,2014,53988,3.0
wind-ons_6,p06029,2014,53989,13.6
wind-ons_10,p20007,2014,54136,50.0
wind-ons_1,p06029,2014,54366,8.3
wind-ons_7,p06029,2014,54370,21.2
wind-ons_10,p20007,2014,54517,44.0
wind-ons_1,p06029,2014,54745,7.4
wind-ons_1,p06029,2014,54746,22.0
wind-ons_2,p06029,2014,54747,59.6
wind-ons_5,p06029,2014,54749,76.9
wind-ons_1,p06029,2014,55125,14.1
wind-ons_2,p06029,2014,55126,46.9
wind-ons_10,p06029,2014,55130,135.0
wind-ons_1,p06029,2014,55504,2.4
wind-ons_1,p06029,2014,55505,18.4
wind-ons_3,p06029,2014,55511,88.5
wind-ons_2,p06029,2014,55884,1.8
