t,i,r,rs,value
2038,DISTPV,Telangana,110,190.0678429
2039,DISTPV,Telangana,109,190.0678429
2040,DISTPV,Telangana,109,570.2035288
2023,DISTPV,Tripura,145,2.71
2024,DISTPV,Tripura,145,0.86
2025,DISTPV,Tripura,145,2.68
2026,DISTPV,Tripura,145,2.68
2027,DISTPV,Tripura,145,5.962199179
2028,DISTPV,Tripura,145,7.116456943
2029,DISTPV,Tripura,145,7.724299203
2030,DISTPV,Tripura,145,8.4732166
2031,DISTPV,Tripura,145,2.403502345
2032,DISTPV,Tripura,145,2.220627167
2033,DISTPV,Tripura,145,3.553003467
2034,DISTPV,Tripura,145,3.553003467
2035,DISTPV,Tripura,145,3.553003467
2036,DISTPV,Tripura,145,3.553003467
2037,DISTPV,Tripura,145,3.553003467
2038,DISTPV,Tripura,145,3.605253518
2039,DISTPV,Tripura,145,3.605253518
2040,DISTPV,Tripura,145,10.81576055
2023,DISTPV,Uttar_Pradesh,119,47.79
2024,DISTPV,Uttar_Pradesh,121,44.15
2025,DISTPV,Uttar_Pradesh,120,161.75
2026,DISTPV,Uttar_Pradesh,121,970.4175011
2027,DISTPV,Uttar_Pradesh,119,610.21799
2028,DISTPV,Uttar_Pradesh,121,687.1878929
2029,DISTPV,Uttar_Pradesh,120,771.6422872
2030,DISTPV,Uttar_Pradesh,119,886.1494249
2031,DISTPV,Uttar_Pradesh,119,276.9500909
2032,DISTPV,Uttar_Pradesh,121,282.3064042
2033,DISTPV,Uttar_Pradesh,120,325.8934035
2034,DISTPV,Uttar_Pradesh,120,325.8934035
2035,DISTPV,Uttar_Pradesh,120,325.8934035
2036,DISTPV,Uttar_Pradesh,120,325.8934035
2037,DISTPV,Uttar_Pradesh,120,325.8934035
2038,DISTPV,Uttar_Pradesh,119,320.8383828
2039,DISTPV,Uttar_Pradesh,119,320.8383828
2040,DISTPV,Uttar_Pradesh,120,962.5151485
2023,DISTPV,Uttarakhand,116,1.99
2024,DISTPV,Uttarakhand,116,0
2025,DISTPV,Uttarakhand,116,17.54
2026,DISTPV,Uttarakhand,116,17.54
2027,DISTPV,Uttarakhand,116,17.54
2028,DISTPV,Uttarakhand,116,41.14666667
2029,DISTPV,Uttarakhand,116,41.14666667
2030,DISTPV,Uttarakhand,116,62.30380678
2031,DISTPV,Uttarakhand,116,19.98952656
2032,DISTPV,Uttarakhand,116,41.14666667
2033,DISTPV,Uttarakhand,116,41.14666667
2034,DISTPV,Uttarakhand,116,41.14666667
2035,DISTPV,Uttarakhand,116,41.14666667
2036,DISTPV,Uttarakhand,116,41.14666667
2037,DISTPV,Uttarakhand,116,41.14666667
2038,DISTPV,Uttarakhand,116,41.14666667
2039,DISTPV,Uttarakhand,116,41.14666667
2040,DISTPV,Uttarakhand,116,41.14666667
2023,DISTPV,West_Bengal,112,0.18
2024,DISTPV,West_Bengal,112,14.09
2025,DISTPV,West_Bengal,112,0
2026,DISTPV,West_Bengal,112,621.5960884
2027,DISTPV,West_Bengal,112,263.7685774
2028,DISTPV,West_Bengal,112,297.4702247
2029,DISTPV,West_Bengal,112,328.3426275
2030,DISTPV,West_Bengal,112,379.6327169
2031,DISTPV,West_Bengal,112,94.68663758
2032,DISTPV,West_Bengal,112,96.12089555
2033,DISTPV,West_Bengal,112,140.6289937
2034,DISTPV,West_Bengal,112,140.6289937
2035,DISTPV,West_Bengal,112,140.6289937
2036,DISTPV,West_Bengal,112,140.6289937
2037,DISTPV,West_Bengal,112,140.6289937
2038,DISTPV,West_Bengal,112,150.2999903
2039,DISTPV,West_Bengal,112,150.2999903
2040,DISTPV,West_Bengal,112,450.8999708
2023,HYDRO-PONDAGE,Andhra_Pradesh,4,0
2024,HYDRO-PONDAGE,Andhra_Pradesh,4,0
2025,HYDRO-PONDAGE,Andhra_Pradesh,4,230
2023,HYDRO-PONDAGE,Arunachal_Pradesh,144,0
2024,HYDRO-PONDAGE,Arunachal_Pradesh,144,0
2025,HYDRO-PONDAGE,Arunachal_Pradesh,144,0
2026,HYDRO-PONDAGE,Arunachal_Pradesh,144,2000
2023,HYDRO-PONDAGE,Himachal_Pradesh,124,0
2024,HYDRO-PONDAGE,Himachal_Pradesh,124,0
2025,HYDRO-PONDAGE,Himachal_Pradesh,124,0
2026,HYDRO-PONDAGE,Himachal_Pradesh,124,0
2027,HYDRO-PONDAGE,Himachal_Pradesh,124,0
2028,HYDRO-PONDAGE,Himachal_Pradesh,124,382
2023,HYDRO-PONDAGE,Jammu_Kashmir,126,0
2024,HYDRO-PONDAGE,Jammu_Kashmir,126,0
2025,HYDRO-PONDAGE,Jammu_Kashmir,126,0
2026,HYDRO-PONDAGE,Jammu_Kashmir,126,0
2027,HYDRO-PONDAGE,Jammu_Kashmir,126,540
2028,HYDRO-PONDAGE,Jammu_Kashmir,127,850
2023,HYDRO-ROR,Assam,141,0
2024,HYDRO-ROR,Assam,141,0
2025,HYDRO-ROR,Assam,141,120
2023,HYDRO-ROR,Himachal_Pradesh,124,0
2024,HYDRO-ROR,Himachal_Pradesh,124,0
2025,HYDRO-ROR,Himachal_Pradesh,124,1290
2026,HYDRO-ROR,Himachal_Pradesh,124,0
2027,HYDRO-ROR,Himachal_Pradesh,124,564
2028,HYDRO-ROR,Himachal_Pradesh,124,210
2023,HYDRO-ROR,Jammu_Kashmir,127,0
2024,HYDRO-ROR,Jammu_Kashmir,127,0
2025,HYDRO-ROR,Jammu_Kashmir,127,0
2026,HYDRO-ROR,Jammu_Kashmir,127,624
2027,HYDRO-ROR,Jammu_Kashmir,128,37.5
2023,HYDRO-ROR,Kerala,135,0
2024,HYDRO-ROR,Kerala,135,0
2025,HYDRO-ROR,Kerala,135,60
2023,HYDRO-ROR,Punjab,129,0
2024,HYDRO-ROR,Punjab,129,0
2025,HYDRO-ROR,Punjab,129,0
2026,HYDRO-ROR,Punjab,129,206
2023,HYDRO-ROR,Sikkim,140,0
2024,HYDRO-ROR,Sikkim,140,0
2025,HYDRO-ROR,Sikkim,140,120
2026,HYDRO-ROR,Sikkim,140,0
2027,HYDRO-ROR,Sikkim,140,500
2023,HYDRO-ROR,Uttarakhand,116,0
2024,HYDRO-ROR,Uttarakhand,116,0
2025,HYDRO-ROR,Uttarakhand,116,0
2026,HYDRO-ROR,Uttarakhand,116,444
2027,HYDRO-ROR,Uttarakhand,116,0
2028,HYDRO-ROR,Uttarakhand,116,0
2029,HYDRO-ROR,Uttarakhand,116,520
2023,HYDRO-ROR,West_Bengal,112,0
2024,HYDRO-ROR,West_Bengal,112,0
2025,HYDRO-ROR,West_Bengal,112,0
2026,HYDRO-ROR,West_Bengal,112,0
2027,HYDRO-ROR,West_Bengal,112,0
2028,HYDRO-ROR,West_Bengal,112,0
2029,HYDRO-ROR,West_Bengal,112,120
2023,HYDRO-STORAGE,Andhra_Pradesh,4,0
2024,HYDRO-STORAGE,Andhra_Pradesh,4,0
2025,HYDRO-STORAGE,Andhra_Pradesh,4,0
2026,HYDRO-STORAGE,Andhra_Pradesh,4,0
2027,HYDRO-STORAGE,Andhra_Pradesh,4,960
2023,HYDRO-STORAGE,Arunachal_Pradesh,144,0
2024,HYDRO-STORAGE,Arunachal_Pradesh,144,0
2025,HYDRO-STORAGE,Arunachal_Pradesh,144,0
2026,HYDRO-STORAGE,Arunachal_Pradesh,144,0
2027,HYDRO-STORAGE,Arunachal_Pradesh,144,0
2028,HYDRO-STORAGE,Arunachal_Pradesh,144,0
2029,HYDRO-STORAGE,Arunachal_Pradesh,144,0
2030,HYDRO-STORAGE,Arunachal_Pradesh,144,0
2031,HYDRO-STORAGE,Arunachal_Pradesh,144,0
2032,HYDRO-STORAGE,Arunachal_Pradesh,144,2800
2023,HYDRO-STORAGE,Jammu_Kashmir,126,0
2024,HYDRO-STORAGE,Jammu_Kashmir,126,0
2025,HYDRO-STORAGE,Jammu_Kashmir,126,0
2026,HYDRO-STORAGE,Jammu_Kashmir,126,1000
2023,HYDRO-STORAGE,Kerala,135,0
2024,HYDRO-STORAGE,Kerala,135,0
2025,HYDRO-STORAGE,Kerala,135,0
2026,HYDRO-STORAGE,Kerala,135,40
2023,HYDRO-STORAGE,Madhya_Pradesh,56,0
2024,HYDRO-STORAGE,Madhya_Pradesh,56,0
2025,HYDRO-STORAGE,Madhya_Pradesh,56,0
2026,HYDRO-STORAGE,Madhya_Pradesh,56,0
2027,HYDRO-STORAGE,Madhya_Pradesh,56,0
2028,HYDRO-STORAGE,Madhya_Pradesh,56,1920
2023,HYDRO-STORAGE,Uttarakhand,116,0
2024,HYDRO-STORAGE,Uttarakhand,116,0
2025,HYDRO-STORAGE,Uttarakhand,116,0
2026,HYDRO-STORAGE,Uttarakhand,116,0
2027,HYDRO-STORAGE,Uttarakhand,116,0
2028,HYDRO-STORAGE,Uttarakhand,116,300
2023,UPV,Andhra_Pradesh,4,74.615
2024,UPV,Andhra_Pradesh,3,74.615
2025,UPV,Andhra_Pradesh,12,692.34
2023,UPV,Arunachal_Pradesh,144,0
2024,UPV,Arunachal_Pradesh,144,0
2025,UPV,Arunachal_Pradesh,144,0
2023,UPV,Assam,141,14.985
2024,UPV,Assam,141,14.985
2025,UPV,Assam,141,21
2023,UPV,Bihar,130,3.565
2024,UPV,Bihar,130,3.565
2025,UPV,Bihar,130,50
2023,UPV,Chandigarh,122,0
2024,UPV,Chandigarh,122,0
2025,UPV,Chandigarh,122,0
2023,UPV,Chhattisgarh,131,229.665
2024,UPV,Chhattisgarh,132,229.665
2025,UPV,Chhattisgarh,131,100.95
2023,UPV,Dadra_Nagar_Haveli,137,0
2024,UPV,Dadra_Nagar_Haveli,137,0
2025,UPV,Dadra_Nagar_Haveli,137,1.66
2023,UPV,Delhi,138,0.44
2024,UPV,Delhi,138,0.44
2025,UPV,Delhi,138,0
2023,UPV,Goa,117,0
2024,UPV,Goa,117,0
2025,UPV,Goa,117,1
2023,UPV,Gujarat,23,2051.87
2024,UPV,Gujarat,22,2051.87
2025,UPV,Gujarat,26,3045.52
2023,UPV,Haryana,123,0
2024,UPV,Haryana,123,0
2025,UPV,Haryana,123,1
2023,UPV,Himachal_Pradesh,124,4.35
2024,UPV,Himachal_Pradesh,124,4.35
2025,UPV,Himachal_Pradesh,124,103.2
2023,UPV,Jammu_Kashmir,128,0
2024,UPV,Jammu_Kashmir,127,0
2025,UPV,Jammu_Kashmir,128,0
2023,UPV,Jharkhand,125,0.975
2024,UPV,Jharkhand,125,0.975
2025,UPV,Jharkhand,125,0
2023,UPV,Karnataka,30,353.605
2024,UPV,Karnataka,36,353.605
2025,UPV,Karnataka,29,942.33
2023,UPV,Kerala,134,77.445
2024,UPV,Kerala,135,77.445
2025,UPV,Kerala,134,0.42
2023,UPV,Madhya_Pradesh,44,545.655
2024,UPV,Madhya_Pradesh,52,545.655
2025,UPV,Madhya_Pradesh,50,952.91
2023,UPV,Maharashtra,61,1101.115
2024,UPV,Maharashtra,63,1101.115
2025,UPV,Maharashtra,63,2146.23
2023,UPV,Manipur,146,0.3
2024,UPV,Manipur,146,0.3
2025,UPV,Manipur,146,0
2023,UPV,Mizoram,142,10.95
2024,UPV,Mizoram,142,10.95
2025,UPV,Mizoram,142,0
2023,UPV,Nagaland,143,0
2024,UPV,Nagaland,143,0
2025,UPV,Nagaland,143,0
2023,UPV,Odisha,115,7.8
2024,UPV,Odisha,113,7.8
2025,UPV,Odisha,115,92.84
2023,UPV,Puducherry,139,0.04
2024,UPV,Puducherry,139,0.04
2025,UPV,Puducherry,139,0.15
2023,UPV,Punjab,129,28.845
2024,UPV,Punjab,129,28.845
2025,UPV,Punjab,129,0
2023,UPV,Rajasthan,89,3030.165
2024,UPV,Rajasthan,81,3030.165
2025,UPV,Rajasthan,84,6431.14
2023,UPV,Sikkim,140,0
2024,UPV,Sikkim,140,0
2025,UPV,Sikkim,140,0.52
2023,UPV,Tamil_Nadu,95,1433.63
2024,UPV,Tamil_Nadu,97,1433.63
2025,UPV,Tamil_Nadu,101,1604.61
2023,UPV,Telangana,111,41.26
2024,UPV,Telangana,106,41.26
2025,UPV,Telangana,107,0
2023,UPV,Tripura,145,0
2024,UPV,Tripura,145,0
2025,UPV,Tripura,145,0
2023,UPV,Uttar_Pradesh,119,291.98
2024,UPV,Uttar_Pradesh,121,291.98
2025,UPV,Uttar_Pradesh,119,281.99
2023,UPV,Uttarakhand,116,0
2024,UPV,Uttarakhand,116,0
2025,UPV,Uttarakhand,116,0
2023,UPV,West_Bengal,112,6.9
2024,UPV,West_Bengal,112,6.9
2025,UPV,West_Bengal,112,126.55
