"t","i","r","c","wVC","cap"
2037,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2025,"SUBCRITICAL-COAL","Gujarat","init-3",1918.53,595.06
2037,"CCGT-GAS","Gujarat","init-3",2542.02,160
2050,"CCGT-GAS","Gujarat","init-5",4042.01,1247
2049,"CCGT-GAS","Gujarat","init-2",1292.01,392
2031,"SUBCRITICAL-LIGNITE","Gujarat","init-7",773.465384615385,325
2022,"SUPERCRITICAL-COAL","Gujarat","init-7",905.409068493151,7300
2024,"CCGT-GAS","Gujarat","init-3",2542.02,160
2048,"CCGT-GAS","Gujarat","init-2",1608.03935897436,624
2023,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2041,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2025,"SUBCRITICAL-LIGNITE","Gujarat","init-7",801.982781954887,665
2041,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2029,"CCGT-GAS","Gujarat","init-3",2542.02,160
2022,"SUBCRITICAL-COAL","Gujarat","init-1",338.56,264
2033,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2033,"SUBCRITICAL-COAL","Gujarat","init-2",1292.14989010989,1820
2038,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2036,"SUBCRITICAL-COAL","Gujarat","init-3",1918.53,376
2034,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2033,"CCGT-GAS","Gujarat","init-5",4042.01,1661
2021,"SUBCRITICAL-COAL","Gujarat","init-3",2120.97411066669,1205.06
2021,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2028,"SUBCRITICAL-COAL","Gujarat","init-5",2883.45115942029,2070
2045,"CCGT-GAS","Gujarat","init-7",4962.01,1529
2020,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2020,"SUBCRITICAL-COAL","Gujarat","init-5",2811.08704545455,3960
2043,"CCGT-GAS","Gujarat","init-3",2542.02,160
2019,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2032,"SUBCRITICAL-COAL","Gujarat","init-2",1292.14989010989,1820
2027,"SUBCRITICAL-COAL","Gujarat","init-3",1918.53,595.06
2027,"SUBCRITICAL-COAL","Gujarat","init-5",2883.45115942029,2070
2018,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2042,"CCGT-GAS","Gujarat","init-5",4042.01,1661
2019,"CCGT-GAS","Gujarat","init-7",4962.01,1529
2019,"CCGT-GAS","Gujarat","init-5",4042.01,1661
2018,"CCGT-GAS","Gujarat","init-5",4042.01,1661
2018,"CCGT-GAS","Gujarat","init-7",4962.01,1529
2026,"SUBCRITICAL-COAL","Gujarat","init-3",1918.53,595.06
2037,"SUBCRITICAL-COAL","Gujarat","init-2",1803.28,500
2037,"SUBCRITICAL-COAL","Gujarat","init-5",2883.45115942029,2070
2031,"SUBCRITICAL-COAL","Gujarat","init-5",2883.45115942029,2070
2017,"CCGT-GAS","Gujarat","init-5",4042.01,1661
2025,"CCGT-GAS","Gujarat","init-3",2542.02,160
2025,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2037,"CCGT-GAS","Gujarat","init-5",4042.01,1661
2026,"SUBCRITICAL-LIGNITE","Gujarat","init-7",788.7475,400
2034,"SUBCRITICAL-COAL","Gujarat","init-3",1918.53,376
2034,"CCGT-GAS","Gujarat","init-3",2542.02,160
2048,"CCGT-GAS","Gujarat","init-3",2542.02,160
2024,"CCGT-GAS","Gujarat","init-5",4042.01,1661
2024,"CCGT-GAS","Gujarat","init-7",4962.01,1529
2023,"SUBCRITICAL-COAL","Gujarat","init-1",338.56,264
2023,"SUBCRITICAL-COAL","Gujarat","init-3",2022.85178968027,805.06
2029,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2025,"SUPERCRITICAL-COAL","Gujarat","init-7",905.409068493151,7300
2022,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2022,"SUBCRITICAL-COAL","Gujarat","init-2",1292.14989010989,1820
2033,"SUBCRITICAL-COAL","Gujarat","init-5",2883.45115942029,2070
2028,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2038,"CCGT-GAS","Gujarat","init-5",4042.01,1661
2038,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2020,"SUBCRITICAL-COAL","Gujarat","init-1",338.56,264
2029,"SUBCRITICAL-LIGNITE","Gujarat","init-7",773.465384615385,325
2020,"SUBCRITICAL-COAL","Gujarat","init-2",1292.14989010989,1820
2021,"SUBCRITICAL-COAL","Gujarat","init-5",2811.08704545455,3960
2039,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2039,"CCGT-GAS","Gujarat","init-3",2542.02,160
2019,"SUBCRITICAL-COAL","Gujarat","init-1",338.56,264
2027,"SUBCRITICAL-COAL","Gujarat","init-1",338.56,264
2019,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2032,"SUBCRITICAL-COAL","Gujarat","init-3",1918.53,415.94
2019,"SUBCRITICAL-COAL","Gujarat","init-5",2811.08704545455,3960
2018,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2042,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2042,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2042,"CCGT-GAS","Gujarat","init-3",2542.02,160
2035,"SUBCRITICAL-COAL","Gujarat","init-5",2883.45115942029,2070
2020,"SUBCRITICAL-LIGNITE","Gujarat","init-7",799.294050632911,790
2027,"SUBCRITICAL-LIGNITE","Gujarat","init-7",773.465384615385,325
2037,"SUPERCRITICAL-COAL","Gujarat","init-7",914.85962406015,5320
2032,"SUPERCRITICAL-COAL","Gujarat","init-7",905.409068493151,7300
2025,"SUBCRITICAL-COAL","Gujarat","init-1",338.56,264
2026,"CCGT-GAS","Gujarat","init-7",4962.01,1529
2037,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2025,"SUBCRITICAL-COAL","Gujarat","init-5",2901.16855421687,2490
2024,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2024,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2034,"SUBCRITICAL-COAL","Gujarat","init-5",2883.45115942029,2070
2019,"SUPERCRITICAL-COAL","Gujarat","init-7",905.409068493151,7300
2030,"CCGT-GAS","Gujarat","init-7",4962.01,1529
2034,"CCGT-GAS","Gujarat","init-7",4962.01,1529
2030,"CCGT-GAS","Gujarat","init-5",4042.01,1661
2047,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2041,"CCGT-GAS","Gujarat","init-5",4042.01,1661
2022,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2040,"SUBCRITICAL-COAL","Gujarat","init-5",2988.49,750
2029,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2046,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2021,"SUBCRITICAL-COAL","Gujarat","init-1",338.56,264
2036,"SUBCRITICAL-COAL","Gujarat","init-5",2883.45115942029,2070
2021,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2028,"SUBCRITICAL-COAL","Gujarat","init-2",1292.14989010989,1820
2036,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2036,"CCGT-GAS","Gujarat","init-3",2542.02,160
2028,"SUBCRITICAL-COAL","Gujarat","init-3",1918.53,595.06
2039,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2020,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2020,"CCGT-GAS","Gujarat","init-5",4042.01,1661
2039,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2020,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2027,"SUBCRITICAL-COAL","Gujarat","init-2",1292.14989010989,1820
2019,"CCGT-GAS","Gujarat","init-3",2542.02,160
2043,"CCGT-GAS","Gujarat","init-7",4962.01,1529
2019,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2030,"SUBCRITICAL-COAL","Gujarat","init-3",1918.53,488.45
2038,"SUPERCRITICAL-COAL","Gujarat","init-7",899.96,1600
2032,"SUBCRITICAL-LIGNITE","Gujarat","init-7",773.465384615385,325
2035,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2031,"SUBCRITICAL-COAL","Gujarat","init-2",1292.14989010989,1820
2026,"CCGT-GAS","Gujarat","init-5",4042.01,1661
2025,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2031,"SUBCRITICAL-COAL","Gujarat","init-3",1918.53,488.45
2047,"CCGT-GAS","Gujarat","init-5",4042.01,1661
2023,"CCGT-GAS","Gujarat","init-5",4042.01,1661
2041,"SUBCRITICAL-COAL","Gujarat","init-5",2988.49,250
2025,"CCGT-GAS","Gujarat","init-5",4042.01,1661
2030,"SUBCRITICAL-COAL","Gujarat","init-1",338.56,264
2021,"SUBCRITICAL-COAL","Gujarat","init-2",1292.14989010989,1820
2046,"CCGT-GAS","Gujarat","init-5",4042.01,1661
2030,"CCGT-GAS","Gujarat","init-3",2542.02,160
2026,"SUPERCRITICAL-COAL","Gujarat","init-7",905.409068493151,7300
2048,"CCGT-GAS","Gujarat","init-5",4042.01,1661
2018,"SUPERCRITICAL-COAL","Gujarat","init-7",905.409068493151,7300
2023,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2023,"SUBCRITICAL-COAL","Gujarat","init-5",2839.95486486486,3330
2036,"CCGT-GAS","Gujarat","init-7",4962.01,1529
2040,"CCGT-GAS","Gujarat","init-7",4962.01,1529
2047,"CCGT-GAS","Gujarat","init-7",4962.01,1529
2029,"CCGT-GAS","Gujarat","init-7",4962.01,1529
2021,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2032,"CCGT-GAS","Gujarat","init-3",2542.02,160
2030,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2033,"CCGT-GAS","Gujarat","init-7",4962.01,1529
2021,"SUBCRITICAL-COAL","Gujarat","init-4",2568.55,210
2046,"CCGT-GAS","Gujarat","init-7",4962.01,1529
2033,"SUBCRITICAL-LIGNITE","Gujarat","init-7",773.465384615385,325
2045,"CCGT-GAS","Gujarat","init-5",4042.01,1661
2020,"CCGT-GAS","Gujarat","init-3",2542.02,160
2037,"SUBCRITICAL-COAL","Gujarat","init-3",1918.53,376
2023,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2021,"CCGT-GAS","Gujarat","init-7",4962.01,1529
2019,"SUBCRITICAL-LIGNITE","Gujarat","init-7",799.294050632911,790
2042,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2036,"SUBCRITICAL-COAL","Gujarat","init-2",1803.28,500
2039,"SUBCRITICAL-COAL","Gujarat","init-5",2988.49,750
2030,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2025,"CCGT-GAS","Gujarat","init-7",4962.01,1529
2048,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2026,"SUBCRITICAL-COAL","Gujarat","init-5",2883.45115942029,2070
2034,"CCGT-GAS","Gujarat","init-5",4042.01,1661
2045,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2029,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2036,"CCGT-GAS","Gujarat","init-5",4042.01,1661
2047,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2038,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2046,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2022,"CCGT-GAS","Gujarat","init-3",2542.02,160
2033,"SUPERCRITICAL-COAL","Gujarat","init-7",905.409068493151,7300
2022,"CCGT-GAS","Gujarat","init-7",4962.01,1529
2036,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2021,"CCGT-GAS","Gujarat","init-3",2542.02,160
2031,"SUPERCRITICAL-COAL","Gujarat","init-7",905.409068493151,7300
2040,"CCGT-GAS","Gujarat","init-3",2542.02,160
2040,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2036,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2035,"SUBCRITICAL-LIGNITE","Gujarat","init-7",784.99,250
2040,"CCGT-GAS","Gujarat","init-5",4042.01,1661
2038,"SUBCRITICAL-COAL","Gujarat","init-5",2988.49,750
2029,"SUBCRITICAL-COAL","Gujarat","init-2",1292.14989010989,1820
2047,"CCGT-GAS","Gujarat","init-3",2542.02,160
2024,"SUBCRITICAL-LIGNITE","Gujarat","init-7",799.294050632911,790
2030,"SUBCRITICAL-COAL","Gujarat","init-2",1292.14989010989,1820
2048,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2018,"SUBCRITICAL-LIGNITE","Gujarat","init-7",799.294050632911,790
2045,"CCGT-GAS","Gujarat","init-3",2542.02,160
2024,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2034,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2017,"SUPERCRITICAL-COAL","Gujarat","init-7",905.409068493151,7300
2040,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2047,"CCGT-GAS","Gujarat","init-2",1824.07732824427,1048
2048,"CCGT-GAS","Gujarat","init-7",4962.01,1529
2046,"CCGT-GAS","Gujarat","init-3",2542.02,160
2034,"SUBCRITICAL-LIGNITE","Gujarat","init-7",773.465384615385,325
2038,"SUBCRITICAL-COAL","Gujarat","init-3",1918.53,376
2045,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2040,"CCGT-GAS","Gujarat","init-1",828.093646833013,521
2022,"SUBCRITICAL-COAL","Gujarat","init-5",2811.08704545455,3960
2030,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2046,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2022,"CCGT-GAS","Gujarat","init-5",4042.01,1661
2035,"SUPERCRITICAL-COAL","Gujarat","init-7",905.409068493151,7300
2037,"CCGT-GAS","Gujarat","init-7",4962.01,1529
2045,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2028,"SUBCRITICAL-COAL","Gujarat","init-1",338.56,264
2038,"SUBCRITICAL-COAL","Gujarat","init-2",1803.28,500
2022,"SUBCRITICAL-COAL","Gujarat","init-4",2568.55,210
2029,"SUBCRITICAL-COAL","Gujarat","init-1",338.56,264
2029,"SUBCRITICAL-COAL","Gujarat","init-5",2883.45115942029,2070
2038,"CCGT-GAS","Gujarat","init-3",2542.02,160
2023,"CCGT-GAS","Gujarat","init-3",2542.02,160
2030,"SUPERCRITICAL-COAL","Gujarat","init-7",905.409068493151,7300
2022,"CCGT-GAS","Gujarat","init-4",2652.42723970944,2065
2023,"CCGT-GAS","Gujarat","init-7",4962.01,1529
2029,"SUBCRITICAL-COAL","Gujarat","init-3",1918.53,488.45
2039,"SUBCRITICAL-COAL","Gujarat","init-3",1918.53,376
2034,"SUPERCRITICAL-COAL","Gujarat","init-7",905.409068493151,7300
2031,"CCGT-GAS","Haryana","init-7",1381.97,372
2018,"SUBCRITICAL-COAL","Haryana","init-3",2548.55,500
2025,"SUBCRITICAL-COAL","Haryana","init-2",2369.95,1200
2039,"CCGT-GAS","Haryana","init-7",1381.97,372
2017,"SUBCRITICAL-COAL","Haryana","init-3",2548.55,500
2042,"CCGT-GAS","Haryana","init-7",1381.97,372
2025,"SUBCRITICAL-COAL","Haryana","init-1",2098.55,600
2027,"SUPERCRITICAL-COAL","Haryana","init-7",2510.03,1320
2037,"SUPERCRITICAL-COAL","Haryana","init-7",2510.03,1320
2031,"SUPERCRITICAL-COAL","Haryana","init-7",2510.03,1320
2025,"SUBCRITICAL-COAL","Haryana","init-3",2548.55,500
2028,"SUPERCRITICAL-COAL","Haryana","init-7",2510.03,1320
2020,"SUBCRITICAL-COAL","Haryana","init-4",3487.77052631579,1710
2020,"CCGT-GAS","Haryana","init-7",1381.97,372
2021,"SUBCRITICAL-COAL","Haryana","init-3",2548.55,500
2034,"CCGT-GAS","Haryana","init-7",1381.97,372
2037,"SUBCRITICAL-COAL","Haryana","init-4",3608.06,500
2024,"SUBCRITICAL-COAL","Haryana","init-4",3487.77052631579,1710
2017,"SUBCRITICAL-COAL","Haryana","init-4",3487.77052631579,1710
2019,"SUBCRITICAL-COAL","Haryana","init-1",2098.55,600
2019,"SUBCRITICAL-COAL","Haryana","init-3",2548.55,500
2017,"CCGT-GAS","Haryana","init-7",1381.97,372
2026,"SUBCRITICAL-COAL","Haryana","init-2",2369.95,1200
2030,"CCGT-GAS","Haryana","init-7",1381.97,372
2018,"SUBCRITICAL-COAL","Haryana","init-4",3487.77052631579,1710
2017,"SUBCRITICAL-COAL","Haryana","init-1",2098.55,600
2020,"SUBCRITICAL-COAL","Haryana","init-3",2548.55,500
2029,"SUPERCRITICAL-COAL","Haryana","init-7",2510.03,1320
2032,"SUPERCRITICAL-COAL","Haryana","init-7",2510.03,1320
2031,"SUBCRITICAL-COAL","Haryana","init-1",2098.55,600
2022,"SUPERCRITICAL-COAL","Haryana","init-7",2510.03,1320
2032,"CCGT-GAS","Haryana","init-7",1381.97,372
2018,"SUBCRITICAL-COAL","Haryana","init-1",2098.55,600
2050,"CCGT-GAS","Haryana","init-7",1381.97,372
2026,"SUBCRITICAL-COAL","Haryana","init-1",2098.55,600
2024,"SUBCRITICAL-COAL","Haryana","init-3",2548.55,500
2033,"CCGT-GAS","Haryana","init-7",1381.97,372
2026,"SUPERCRITICAL-COAL","Haryana","init-7",2510.03,1320
2030,"SUBCRITICAL-COAL","Haryana","init-3",2548.55,250
2026,"SUBCRITICAL-COAL","Haryana","init-3",2548.55,500
2035,"CCGT-GAS","Haryana","init-7",1381.97,372
2040,"CCGT-GAS","Haryana","init-7",1381.97,372
2032,"SUBCRITICAL-COAL","Haryana","init-2",2369.95,1200
2032,"SUBCRITICAL-COAL","Haryana","init-4",3608.06,1500
2027,"SUBCRITICAL-COAL","Haryana","init-4",3608.06,1500
2027,"SUBCRITICAL-COAL","Haryana","init-2",2369.95,1200
2035,"SUBCRITICAL-COAL","Haryana","init-4",3608.06,1500
2027,"SUBCRITICAL-COAL","Haryana","init-1",2098.55,600
2019,"SUBCRITICAL-COAL","Haryana","init-4",3487.77052631579,1710
2035,"SUBCRITICAL-COAL","Haryana","init-2",2369.95,1200
2021,"SUBCRITICAL-COAL","Haryana","init-1",2098.55,600
2021,"SUBCRITICAL-COAL","Haryana","init-4",3487.77052631579,1710
2020,"SUBCRITICAL-COAL","Haryana","init-2",2369.95,1200
2023,"SUPERCRITICAL-COAL","Haryana","init-7",2510.03,1320
2017,"SUBCRITICAL-COAL","Haryana","init-2",2369.95,1200
2031,"SUBCRITICAL-COAL","Haryana","init-2",2369.95,1200
2027,"CCGT-GAS","Haryana","init-7",1381.97,372
2019,"CCGT-GAS","Haryana","init-7",1381.97,372
2019,"SUBCRITICAL-COAL","Haryana","init-2",2369.95,1200
2025,"SUBCRITICAL-COAL","Haryana","init-4",3487.77052631579,1710
2034,"SUBCRITICAL-COAL","Haryana","init-2",2369.95,1200
2025,"CCGT-GAS","Haryana","init-7",1381.97,372
2034,"SUBCRITICAL-COAL","Haryana","init-4",3608.06,1500
2022,"SUBCRITICAL-COAL","Haryana","init-3",2548.55,500
2030,"SUBCRITICAL-COAL","Haryana","init-2",2369.95,1200
2018,"SUBCRITICAL-COAL","Haryana","init-2",2369.95,1200
2018,"CCGT-GAS","Haryana","init-7",1381.97,372
2036,"CCGT-GAS","Haryana","init-7",1381.97,372
2028,"SUBCRITICAL-COAL","Haryana","init-3",2548.55,500
2031,"SUBCRITICAL-COAL","Haryana","init-4",3608.06,1500
2043,"CCGT-GAS","Haryana","init-7",1381.97,372
2020,"SUPERCRITICAL-COAL","Haryana","init-7",2510.03,1320
2027,"SUBCRITICAL-COAL","Haryana","init-3",2548.55,500
2019,"SUPERCRITICAL-COAL","Haryana","init-7",2510.03,1320
2029,"CCGT-GAS","Haryana","init-7",1381.97,372
2028,"CCGT-GAS","Haryana","init-7",1381.97,372
2024,"SUPERCRITICAL-COAL","Haryana","init-7",2510.03,1320
2022,"SUBCRITICAL-COAL","Haryana","init-4",3487.77052631579,1710
2024,"SUBCRITICAL-COAL","Haryana","init-2",2369.95,1200
2024,"SUBCRITICAL-COAL","Haryana","init-1",2098.55,600
2026,"CCGT-GAS","Haryana","init-7",1381.97,372
2026,"SUBCRITICAL-COAL","Haryana","init-4",3487.77052631579,1710
2045,"CCGT-GAS","Haryana","init-7",1381.97,372
2025,"SUPERCRITICAL-COAL","Haryana","init-7",2510.03,1320
2032,"SUBCRITICAL-COAL","Haryana","init-1",2098.55,600
2049,"CCGT-GAS","Haryana","init-7",1381.97,372
2033,"SUPERCRITICAL-COAL","Haryana","init-7",2510.03,1320
2038,"CCGT-GAS","Haryana","init-7",1381.97,372
2037,"CCGT-GAS","Haryana","init-7",1381.97,372
2035,"SUPERCRITICAL-COAL","Haryana","init-7",2510.03,1320
2036,"SUBCRITICAL-COAL","Haryana","init-4",3608.06,1000
2021,"SUBCRITICAL-COAL","Haryana","init-2",2369.95,1200
2044,"CCGT-GAS","Haryana","init-7",1381.97,372
2020,"SUBCRITICAL-COAL","Haryana","init-1",2098.55,600
2028,"SUBCRITICAL-COAL","Haryana","init-4",3608.06,1500
2028,"SUBCRITICAL-COAL","Haryana","init-2",2369.95,1200
2023,"SUBCRITICAL-COAL","Haryana","init-3",2548.55,500
2041,"CCGT-GAS","Haryana","init-7",1381.97,372
2017,"SUPERCRITICAL-COAL","Haryana","init-7",2510.03,1320
2033,"SUBCRITICAL-COAL","Haryana","init-2",2369.95,1200
2034,"SUPERCRITICAL-COAL","Haryana","init-7",2510.03,1320
2029,"SUBCRITICAL-COAL","Haryana","init-2",2369.95,1200
2023,"SUBCRITICAL-COAL","Haryana","init-4",3487.77052631579,1710
2036,"SUPERCRITICAL-COAL","Haryana","init-7",2510.03,1320
2022,"CCGT-GAS","Haryana","init-7",1381.97,372
2030,"SUBCRITICAL-COAL","Haryana","init-1",2098.55,600
2021,"SUPERCRITICAL-COAL","Haryana","init-7",2510.03,1320
2023,"SUBCRITICAL-COAL","Haryana","init-1",2098.55,600
2021,"CCGT-GAS","Haryana","init-7",1381.97,372
2047,"CCGT-GAS","Haryana","init-7",1381.97,372
2023,"SUBCRITICAL-COAL","Haryana","init-2",2369.95,1200
2048,"CCGT-GAS","Haryana","init-7",1381.97,372
2033,"SUBCRITICAL-COAL","Haryana","init-4",3608.06,1500
2029,"SUBCRITICAL-COAL","Haryana","init-1",2098.55,600
2033,"SUBCRITICAL-COAL","Haryana","init-1",2098.55,300
2028,"SUBCRITICAL-COAL","Haryana","init-1",2098.55,600
2023,"CCGT-GAS","Haryana","init-7",1381.97,372
2029,"SUBCRITICAL-COAL","Haryana","init-3",2548.55,500
2030,"SUPERCRITICAL-COAL","Haryana","init-7",2510.03,1320
2018,"SUPERCRITICAL-COAL","Haryana","init-7",2510.03,1320
2022,"SUBCRITICAL-COAL","Haryana","init-2",2369.95,1200
2024,"CCGT-GAS","Haryana","init-7",1381.97,372
2022,"SUBCRITICAL-COAL","Haryana","init-1",2098.55,600
2029,"SUBCRITICAL-COAL","Haryana","init-4",3608.06,1500
2046,"CCGT-GAS","Haryana","init-7",1381.97,372
2030,"SUBCRITICAL-COAL","Haryana","init-4",3608.06,1500
2020,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2045,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,100
2042,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2026,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2030,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2039,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2027,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2025,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2017,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2018,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2034,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2031,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2019,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2038,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2036,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2037,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2035,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2022,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2049,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,75
2028,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2043,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2050,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,25
2044,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2024,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2048,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,100
2033,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2040,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2032,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2047,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,100
2041,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2023,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2021,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2046,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,100
2029,"CCGT-GAS","Jammu_Kashmir","init-7",13541.98,175
2018,"SUBCRITICAL-COAL","Jharkhand","init-2",1227.655218509,1945
2026,"SUBCRITICAL-COAL","Jharkhand","init-2",1227.655218509,1945
2038,"SUBCRITICAL-COAL","Jharkhand","init-3",1930.61,500
2026,"SUBCRITICAL-COAL","Jharkhand","init-1",1048.47,540
2017,"SUBCRITICAL-COAL","Jharkhand","init-1",1048.47,540
2030,"SUBCRITICAL-COAL","Jharkhand","init-3",1704.91634146341,1025
2036,"SUBCRITICAL-COAL","Jharkhand","init-2",1165.28459016393,1525
2022,"SUBCRITICAL-COAL","Jharkhand","init-3",1769.10233201581,1265
2025,"SUBCRITICAL-COAL","Jharkhand","init-3",1769.10233201581,1265
2033,"SUBCRITICAL-COAL","Jharkhand","init-3",1704.91634146341,1025
2028,"SUBCRITICAL-COAL","Jharkhand","init-1",1048.47,540
2041,"SUBCRITICAL-COAL","Jharkhand","init-3",1930.61,500
2021,"SUBCRITICAL-COAL","Jharkhand","init-2",1227.655218509,1945
2021,"SUBCRITICAL-COAL","Jharkhand","init-1",1048.47,540
2034,"SUBCRITICAL-COAL","Jharkhand","init-1",1048.47,540
2037,"SUBCRITICAL-COAL","Jharkhand","init-2",1153.67707317073,1025
2020,"SUBCRITICAL-COAL","Jharkhand","init-2",1227.655218509,1945
2028,"SUBCRITICAL-COAL","Jharkhand","init-2",1227.655218509,1945
2037,"SUBCRITICAL-COAL","Jharkhand","init-3",1930.61,500
2019,"SUBCRITICAL-COAL","Jharkhand","init-2",1227.655218509,1945
2035,"SUBCRITICAL-COAL","Jharkhand","init-3",1704.91634146341,1025
2022,"SUBCRITICAL-COAL","Jharkhand","init-1",1048.47,540
2031,"SUBCRITICAL-COAL","Jharkhand","init-1",1048.47,540
2018,"SUBCRITICAL-COAL","Jharkhand","init-3",1769.10233201581,1265
2024,"SUBCRITICAL-COAL","Jharkhand","init-3",1769.10233201581,1265
2018,"SUBCRITICAL-COAL","Jharkhand","init-1",1048.47,540
2029,"SUBCRITICAL-COAL","Jharkhand","init-3",1704.91634146341,1025
2033,"SUBCRITICAL-COAL","Jharkhand","init-2",1227.655218509,1945
2029,"SUBCRITICAL-COAL","Jharkhand","init-2",1227.655218509,1945
