t,i,r,rs,value
2029,DISTPV,Manipur,146,5.561984422960776
2030,DISTPV,Manipur,146,6.268240203077077
2031,DISTPV,Manipur,146,2.2719949036160116
2032,DISTPV,Manipur,146,2.271994903616033
2033,DISTPV,Manipur,146,3.0064304654826017
2034,DISTPV,Manipur,146,3.0064304654825875
2035,DISTPV,Manipur,146,3.0064304654825946
2036,DISTPV,Manipur,146,3.006430465482609
2037,DISTPV,Manipur,146,3.0064304654825875
2038,DISTPV,Manipur,146,3.5453687914566316
2039,DISTPV,Manipur,146,3.5453687914566316
2040,DISTPV,Manipur,146,10.636106374369888
2018,DISTPV,Meghalaya,147,2.02
2019,DISTPV,Meghalaya,147,1.83
2020,DISTPV,Meghalaya,147,0.0
2021,DISTPV,Meghalaya,147,0.0
2022,DISTPV,Meghalaya,147,0.30000000000000027
2023,DISTPV,Meghalaya,147,0.0
2024,DISTPV,Meghalaya,147,0.08999999999999986
2025,DISTPV,Meghalaya,147,0.040000000000000036
2026,DISTPV,Meghalaya,147,19.746612843816827
2027,DISTPV,Meghalaya,147,8.266068272447932
2028,DISTPV,Meghalaya,147,8.926938527800615
2029,DISTPV,Meghalaya,147,9.586078756306804
2030,DISTPV,Meghalaya,147,10.307499951286054
2031,DISTPV,Meghalaya,147,2.1279330211617733
2032,DISTPV,Meghalaya,147,1.9981810076763082
2033,DISTPV,Meghalaya,147,3.181519370663807
2034,DISTPV,Meghalaya,147,3.181519370663821
2035,DISTPV,Meghalaya,147,3.181519370663821
2036,DISTPV,Meghalaya,147,3.181519370663807
2037,DISTPV,Meghalaya,147,3.1815193706638496
2038,DISTPV,Meghalaya,147,3.223040014979162
2039,DISTPV,Meghalaya,147,3.223040014979162
2040,DISTPV,Meghalaya,147,9.669120044937543
2018,DISTPV,Mizoram,142,3.5900000000000003
2019,DISTPV,Mizoram,142,1.0400000000000005
2020,DISTPV,Mizoram,142,1.3199999999999994
2021,DISTPV,Mizoram,142,0.9299999999999997
2022,DISTPV,Mizoram,142,0.9199999999999999
2023,DISTPV,Mizoram,142,0.11000000000000032
2024,DISTPV,Mizoram,142,0.3999999999999986
2025,DISTPV,Mizoram,142,0.08000000000000185
2026,DISTPV,Mizoram,142,3.054339987710554
2027,DISTPV,Mizoram,142,4.62142449846707
2028,DISTPV,Mizoram,142,5.3723206503598
2029,DISTPV,Mizoram,142,6.094204905474857
2030,DISTPV,Mizoram,142,6.949202569334528
2031,DISTPV,Mizoram,142,2.7646631046959698
2032,DISTPV,Mizoram,142,3.0206504292048493
2033,DISTPV,Mizoram,142,3.701576712398463
2034,DISTPV,Mizoram,142,3.7015767123984773
2035,DISTPV,Mizoram,142,3.7015767123984773
2036,DISTPV,Mizoram,142,3.70157671239847
2037,DISTPV,Mizoram,142,3.7015767123984915
2038,DISTPV,Mizoram,142,4.822801193747402
2039,DISTPV,Mizoram,142,4.822801193747409
2040,DISTPV,Mizoram,142,14.468403581242157
2018,DISTPV,Nagaland,143,2.84
2019,DISTPV,Nagaland,143,0.0
2020,DISTPV,Nagaland,143,0.0
2021,DISTPV,Nagaland,143,0.07000000000000028
2022,DISTPV,Nagaland,143,0.1299999999999999
2023,DISTPV,Nagaland,143,0.0
2024,DISTPV,Nagaland,143,0.1299999999999999
2025,DISTPV,Nagaland,143,0.0
2026,DISTPV,Nagaland,143,7.104204768780489
2027,DISTPV,Nagaland,143,3.5967983081123194
2028,DISTPV,Nagaland,143,3.870507678852224
2029,DISTPV,Nagaland,143,4.228717929149415
2030,DISTPV,Nagaland,143,4.509775202459519
2031,DISTPV,Nagaland,143,1.102185385529829
2032,DISTPV,Nagaland,143,0.7164205005943849
2033,DISTPV,Nagaland,143,1.6587890052223813
2034,DISTPV,Nagaland,143,1.6587890052223813
2035,DISTPV,Nagaland,143,1.6587890052223848
2036,DISTPV,Nagaland,143,1.6587890052223813
2037,DISTPV,Nagaland,143,1.6587890052223813
2038,DISTPV,Nagaland,143,1.8130949591965546
2039,DISTPV,Nagaland,143,1.8130949591965475
2040,DISTPV,Nagaland,143,5.439284877589678
2018,DISTPV,Odisha,115,22.78
2019,DISTPV,Odisha,113,9.240000000000002
2020,DISTPV,Odisha,113,4.699999999999996
2021,DISTPV,Odisha,114,5.25
2022,DISTPV,Odisha,114,5.710000000000001
2023,DISTPV,Odisha,114,1.9299999999999997
2024,DISTPV,Odisha,115,26.86
2025,DISTPV,Odisha,114,35.97
2026,DISTPV,Odisha,114,348.5188897675997
2027,DISTPV,Odisha,113,157.96840605806148
2028,DISTPV,Odisha,113,174.1727508848462
2029,DISTPV,Odisha,114,191.77747119048877
2030,DISTPV,Odisha,114,223.71544639738374
2031,DISTPV,Odisha,115,39.74174828355535
2032,DISTPV,Odisha,115,36.51399207778422
2033,DISTPV,Odisha,113,59.51175504390312
2034,DISTPV,Odisha,115,59.511755043902895
2035,DISTPV,Odisha,114,59.511755043902895
2036,DISTPV,Odisha,114,59.51175504390267
2037,DISTPV,Odisha,113,59.51175504390267
2038,DISTPV,Odisha,114,58.90150738624948
2039,DISTPV,Odisha,114,58.901507386249705
2040,DISTPV,Odisha,114,176.70452215874752
2018,DISTPV,Puducherry,139,0.31
2019,DISTPV,Puducherry,139,2.98
2020,DISTPV,Puducherry,139,2.37
2021,DISTPV,Puducherry,139,3.8200000000000003
2022,DISTPV,Puducherry,139,3.41
2023,DISTPV,Puducherry,139,16.06
2024,DISTPV,Puducherry,139,16.06
2025,DISTPV,Puducherry,139,0.0
2026,DISTPV,Puducherry,139,0.0
2027,DISTPV,Puducherry,139,0.22867758632997948
2028,DISTPV,Puducherry,139,11.846086542019336
2029,DISTPV,Puducherry,139,12.627841761725755
2030,DISTPV,Puducherry,139,13.743922086030025
2031,DISTPV,Puducherry,139,2.320316024447777
2032,DISTPV,Puducherry,139,1.89617223503258
2033,DISTPV,Puducherry,139,2.729490033060074
2034,DISTPV,Puducherry,139,2.7294900330600456
2035,DISTPV,Puducherry,139,2.7294900330600598
2036,DISTPV,Puducherry,139,2.729490033060074
2037,DISTPV,Puducherry,139,2.7294900330600456
2038,DISTPV,Puducherry,139,2.988966233643467
2039,DISTPV,Puducherry,139,2.9889662336434952
2040,DISTPV,Puducherry,139,8.966898700930372
2018,DISTPV,Punjab,129,85.22999999999999
2019,DISTPV,Punjab,129,5.400000000000006
2020,DISTPV,Punjab,129,42.5
2021,DISTPV,Punjab,129,20.590000000000003
2022,DISTPV,Punjab,129,117.77000000000001
2023,DISTPV,Punjab,129,64.01999999999998
2024,DISTPV,Punjab,129,102.49000000000001
2025,DISTPV,Punjab,129,97.15999999999997
2026,DISTPV,Punjab,129,248.6639496831474
2027,DISTPV,Punjab,129,284.02699071044196
2028,DISTPV,Punjab,129,314.4098370102354
2029,DISTPV,Punjab,129,347.8775515203656
2030,DISTPV,Punjab,129,401.73334636693244
2031,DISTPV,Punjab,129,91.51085563549395
2032,DISTPV,Punjab,129,93.3741988497909
2033,DISTPV,Punjab,129,120.74981623984331
2034,DISTPV,Punjab,129,120.74981623984331
2035,DISTPV,Punjab,129,120.74981623984331
2036,DISTPV,Punjab,129,120.74981623984377
2037,DISTPV,Punjab,129,120.7498162398424
2038,DISTPV,Punjab,129,133.9381454343702
2039,DISTPV,Punjab,129,133.9381454343693
2040,DISTPV,Punjab,129,401.8144363031115
2018,DISTPV,Rajasthan,80,152.2
2019,DISTPV,Rajasthan,83,139.40000000000003
2020,DISTPV,Rajasthan,80,100.98000000000002
2021,DISTPV,Rajasthan,91,219.43999999999994
2022,DISTPV,Rajasthan,79,459.10000000000014
2023,DISTPV,Rajasthan,94,379.7499999999998
2024,DISTPV,Rajasthan,82,362.6300000000001
2025,DISTPV,Rajasthan,90,507.75
2026,DISTPV,Rajasthan,84,507.75
2027,DISTPV,Rajasthan,87,507.75
2028,DISTPV,Rajasthan,81,276.8833333333332
2029,DISTPV,Rajasthan,79,276.8833333333332
2030,DISTPV,Rajasthan,81,276.8833333333332
2031,DISTPV,Rajasthan,85,276.8833333333332
2032,DISTPV,Rajasthan,79,276.8833333333332
2033,DISTPV,Rajasthan,94,276.8833333333332
2034,DISTPV,Rajasthan,76,276.8833333333332
2035,DISTPV,Rajasthan,85,276.8833333333332
2036,DISTPV,Rajasthan,94,276.8833333333332
2037,DISTPV,Rajasthan,88,276.8833333333332
2038,DISTPV,Rajasthan,88,276.8833333333332
2039,DISTPV,Rajasthan,82,276.8833333333332
2040,DISTPV,Rajasthan,78,276.8833333333332
2018,DISTPV,Sikkim,140,1.87
2019,DISTPV,Sikkim,140,0.010000000000000009
2020,DISTPV,Sikkim,140,0.06000000000000005
2021,DISTPV,Sikkim,140,0.0
2022,DISTPV,Sikkim,140,2.7399999999999993
2023,DISTPV,Sikkim,140,0.0
2024,DISTPV,Sikkim,140,2.3600000000000003
2025,DISTPV,Sikkim,140,0.0
2026,DISTPV,Sikkim,140,1.0706277011000909
2027,DISTPV,Sikkim,140,3.1073184049669162
2028,DISTPV,Sikkim,140,3.5227978903768076
2029,DISTPV,Sikkim,140,3.973388318215701
2030,DISTPV,Sikkim,140,4.459089688483598
2031,DISTPV,Sikkim,140,1.697028884068569
2032,DISTPV,Sikkim,140,1.7848062401410694
2033,DISTPV,Sikkim,140,2.124212016954786
2034,DISTPV,Sikkim,140,2.1242120169547896
2035,DISTPV,Sikkim,140,2.124212016954779
2036,DISTPV,Sikkim,140,2.124212016954786
2037,DISTPV,Sikkim,140,2.124212016954793
2038,DISTPV,Sikkim,140,2.7503571569386978
2039,DISTPV,Sikkim,140,2.7503571569386978
2040,DISTPV,Sikkim,140,8.251071470816122
2018,DISTPV,Tamil_Nadu,101,152.59
2019,DISTPV,Tamil_Nadu,99,33.849999999999994
2020,DISTPV,Tamil_Nadu,100,15.230000000000018
2021,DISTPV,Tamil_Nadu,98,175.64999999999998
2022,DISTPV,Tamil_Nadu,96,10.330000000000041
2023,DISTPV,Tamil_Nadu,99,63.16999999999996
2024,DISTPV,Tamil_Nadu,102,214.19
2025,DISTPV,Tamil_Nadu,98,337.59000000000003
2026,DISTPV,Tamil_Nadu,102,379.9469460326485
2027,DISTPV,Tamil_Nadu,101,502.65381459414925
2028,DISTPV,Tamil_Nadu,100,556.585791432932
2029,DISTPV,Tamil_Nadu,95,615.2055909091696
2030,DISTPV,Tamil_Nadu,102,696.703929406136
2031,DISTPV,Tamil_Nadu,100,195.7098208035709
2032,DISTPV,Tamil_Nadu,97,195.35416951966135
2033,DISTPV,Tamil_Nadu,102,208.78762658623873
2034,DISTPV,Tamil_Nadu,98,208.78762658623964
2035,DISTPV,Tamil_Nadu,100,208.78762658623873
2036,DISTPV,Tamil_Nadu,99,208.78762658623873
2037,DISTPV,Tamil_Nadu,100,208.78762658624237
2038,DISTPV,Tamil_Nadu,99,205.5308769721405
2039,DISTPV,Tamil_Nadu,99,205.5308769721405
2040,DISTPV,Tamil_Nadu,103,616.5926309164224
2018,DISTPV,Telangana,104,42.02
2019,DISTPV,Telangana,107,39.08999999999998
2020,DISTPV,Telangana,105,17.700000000000003
2021,DISTPV,Telangana,107,78.46
2022,DISTPV,Telangana,110,65.24000000000004
2023,DISTPV,Telangana,111,63.029999999999944
2024,DISTPV,Telangana,107,92.13
2025,DISTPV,Telangana,111,83.94
2026,DISTPV,Telangana,111,405.54483931071746
2027,DISTPV,Telangana,111,327.2538213110678
2028,DISTPV,Telangana,104,361.3035785372813
2029,DISTPV,Telangana,105,398.6736691296378
2030,DISTPV,Telangana,108,450.8872185300811
2031,DISTPV,Telangana,107,110.54161034424578
2032,DISTPV,Telangana,110,106.61995676218748
2033,DISTPV,Telangana,107,154.42981599444602
2034,DISTPV,Telangana,108,154.42981599444693
2035,DISTPV,Telangana,109,154.42981599444602
2036,DISTPV,Telangana,111,154.42981599444602
2037,DISTPV,Telangana,109,154.42981599444556
2038,DISTPV,Telangana,110,190.0678429213931
2039,DISTPV,Telangana,109,190.067842921394
2040,DISTPV,Telangana,109,570.2035287641797
2018,DISTPV,Tripura,145,3.52
2019,DISTPV,Tripura,145,0.0
2020,DISTPV,Tripura,145,4.380000000000001
2021,DISTPV,Tripura,145,0.6600000000000001
2022,DISTPV,Tripura,145,1.33
2023,DISTPV,Tripura,145,2.710000000000001
2024,DISTPV,Tripura,145,0.8599999999999994
2025,DISTPV,Tripura,145,2.6799999999999997
2026,DISTPV,Tripura,145,2.6799999999999997
2027,DISTPV,Tripura,145,5.96219917900833
2028,DISTPV,Tripura,145,7.116456943244643
2029,DISTPV,Tripura,145,7.724299202958882
2030,DISTPV,Tripura,145,8.473216600314537
2031,DISTPV,Tripura,145,2.4035023450018684
2032,DISTPV,Tripura,145,2.2206271665778132
2033,DISTPV,Tripura,145,3.553003466524487
2034,DISTPV,Tripura,145,3.553003466524494
2035,DISTPV,Tripura,145,3.553003466524494
2036,DISTPV,Tripura,145,3.553003466524487
2037,DISTPV,Tripura,145,3.553003466524501
2038,DISTPV,Tripura,145,3.6052535175027884
2039,DISTPV,Tripura,145,3.6052535175027884
2040,DISTPV,Tripura,145,10.815760552508394
2018,DISTPV,Uttar_Pradesh,121,116.96000000000001
2019,DISTPV,Uttar_Pradesh,121,86.47
2020,DISTPV,Uttar_Pradesh,119,56.089999999999975
2021,DISTPV,Uttar_Pradesh,120,121.5
2022,DISTPV,Uttar_Pradesh,119,11.909999999999968
2023,DISTPV,Uttar_Pradesh,119,47.79000000000008
2024,DISTPV,Uttar_Pradesh,121,44.14999999999998
2025,DISTPV,Uttar_Pradesh,120,161.75
2026,DISTPV,Uttar_Pradesh,121,970.4175011215287
2027,DISTPV,Uttar_Pradesh,119,610.2179899890948
2028,DISTPV,Uttar_Pradesh,121,687.1878929396657
2029,DISTPV,Uttar_Pradesh,120,771.6422872091894
2030,DISTPV,Uttar_Pradesh,119,886.1494248961499
2031,DISTPV,Uttar_Pradesh,119,276.9500909140461
2032,DISTPV,Uttar_Pradesh,121,282.306404190228
2033,DISTPV,Uttar_Pradesh,120,325.893403475161
2034,DISTPV,Uttar_Pradesh,120,325.8934034751628
2035,DISTPV,Uttar_Pradesh,120,325.8934034751628
2036,DISTPV,Uttar_Pradesh,120,325.8934034751628
2037,DISTPV,Uttar_Pradesh,120,325.8934034751628
2038,DISTPV,Uttar_Pradesh,119,320.8383828207661
2039,DISTPV,Uttar_Pradesh,119,320.8383828207661
2040,DISTPV,Uttar_Pradesh,120,962.5151484622938
2018,DISTPV,Uttarakhand,116,30.25
2019,DISTPV,Uttarakhand,116,47.05
2020,DISTPV,Uttarakhand,116,10.490000000000009
2021,DISTPV,Uttarakhand,116,37.55999999999999
2022,DISTPV,Uttarakhand,116,149.79
2023,DISTPV,Uttarakhand,116,1.990000000000009
2024,DISTPV,Uttarakhand,116,0.0
2025,DISTPV,Uttarakhand,116,17.539999999999964
2026,DISTPV,Uttarakhand,116,17.539999999999964
2027,DISTPV,Uttarakhand,116,17.539999999999964
2028,DISTPV,Uttarakhand,116,41.14666666666665
2029,DISTPV,Uttarakhand,116,41.14666666666665
2030,DISTPV,Uttarakhand,116,62.30380677545162
2031,DISTPV,Uttarakhand,116,19.989526557881675
2032,DISTPV,Uttarakhand,116,41.14666666666665
2033,DISTPV,Uttarakhand,116,41.14666666666665
2034,DISTPV,Uttarakhand,116,41.14666666666665
2035,DISTPV,Uttarakhand,116,41.14666666666665
2036,DISTPV,Uttarakhand,116,41.14666666666665
2037,DISTPV,Uttarakhand,116,41.14666666666665
2038,DISTPV,Uttarakhand,116,41.14666666666665
2039,DISTPV,Uttarakhand,116,41.14666666666665
2040,DISTPV,Uttarakhand,116,41.14666666666665
2018,DISTPV,West_Bengal,112,29.16
2019,DISTPV,West_Bengal,112,9.34
2020,DISTPV,West_Bengal,112,18.740000000000002
2021,DISTPV,West_Bengal,112,5.410000000000004
2022,DISTPV,West_Bengal,112,3.3499999999999943
2023,DISTPV,West_Bengal,112,0.18000000000000682
2024,DISTPV,West_Bengal,112,14.08999999999999
2025,DISTPV,West_Bengal,112,0.0
2026,DISTPV,West_Bengal,112,621.5960883857003
2027,DISTPV,West_Bengal,112,263.76857741286915
2028,DISTPV,West_Bengal,112,297.4702247415063
2029,DISTPV,West_Bengal,112,328.34262748489914
2030,DISTPV,West_Bengal,112,379.6327168609728
2031,DISTPV,West_Bengal,112,94.68663758281377
2032,DISTPV,West_Bengal,112,96.12089554998647
2033,DISTPV,West_Bengal,112,140.62899368128637
2034,DISTPV,West_Bengal,112,140.62899368128592
2035,DISTPV,West_Bengal,112,140.62899368128637
2036,DISTPV,West_Bengal,112,140.62899368128592
2037,DISTPV,West_Bengal,112,140.628993681285
2038,DISTPV,West_Bengal,112,150.29999025993675
2039,DISTPV,West_Bengal,112,150.29999025993538
2040,DISTPV,West_Bengal,112,450.8999707798098
2017,HYDRO-PONDAGE,Andhra_Pradesh,4,0.0
2018,HYDRO-PONDAGE,Andhra_Pradesh,4,0.0
2019,HYDRO-PONDAGE,Andhra_Pradesh,4,0.0
2020,HYDRO-PONDAGE,Andhra_Pradesh,4,0.0
2021,HYDRO-PONDAGE,Andhra_Pradesh,4,0.0
2022,HYDRO-PONDAGE,Andhra_Pradesh,4,0.0
2023,HYDRO-PONDAGE,Andhra_Pradesh,4,0.0
2024,HYDRO-PONDAGE,Andhra_Pradesh,4,0.0
2025,HYDRO-PONDAGE,Andhra_Pradesh,4,230.0
2017,HYDRO-PONDAGE,Arunachal_Pradesh,144,0.0
2018,HYDRO-PONDAGE,Arunachal_Pradesh,144,0.0
2019,HYDRO-PONDAGE,Arunachal_Pradesh,144,0.0
2020,HYDRO-PONDAGE,Arunachal_Pradesh,144,0.0
2021,HYDRO-PONDAGE,Arunachal_Pradesh,144,0.0
2022,HYDRO-PONDAGE,Arunachal_Pradesh,144,0.0
2023,HYDRO-PONDAGE,Arunachal_Pradesh,144,0.0
2024,HYDRO-PONDAGE,Arunachal_Pradesh,144,0.0
2025,HYDRO-PONDAGE,Arunachal_Pradesh,144,0.0
2026,HYDRO-PONDAGE,Arunachal_Pradesh,144,2000.0
2017,HYDRO-PONDAGE,Himachal_Pradesh,124,0.0
2018,HYDRO-PONDAGE,Himachal_Pradesh,124,0.0
2019,HYDRO-PONDAGE,Himachal_Pradesh,124,0.0
2020,HYDRO-PONDAGE,Himachal_Pradesh,124,0.0
2021,HYDRO-PONDAGE,Himachal_Pradesh,124,0.0
2022,HYDRO-PONDAGE,Himachal_Pradesh,124,0.0
2023,HYDRO-PONDAGE,Himachal_Pradesh,124,0.0
2024,HYDRO-PONDAGE,Himachal_Pradesh,124,0.0
2025,HYDRO-PONDAGE,Himachal_Pradesh,124,0.0
2026,HYDRO-PONDAGE,Himachal_Pradesh,124,0.0
2027,HYDRO-PONDAGE,Himachal_Pradesh,124,0.0
2028,HYDRO-PONDAGE,Himachal_Pradesh,124,382.0
2017,HYDRO-PONDAGE,Jammu_Kashmir,126,0.0
2018,HYDRO-PONDAGE,Jammu_Kashmir,126,0.0
2019,HYDRO-PONDAGE,Jammu_Kashmir,126,0.0
2020,HYDRO-PONDAGE,Jammu_Kashmir,126,0.0
2021,HYDRO-PONDAGE,Jammu_Kashmir,126,0.0
2022,HYDRO-PONDAGE,Jammu_Kashmir,126,0.0
2023,HYDRO-PONDAGE,Jammu_Kashmir,126,0.0
2024,HYDRO-PONDAGE,Jammu_Kashmir,126,0.0
2025,HYDRO-PONDAGE,Jammu_Kashmir,126,0.0
2026,HYDRO-PONDAGE,Jammu_Kashmir,126,0.0
2027,HYDRO-PONDAGE,Jammu_Kashmir,126,540.0
2028,HYDRO-PONDAGE,Jammu_Kashmir,127,850.0
2017,HYDRO-ROR,Assam,141,0.0
2018,HYDRO-ROR,Assam,141,0.0
2019,HYDRO-ROR,Assam,141,0.0
2020,HYDRO-ROR,Assam,141,0.0
2021,HYDRO-ROR,Assam,141,0.0
2022,HYDRO-ROR,Assam,141,0.0
2023,HYDRO-ROR,Assam,141,0.0
2024,HYDRO-ROR,Assam,141,0.0
2025,HYDRO-ROR,Assam,141,120.0
2017,HYDRO-ROR,Himachal_Pradesh,124,0.0
2018,HYDRO-ROR,Himachal_Pradesh,124,0.0
2019,HYDRO-ROR,Himachal_Pradesh,124,0.0
2020,HYDRO-ROR,Himachal_Pradesh,124,0.0
2021,HYDRO-ROR,Himachal_Pradesh,124,0.0
2022,HYDRO-ROR,Himachal_Pradesh,124,0.0
2023,HYDRO-ROR,Himachal_Pradesh,124,0.0
2024,HYDRO-ROR,Himachal_Pradesh,124,0.0
2025,HYDRO-ROR,Himachal_Pradesh,124,1290.0
2026,HYDRO-ROR,Himachal_Pradesh,124,0.0
2027,HYDRO-ROR,Himachal_Pradesh,124,564.0
2028,HYDRO-ROR,Himachal_Pradesh,124,210.0
2017,HYDRO-ROR,Jammu_Kashmir,127,0.0
2018,HYDRO-ROR,Jammu_Kashmir,127,0.0
2019,HYDRO-ROR,Jammu_Kashmir,127,0.0
2020,HYDRO-ROR,Jammu_Kashmir,127,0.0
2021,HYDRO-ROR,Jammu_Kashmir,127,0.0
2022,HYDRO-ROR,Jammu_Kashmir,127,0.0
2023,HYDRO-ROR,Jammu_Kashmir,127,0.0
2024,HYDRO-ROR,Jammu_Kashmir,127,0.0
2025,HYDRO-ROR,Jammu_Kashmir,127,0.0
2026,HYDRO-ROR,Jammu_Kashmir,127,624.0
2027,HYDRO-ROR,Jammu_Kashmir,128,37.5
2017,HYDRO-ROR,Kerala,135,0.0
2018,HYDRO-ROR,Kerala,135,0.0
2019,HYDRO-ROR,Kerala,135,0.0
2020,HYDRO-ROR,Kerala,135,0.0
2021,HYDRO-ROR,Kerala,135,0.0
2022,HYDRO-ROR,Kerala,135,0.0
2023,HYDRO-ROR,Kerala,135,0.0
2024,HYDRO-ROR,Kerala,135,0.0
2025,HYDRO-ROR,Kerala,135,60.0
2017,HYDRO-ROR,Punjab,129,0.0
2018,HYDRO-ROR,Punjab,129,0.0
2019,HYDRO-ROR,Punjab,129,0.0
2020,HYDRO-ROR,Punjab,129,0.0
2021,HYDRO-ROR,Punjab,129,0.0
2022,HYDRO-ROR,Punjab,129,0.0
2023,HYDRO-ROR,Punjab,129,0.0
2024,HYDRO-ROR,Punjab,129,0.0
2025,HYDRO-ROR,Punjab,129,0.0
2026,HYDRO-ROR,Punjab,129,206.0
2017,HYDRO-ROR,Sikkim,140,0.0
2018,HYDRO-ROR,Sikkim,140,0.0
2019,HYDRO-ROR,Sikkim,140,0.0
2020,HYDRO-ROR,Sikkim,140,0.0
2021,HYDRO-ROR,Sikkim,140,0.0
2022,HYDRO-ROR,Sikkim,140,0.0
2023,HYDRO-ROR,Sikkim,140,0.0
2024,HYDRO-ROR,Sikkim,140,0.0
2025,HYDRO-ROR,Sikkim,140,120.0
2026,HYDRO-ROR,Sikkim,140,0.0
2027,HYDRO-ROR,Sikkim,140,500.0
2017,HYDRO-ROR,Uttarakhand,116,0.0
2018,HYDRO-ROR,Uttarakhand,116,0.0
2019,HYDRO-ROR,Uttarakhand,116,0.0
2020,HYDRO-ROR,Uttarakhand,116,0.0
2021,HYDRO-ROR,Uttarakhand,116,0.0
2022,HYDRO-ROR,Uttarakhand,116,0.0
2023,HYDRO-ROR,Uttarakhand,116,0.0
2024,HYDRO-ROR,Uttarakhand,116,0.0
2025,HYDRO-ROR,Uttarakhand,116,0.0
2026,HYDRO-ROR,Uttarakhand,116,444.0
2027,HYDRO-ROR,Uttarakhand,116,0.0
2028,HYDRO-ROR,Uttarakhand,116,0.0
2029,HYDRO-ROR,Uttarakhand,116,520.0
2017,HYDRO-ROR,West_Bengal,112,0.0
2018,HYDRO-ROR,West_Bengal,112,0.0
2019,HYDRO-ROR,West_Bengal,112,0.0
2020,HYDRO-ROR,West_Bengal,112,0.0
2021,HYDRO-ROR,West_Bengal,112,0.0
2022,HYDRO-ROR,West_Bengal,112,0.0
2023,HYDRO-ROR,West_Bengal,112,0.0
2024,HYDRO-ROR,West_Bengal,112,0.0
2025,HYDRO-ROR,West_Bengal,112,0.0
2026,HYDRO-ROR,West_Bengal,112,0.0
2027,HYDRO-ROR,West_Bengal,112,0.0
2028,HYDRO-ROR,West_Bengal,112,0.0
2029,HYDRO-ROR,West_Bengal,112,120.0
2017,HYDRO-STORAGE,Andhra_Pradesh,4,0.0
2018,HYDRO-STORAGE,Andhra_Pradesh,4,0.0
2019,HYDRO-STORAGE,Andhra_Pradesh,4,0.0
2020,HYDRO-STORAGE,Andhra_Pradesh,4,0.0
2021,HYDRO-STORAGE,Andhra_Pradesh,4,0.0
2022,HYDRO-STORAGE,Andhra_Pradesh,4,0.0
2023,HYDRO-STORAGE,Andhra_Pradesh,4,0.0
2024,HYDRO-STORAGE,Andhra_Pradesh,4,0.0
2025,HYDRO-STORAGE,Andhra_Pradesh,4,0.0
2026,HYDRO-STORAGE,Andhra_Pradesh,4,0.0
2027,HYDRO-STORAGE,Andhra_Pradesh,4,960.0
2017,HYDRO-STORAGE,Arunachal_Pradesh,144,0.0
2018,HYDRO-STORAGE,Arunachal_Pradesh,144,0.0
2019,HYDRO-STORAGE,Arunachal_Pradesh,144,0.0
2020,HYDRO-STORAGE,Arunachal_Pradesh,144,0.0
2021,HYDRO-STORAGE,Arunachal_Pradesh,144,0.0
2022,HYDRO-STORAGE,Arunachal_Pradesh,144,0.0
2023,HYDRO-STORAGE,Arunachal_Pradesh,144,0.0
2024,HYDRO-STORAGE,Arunachal_Pradesh,144,0.0
2025,HYDRO-STORAGE,Arunachal_Pradesh,144,0.0
2026,HYDRO-STORAGE,Arunachal_Pradesh,144,0.0
2027,HYDRO-STORAGE,Arunachal_Pradesh,144,0.0
2028,HYDRO-STORAGE,Arunachal_Pradesh,144,0.0
2029,HYDRO-STORAGE,Arunachal_Pradesh,144,0.0
2030,HYDRO-STORAGE,Arunachal_Pradesh,144,0.0
2031,HYDRO-STORAGE,Arunachal_Pradesh,144,0.0
2032,HYDRO-STORAGE,Arunachal_Pradesh,144,2800.0
2017,HYDRO-STORAGE,Jammu_Kashmir,126,0.0
2018,HYDRO-STORAGE,Jammu_Kashmir,126,0.0
2019,HYDRO-STORAGE,Jammu_Kashmir,126,0.0
2020,HYDRO-STORAGE,Jammu_Kashmir,126,0.0
2021,HYDRO-STORAGE,Jammu_Kashmir,126,0.0
2022,HYDRO-STORAGE,Jammu_Kashmir,126,0.0
2023,HYDRO-STORAGE,Jammu_Kashmir,126,0.0
2024,HYDRO-STORAGE,Jammu_Kashmir,126,0.0
2025,HYDRO-STORAGE,Jammu_Kashmir,126,0.0
2026,HYDRO-STORAGE,Jammu_Kashmir,126,1000.0
2017,HYDRO-STORAGE,Kerala,135,0.0
2018,HYDRO-STORAGE,Kerala,135,0.0
2019,HYDRO-STORAGE,Kerala,135,0.0
2020,HYDRO-STORAGE,Kerala,135,0.0
2021,HYDRO-STORAGE,Kerala,135,0.0
2022,HYDRO-STORAGE,Kerala,135,0.0
2023,HYDRO-STORAGE,Kerala,135,0.0
2024,HYDRO-STORAGE,Kerala,135,0.0
2025,HYDRO-STORAGE,Kerala,135,0.0
2026,HYDRO-STORAGE,Kerala,135,40.0
2017,HYDRO-STORAGE,Madhya_Pradesh,56,0.0
2018,HYDRO-STORAGE,Madhya_Pradesh,56,0.0
2019,HYDRO-STORAGE,Madhya_Pradesh,56,0.0
2020,HYDRO-STORAGE,Madhya_Pradesh,56,0.0
2021,HYDRO-STORAGE,Madhya_Pradesh,56,0.0
2022,HYDRO-STORAGE,Madhya_Pradesh,56,0.0
2023,HYDRO-STORAGE,Madhya_Pradesh,56,0.0
2024,HYDRO-STORAGE,Madhya_Pradesh,56,0.0
2025,HYDRO-STORAGE,Madhya_Pradesh,56,0.0
2026,HYDRO-STORAGE,Madhya_Pradesh,56,0.0
