t,i,r,c,wVC,cap
2020,SUBCRITICAL-COAL,Rajasthan,init-2,1018.630376,1330
2020,SUBCRITICAL-COAL,Rajasthan,init-1,198.54,250
2020,SUPERCRITICAL-COAL,Rajasthan,init-7,1680.05,1320
2020,CCGT-GAS,Rajasthan,init-1,1062.01,270.5
2020,CCGT-GAS,Rajasthan,init-2,1697.026364,754.3
2020,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2020,SUBCRITICAL-COAL,Tamil_Nadu,init-1,1270.4,500
2020,SUBCRITICAL-COAL,Tamil_Nadu,init-2,1552.905,2000
2020,SUBCRITICAL-COAL,Tamil_Nadu,init-3,2113.887241,1450
2020,SUBCRITICAL-COAL,Tamil_Nadu,init-5,3368.98,1700
2020,CCGT-GAS,Tamil_Nadu,init-7,5837.814388,997.8
2020,SUBCRITICAL-COAL,Tamil_Nadu,init-4,2830.03,600
2020,SUPERCRITICAL-COAL,Tamil_Nadu,init-7,2503.22,1320
2020,SUBCRITICAL-COAL,Telangana,init-1,1484.654706,1700
2020,SUBCRITICAL-COAL,Telangana,init-2,1842.042703,3700
2020,CCGT-GAS,Tripura,init-7,1835.920092,868
2020,CT-GAS,Tripura,init-2,1539.707245,196
2020,CT-GAS,Tripura,init-1,485.97,42
2020,SUBCRITICAL-COAL,Uttar_Pradesh,init-1,707.29,1000
2020,SUBCRITICAL-COAL,Uttar_Pradesh,init-2,1072.678,5000
2020,SUPERCRITICAL-COAL,Uttar_Pradesh,init-7,1439.96,3300
2020,SUBCRITICAL-COAL,Uttar_Pradesh,init-5,3580.770341,3520
2020,CCGT-GAS,Uttar_Pradesh,init-7,2796.428314,1493.14
2020,SUBCRITICAL-COAL,Uttar_Pradesh,init-4,2493.270508,1970
2020,SUBCRITICAL-COAL,Uttar_Pradesh,init-3,1567.374382,2830
2020,COGENERATION-BAGASSE,Uttar_Pradesh,init-7,4710.04,450
2020,CCGT-GAS,Uttarakhand,init-7,3388.08,450
2020,SUBCRITICAL-COAL,West_Bengal,init-2,1700.453061,2450
2020,SUBCRITICAL-COAL,West_Bengal,init-4,3735.9,1365
2020,SUBCRITICAL-COAL,West_Bengal,init-3,3198.521502,3130
2020,CCGT-GAS,West_Bengal,init-7,3291.54,100
2020,SUBCRITICAL-COAL,West_Bengal,init-1,1245.78,500
2021,CCGT-GAS,Andhra_Pradesh,init-1,824.94,230
2021,CCGT-GAS,Andhra_Pradesh,init-3,1735.302607,583
2021,CCGT-GAS,Andhra_Pradesh,init-4,5122.03,3850.4
2021,CCGT-GAS,Andhra_Pradesh,init-2,1162.03,251
2021,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1912.84,2000
2021,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2274.09734,2030
2021,SUPERCRITICAL-COAL,Andhra_Pradesh,init-7,1810.51,3580
2021,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2021,DIESEL,Andhra_Pradesh,init-7,2408.04,36.8
2021,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2021,CT-GAS,Assam,init-7,1488.980472,127
2021,CCGT-GAS,Assam,init-7,2658.144374,339.5
2021,SUBCRITICAL-COAL,Bihar,init-2,2024.34,1035
2021,SUBCRITICAL-COAL,Bihar,init-1,1761.7,2000
2021,SUPERCRITICAL-COAL,Bihar,init-7,3615.95,1920
2021,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2021,SUBCRITICAL-COAL,Chhattisgarh,init-4,1454.324092,9748
2021,SUBCRITICAL-COAL,Chhattisgarh,init-2,493.71,2500
2021,SUBCRITICAL-COAL,Chhattisgarh,init-3,806.85,2200
2021,SUPERCRITICAL-COAL,Chhattisgarh,init-2,781.795443,3950
2021,SUPERCRITICAL-COAL,Chhattisgarh,init-1,518.46,360
2021,CCGT-GAS,Delhi,init-1,582.03,282
2021,CCGT-GAS,Delhi,init-2,2619.296675,1955
2021,CCGT-GAS,Goa,init-7,2505.23,48
2021,SUBCRITICAL-LIGNITE,Gujarat,init-7,799.2940506,790
2021,SUBCRITICAL-COAL,Gujarat,init-3,2120.974111,1205.06
2021,SUBCRITICAL-COAL,Gujarat,init-4,2568.55,210
2021,CCGT-GAS,Gujarat,init-1,828.0936468,521
2021,CCGT-GAS,Gujarat,init-4,2652.42724,2065
2021,SUBCRITICAL-COAL,Gujarat,init-1,338.56,264
2021,SUBCRITICAL-COAL,Gujarat,init-2,1292.14989,1820
2021,SUPERCRITICAL-COAL,Gujarat,init-7,905.4090685,7300
2021,CCGT-GAS,Gujarat,init-3,2542.02,160
2021,SUBCRITICAL-COAL,Gujarat,init-5,2811.087045,3960
2021,CCGT-GAS,Gujarat,init-2,1824.077328,1048
2021,CCGT-GAS,Gujarat,init-5,4482.975517,3190
2021,SUBCRITICAL-COAL,Haryana,init-1,2098.55,600
2021,SUBCRITICAL-COAL,Haryana,init-2,2369.95,1200
2021,SUBCRITICAL-COAL,Haryana,init-3,2548.55,500
2021,SUPERCRITICAL-COAL,Haryana,init-7,2510.03,1320
2021,SUBCRITICAL-COAL,Haryana,init-4,3487.770526,1710
2021,CCGT-GAS,Haryana,init-7,1381.97,372
2021,CCGT-GAS,Jammu_Kashmir,init-7,13541.98,175
2021,SUBCRITICAL-COAL,Jharkhand,init-7,1354.55,780
2021,SUBCRITICAL-COAL,Karnataka,init-3,4911.95,700
2021,SUBCRITICAL-COAL,Karnataka,init-4,5198.48,860
2021,SUBCRITICAL-COAL,Karnataka,init-2,2060.91,1000
2021,SUPERCRITICAL-COAL,Karnataka,init-7,1810.51,1600
2021,SUBCRITICAL-COAL,Karnataka,init-1,1855.44,1200
2021,DIESEL,Karnataka,init-7,2408.04,153.12
2021,CCGT-GAS,Kerala,init-7,3657.635572,559.9
2021,DIESEL,Kerala,init-7,2408.04,159.96
2021,SUPERCRITICAL-COAL,Madhya_Pradesh,init-7,614.2475,5280
2021,SUBCRITICAL-COAL,Madhya_Pradesh,init-3,1888.612186,4689.5
2021,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1006.900894,3690
2021,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,865.5849108,3364
2021,SUBCRITICAL-COAL,Maharashtra,init-2,1396.894545,2200
2021,SUBCRITICAL-COAL,Maharashtra,init-3,1855.781804,3270
2021,SUPERCRITICAL-COAL,Maharashtra,init-7,1673.327778,5940
2021,SUBCRITICAL-COAL,Maharashtra,init-4,2111.711104,4620
2021,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2021,CCGT-GAS,Maharashtra,init-2,2133.441268,568
2021,CCGT-GAS,Maharashtra,init-1,1062.01,2639.08
2021,SUBCRITICAL-COAL,Maharashtra,init-7,3318.47,1180
2021,SUBCRITICAL-COAL,Maharashtra,init-5,2448.358059,3040
2021,DIESEL,Manipur,init-7,2408.04,36
2021,SUBCRITICAL-COAL,Odisha,init-4,2928.48,420
2021,SUBCRITICAL-COAL,Odisha,init-2,860.33,3000
2021,SUBCRITICAL-COAL,Odisha,init-3,1480.632,2250
2021,SUBCRITICAL-COAL,Odisha,init-1,500.04,1200
2021,CCGT-GAS,Puducherry,init-7,4577.54,32.5
2021,SUPERCRITICAL-COAL,Punjab,init-7,1837.421598,3380
2021,SUBCRITICAL-COAL,Punjab,init-7,2607.54589,1460
2021,SUBCRITICAL-COAL,Rajasthan,init-3,1608.54,1000
2021,SUBCRITICAL-COAL,Rajasthan,init-5,3008.49,1500
2021,SUPERCRITICAL-COAL,Rajasthan,init-7,1680.05,1320
2021,SUBCRITICAL-COAL,Rajasthan,init-2,1018.630376,1330
2021,SUBCRITICAL-COAL,Rajasthan,init-4,1967.596792,1590
2021,SUBCRITICAL-COAL,Rajasthan,init-1,198.54,250
2021,CCGT-GAS,Rajasthan,init-1,1062.01,270.5
2021,CCGT-GAS,Rajasthan,init-2,1697.026364,754.3
2021,SUBCRITICAL-COAL,Tamil_Nadu,init-4,2830.03,600
2021,SUBCRITICAL-COAL,Tamil_Nadu,init-3,2113.887241,1450
2021,SUBCRITICAL-COAL,Tamil_Nadu,init-2,1552.905,2000
2021,SUPERCRITICAL-COAL,Tamil_Nadu,init-7,2503.22,1320
2021,SUBCRITICAL-COAL,Tamil_Nadu,init-1,1270.4,500
2021,SUBCRITICAL-COAL,Tamil_Nadu,init-5,3368.98,1700
2021,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2021,CCGT-GAS,Tamil_Nadu,init-7,5837.814388,997.8
2021,SUBCRITICAL-COAL,Telangana,init-1,1484.654706,1700
2021,SUBCRITICAL-COAL,Telangana,init-2,1842.042703,3700
2021,CT-GAS,Tripura,init-2,1539.707245,196
2021,CT-GAS,Tripura,init-1,485.97,42
2021,CCGT-GAS,Tripura,init-7,1835.920092,868
2021,SUBCRITICAL-COAL,Uttar_Pradesh,init-4,2493.270508,1970
2021,SUPERCRITICAL-COAL,Uttar_Pradesh,init-7,1439.96,3300
2021,SUBCRITICAL-COAL,Uttar_Pradesh,init-5,3580.770341,3520
2021,SUBCRITICAL-COAL,Uttar_Pradesh,init-1,707.29,1000
2021,SUBCRITICAL-COAL,Uttar_Pradesh,init-2,1072.678,5000
2021,CCGT-GAS,Uttar_Pradesh,init-7,2796.428314,1493.14
2021,SUBCRITICAL-COAL,Uttar_Pradesh,init-3,1567.374382,2830
2021,COGENERATION-BAGASSE,Uttar_Pradesh,init-7,4710.04,450
2021,CCGT-GAS,Uttarakhand,init-7,3388.08,450
2021,SUBCRITICAL-COAL,West_Bengal,init-4,3735.9,1365
2021,SUBCRITICAL-COAL,West_Bengal,init-2,1700.453061,2450
2021,CCGT-GAS,West_Bengal,init-7,3291.54,100
2021,SUBCRITICAL-COAL,West_Bengal,init-1,1245.78,500
2021,SUBCRITICAL-COAL,West_Bengal,init-3,3198.521502,3130
2022,CCGT-GAS,Andhra_Pradesh,init-1,824.94,230
2022,DIESEL,Andhra_Pradesh,init-7,2408.04,36.8
2022,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2274.09734,2030
2022,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1912.84,2000
2022,CCGT-GAS,Andhra_Pradesh,init-2,1162.03,251
2022,CCGT-GAS,Andhra_Pradesh,init-3,1735.302607,583
2022,CCGT-GAS,Andhra_Pradesh,init-4,5122.03,3850.4
2022,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2022,SUPERCRITICAL-COAL,Andhra_Pradesh,init-7,1810.51,3580
2022,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2022,CCGT-GAS,Assam,init-7,2658.144374,339.5
2022,CT-GAS,Assam,init-7,1488.980472,127
2022,SUPERCRITICAL-COAL,Bihar,init-7,3615.95,1920
2022,SUBCRITICAL-COAL,Bihar,init-2,2024.34,1035
2022,SUBCRITICAL-COAL,Bihar,init-1,1761.7,2000
2022,SUPERCRITICAL-COAL,Chhattisgarh,init-1,518.46,360
2022,SUBCRITICAL-COAL,Chhattisgarh,init-4,1454.324092,9748
2022,SUPERCRITICAL-COAL,Chhattisgarh,init-2,781.795443,3950
2022,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2022,SUBCRITICAL-COAL,Chhattisgarh,init-2,493.71,2500
2022,SUBCRITICAL-COAL,Chhattisgarh,init-3,806.85,2200
2022,CCGT-GAS,Delhi,init-2,2619.296675,1955
2022,CCGT-GAS,Delhi,init-1,582.03,282
2022,CCGT-GAS,Goa,init-7,2505.23,48
2022,SUBCRITICAL-COAL,Gujarat,init-1,338.56,264
2022,SUBCRITICAL-COAL,Gujarat,init-3,2120.974111,1205.06
2022,CCGT-GAS,Gujarat,init-5,4482.975517,3190
2022,CCGT-GAS,Gujarat,init-1,828.0936468,521
2022,CCGT-GAS,Gujarat,init-3,2542.02,160
2022,CCGT-GAS,Gujarat,init-2,1824.077328,1048
2022,SUBCRITICAL-COAL,Gujarat,init-4,2568.55,210
2022,CCGT-GAS,Gujarat,init-4,2652.42724,2065
2022,SUBCRITICAL-COAL,Gujarat,init-2,1292.14989,1820
2022,SUBCRITICAL-COAL,Gujarat,init-5,2811.087045,3960
2022,SUBCRITICAL-LIGNITE,Gujarat,init-7,799.2940506,790
2022,SUPERCRITICAL-COAL,Gujarat,init-7,905.4090685,7300
2022,CCGT-GAS,Haryana,init-7,1381.97,372
2022,SUBCRITICAL-COAL,Haryana,init-3,2548.55,500
2022,SUBCRITICAL-COAL,Haryana,init-4,3487.770526,1710
2022,SUBCRITICAL-COAL,Haryana,init-2,2369.95,1200
2022,SUPERCRITICAL-COAL,Haryana,init-7,2510.03,1320
2022,SUBCRITICAL-COAL,Haryana,init-1,2098.55,600
2022,CCGT-GAS,Jammu_Kashmir,init-7,13541.98,175
2022,SUBCRITICAL-COAL,Jharkhand,init-7,1354.55,780
2022,SUBCRITICAL-COAL,Karnataka,init-2,2060.91,1000
2022,SUBCRITICAL-COAL,Karnataka,init-3,4911.95,700
2022,SUBCRITICAL-COAL,Karnataka,init-4,5198.48,860
2022,SUBCRITICAL-COAL,Karnataka,init-1,1855.44,1200
2022,DIESEL,Karnataka,init-7,2408.04,153.12
2022,SUPERCRITICAL-COAL,Karnataka,init-7,1810.51,1600
2022,CCGT-GAS,Kerala,init-7,3657.635572,559.9
2022,DIESEL,Kerala,init-7,2408.04,159.96
2022,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,865.5849108,3364
2022,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1006.900894,3690
2022,SUBCRITICAL-COAL,Madhya_Pradesh,init-3,1888.612186,4689.5
2022,SUPERCRITICAL-COAL,Madhya_Pradesh,init-7,614.2475,5280
2022,CCGT-GAS,Maharashtra,init-2,2133.441268,568
2022,CCGT-GAS,Maharashtra,init-1,1062.01,2639.08
2022,SUBCRITICAL-COAL,Maharashtra,init-7,3318.47,1180
2022,SUPERCRITICAL-COAL,Maharashtra,init-7,1673.327778,5940
2022,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2022,SUBCRITICAL-COAL,Maharashtra,init-5,2448.358059,3040
2022,SUBCRITICAL-COAL,Maharashtra,init-3,1855.781804,3270
2022,SUBCRITICAL-COAL,Maharashtra,init-2,1396.894545,2200
2022,SUBCRITICAL-COAL,Maharashtra,init-4,2111.711104,4620
2022,DIESEL,Manipur,init-7,2408.04,36
2022,SUBCRITICAL-COAL,Odisha,init-3,1480.632,2250
2022,SUBCRITICAL-COAL,Odisha,init-1,500.04,1200
2022,SUBCRITICAL-COAL,Odisha,init-2,860.33,3000
2022,SUBCRITICAL-COAL,Odisha,init-4,2928.48,420
2022,CCGT-GAS,Puducherry,init-7,4577.54,32.5
2022,SUPERCRITICAL-COAL,Punjab,init-7,1837.421598,3380
2022,SUBCRITICAL-COAL,Punjab,init-7,2607.54589,1460
2022,CCGT-GAS,Rajasthan,init-2,1697.026364,754.3
2022,SUPERCRITICAL-COAL,Rajasthan,init-7,1680.05,1320
2022,CCGT-GAS,Rajasthan,init-1,1062.01,270.5
2022,SUBCRITICAL-COAL,Rajasthan,init-4,1967.596792,1590
2022,SUBCRITICAL-COAL,Rajasthan,init-5,3008.49,1500
2022,SUBCRITICAL-COAL,Rajasthan,init-1,198.54,250
2022,SUBCRITICAL-COAL,Rajasthan,init-2,1018.630376,1330
2022,SUBCRITICAL-COAL,Rajasthan,init-3,1608.54,1000
2022,SUBCRITICAL-COAL,Tamil_Nadu,init-2,1552.905,2000
2022,SUBCRITICAL-COAL,Tamil_Nadu,init-5,3368.98,1700
2022,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2022,SUBCRITICAL-COAL,Tamil_Nadu,init-4,2830.03,600
2022,CCGT-GAS,Tamil_Nadu,init-7,5837.814388,997.8
2022,SUPERCRITICAL-COAL,Tamil_Nadu,init-7,2503.22,1320
2022,SUBCRITICAL-COAL,Tamil_Nadu,init-3,2113.887241,1450
2022,SUBCRITICAL-COAL,Tamil_Nadu,init-1,1270.4,500
2022,SUBCRITICAL-COAL,Telangana,init-2,1842.042703,3700
2022,SUBCRITICAL-COAL,Telangana,init-1,1484.654706,1700
2022,CCGT-GAS,Tripura,init-7,1835.920092,868
2022,CT-GAS,Tripura,init-2,1539.707245,196
2022,CT-GAS,Tripura,init-1,485.97,42
2022,SUBCRITICAL-COAL,Uttar_Pradesh,init-3,1567.374382,2830
2022,SUBCRITICAL-COAL,Uttar_Pradesh,init-4,2493.270508,1970
2022,SUBCRITICAL-COAL,Uttar_Pradesh,init-1,707.29,1000
2022,SUBCRITICAL-COAL,Uttar_Pradesh,init-5,3580.770341,3520
2022,SUBCRITICAL-COAL,Uttar_Pradesh,init-2,1072.678,5000
2022,COGENERATION-BAGASSE,Uttar_Pradesh,init-7,4710.04,450
2022,SUPERCRITICAL-COAL,Uttar_Pradesh,init-7,1439.96,3300
2022,CCGT-GAS,Uttar_Pradesh,init-7,2796.428314,1493.14
2022,CCGT-GAS,Uttarakhand,init-7,3388.08,450
2022,SUBCRITICAL-COAL,West_Bengal,init-3,3198.521502,3130
2022,SUBCRITICAL-COAL,West_Bengal,init-4,3735.9,1365
2022,SUBCRITICAL-COAL,West_Bengal,init-1,1245.78,500
2022,CCGT-GAS,West_Bengal,init-7,3291.54,100
2022,SUBCRITICAL-COAL,West_Bengal,init-2,1700.453061,2450
2023,CCGT-GAS,Andhra_Pradesh,init-4,5122.03,3850.4
2023,SUPERCRITICAL-COAL,Andhra_Pradesh,init-7,1810.51,3580
2023,CCGT-GAS,Andhra_Pradesh,init-3,1735.302607,583
2023,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2023,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1912.84,2000
2023,CCGT-GAS,Andhra_Pradesh,init-2,1162.03,251
2023,CCGT-GAS,Andhra_Pradesh,init-1,824.94,230
2023,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2274.09734,2030
2023,DIESEL,Andhra_Pradesh,init-7,2408.04,36.8
2023,CCGT-GAS,Assam,init-7,2658.144374,339.5
2023,CT-GAS,Assam,init-7,1488.980472,127
2023,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2023,SUBCRITICAL-COAL,Bihar,init-2,2024.34,1035
2023,SUBCRITICAL-COAL,Bihar,init-1,1761.7,2000
2023,SUPERCRITICAL-COAL,Bihar,init-7,3615.95,1920
2023,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2023,SUPERCRITICAL-COAL,Chhattisgarh,init-2,781.795443,3950
2023,SUBCRITICAL-COAL,Chhattisgarh,init-2,493.71,2500
2023,SUPERCRITICAL-COAL,Chhattisgarh,init-1,518.46,360
2023,SUBCRITICAL-COAL,Chhattisgarh,init-4,1454.324092,9748
2023,SUBCRITICAL-COAL,Chhattisgarh,init-3,868.7011111,1800
2023,CCGT-GAS,Delhi,init-2,2619.296675,1955
2023,CCGT-GAS,Delhi,init-1,582.03,282
2023,CCGT-GAS,Goa,init-7,2505.23,48
2023,SUBCRITICAL-COAL,Gujarat,init-4,2568.55,210
2023,SUBCRITICAL-COAL,Gujarat,init-3,2022.85179,805.06
2023,SUBCRITICAL-LIGNITE,Gujarat,init-7,799.2940506,790
2023,SUBCRITICAL-COAL,Gujarat,init-2,1292.14989,1820
2023,CCGT-GAS,Gujarat,init-2,1824.077328,1048
2023,SUBCRITICAL-COAL,Gujarat,init-5,2839.954865,3330
2023,SUPERCRITICAL-COAL,Gujarat,init-7,905.4090685,7300
2023,SUBCRITICAL-COAL,Gujarat,init-1,338.56,264
2023,CCGT-GAS,Gujarat,init-5,4482.975517,3190
2023,CCGT-GAS,Gujarat,init-1,828.0936468,521
2023,CCGT-GAS,Gujarat,init-3,2542.02,160
2023,CCGT-GAS,Gujarat,init-4,2652.42724,2065
2023,SUBCRITICAL-COAL,Haryana,init-4,3487.770526,1710
2023,SUBCRITICAL-COAL,Haryana,init-3,2548.55,500
2023,SUBCRITICAL-COAL,Haryana,init-1,2098.55,600
2023,SUPERCRITICAL-COAL,Haryana,init-7,2510.03,1320
2023,CCGT-GAS,Haryana,init-7,1381.97,372
2023,SUBCRITICAL-COAL,Haryana,init-2,2369.95,1200
2023,CCGT-GAS,Jammu_Kashmir,init-7,13541.98,175
2023,SUBCRITICAL-COAL,Jharkhand,init-7,1354.55,780
2023,DIESEL,Karnataka,init-7,2408.04,153.12
2023,SUBCRITICAL-COAL,Karnataka,init-4,5198.48,860
2023,SUPERCRITICAL-COAL,Karnataka,init-7,1810.51,1600
2023,SUBCRITICAL-COAL,Karnataka,init-2,2060.91,1000
2023,SUBCRITICAL-COAL,Karnataka,init-3,4911.95,700
2023,SUBCRITICAL-COAL,Karnataka,init-1,1855.44,1200
2023,CCGT-GAS,Kerala,init-7,3657.635572,559.9
2023,DIESEL,Kerala,init-7,2408.04,159.96
2023,SUBCRITICAL-COAL,Madhya_Pradesh,init-2,1006.900894,3690
2023,SUPERCRITICAL-COAL,Madhya_Pradesh,init-7,614.2475,5280
2023,SUBCRITICAL-COAL,Madhya_Pradesh,init-3,1888.612186,4689.5
2023,SUBCRITICAL-COAL,Madhya_Pradesh,init-1,865.5849108,3364
2023,CCGT-GAS,Maharashtra,init-2,2133.441268,568
2023,CCGT-GAS,Maharashtra,init-1,1062.01,2639.08
2023,SUBCRITICAL-COAL,Maharashtra,init-3,1855.781804,3270
2023,SUBCRITICAL-COAL,Maharashtra,init-7,3318.47,550
2023,SUBCRITICAL-COAL,Maharashtra,init-1,870.51,600
2023,SUBCRITICAL-COAL,Maharashtra,init-5,2361.184025,2410
2023,SUBCRITICAL-COAL,Maharashtra,init-2,1396.894545,2200
2023,SUBCRITICAL-COAL,Maharashtra,init-4,2131.933325,4120
2023,SUPERCRITICAL-COAL,Maharashtra,init-7,1673.327778,5940
2023,DIESEL,Manipur,init-7,2408.04,36
2023,SUBCRITICAL-COAL,Odisha,init-1,500.04,1200
2023,SUBCRITICAL-COAL,Odisha,init-4,2928.48,420
2023,SUBCRITICAL-COAL,Odisha,init-2,860.33,3000
2023,SUBCRITICAL-COAL,Odisha,init-3,1480.632,2250
2023,CCGT-GAS,Puducherry,init-7,4577.54,32.5
2023,SUPERCRITICAL-COAL,Punjab,init-7,1837.421598,3380
2023,SUBCRITICAL-COAL,Punjab,init-7,2543.54728,1250
2023,CCGT-GAS,Rajasthan,init-2,1697.026364,754.3
2023,CCGT-GAS,Rajasthan,init-1,1062.01,270.5
2023,SUPERCRITICAL-COAL,Rajasthan,init-7,1680.05,1320
2023,SUBCRITICAL-COAL,Rajasthan,init-5,3008.49,1500
2023,SUBCRITICAL-COAL,Rajasthan,init-3,1608.54,1000
2023,SUBCRITICAL-COAL,Rajasthan,init-2,1018.630376,1330
2023,SUBCRITICAL-COAL,Rajasthan,init-4,1967.596792,1590
2023,SUBCRITICAL-COAL,Rajasthan,init-1,198.54,250
2023,SUBCRITICAL-COAL,Tamil_Nadu,init-3,2113.887241,1450
2023,SUPERCRITICAL-COAL,Tamil_Nadu,init-7,2503.22,1320
2023,CCGT-GAS,Tamil_Nadu,init-7,5837.814388,997.8
2023,SUBCRITICAL-COAL,Tamil_Nadu,init-2,1552.905,2000
2023,SUBCRITICAL-COAL,Tamil_Nadu,init-4,2830.03,600
2023,DIESEL,Tamil_Nadu,init-7,2408.04,411.701
2023,SUBCRITICAL-COAL,Tamil_Nadu,init-1,1270.4,500
2023,SUBCRITICAL-COAL,Tamil_Nadu,init-5,3368.98,1700
2023,SUBCRITICAL-COAL,Telangana,init-1,1484.654706,1700
2023,SUBCRITICAL-COAL,Telangana,init-2,1836.502857,3500
2023,CCGT-GAS,Tripura,init-7,1835.920092,868
2023,CT-GAS,Tripura,init-1,485.97,42
2023,CT-GAS,Tripura,init-2,1539.707245,196
2023,CCGT-GAS,Uttar_Pradesh,init-7,2796.428314,1493.14
2023,SUBCRITICAL-COAL,Uttar_Pradesh,init-3,1359.12541,1830
2023,SUBCRITICAL-COAL,Uttar_Pradesh,init-5,3580.770341,3520
2023,COGENERATION-BAGASSE,Uttar_Pradesh,init-7,4710.04,450
2023,SUBCRITICAL-COAL,Uttar_Pradesh,init-4,2493.270508,1970
2023,SUPERCRITICAL-COAL,Uttar_Pradesh,init-7,1439.96,3300
2023,SUBCRITICAL-COAL,Uttar_Pradesh,init-1,707.29,1000
2023,SUBCRITICAL-COAL,Uttar_Pradesh,init-2,1153.71,4000
2023,CCGT-GAS,Uttarakhand,init-7,3388.08,450
2023,SUBCRITICAL-COAL,West_Bengal,init-3,3198.521502,3130
2023,SUBCRITICAL-COAL,West_Bengal,init-2,1684.763636,2200
2023,CCGT-GAS,West_Bengal,init-7,3291.54,100
2023,SUBCRITICAL-COAL,West_Bengal,init-1,1245.78,500
2023,SUBCRITICAL-COAL,West_Bengal,init-4,3735.9,1155
2024,CCGT-GAS,Andhra_Pradesh,init-4,5122.03,3850.4
2024,CCGT-GAS,Andhra_Pradesh,init-3,1735.302607,583
2024,DIESEL,Andhra_Pradesh,init-7,2408.04,36.8
2024,CCGT-GAS,Andhra_Pradesh,init-2,1162.03,251
2024,SUPERCRITICAL-COAL,Andhra_Pradesh,init-7,1810.51,3580
2024,SUBCRITICAL-COAL,Andhra_Pradesh,init-1,1320.3,1050
2024,SUBCRITICAL-COAL,Andhra_Pradesh,init-2,1912.84,2000
2024,CCGT-GAS,Andhra_Pradesh,init-1,824.94,230
2024,SUBCRITICAL-COAL,Andhra_Pradesh,init-3,2274.09734,2030
2024,SUBCRITICAL-COAL,Assam,init-7,2428.53,250
2024,CCGT-GAS,Assam,init-7,2658.144374,339.5
2024,CT-GAS,Assam,init-7,1488.980472,127
2024,SUPERCRITICAL-COAL,Bihar,init-7,3615.95,1920
2024,SUBCRITICAL-COAL,Bihar,init-2,2024.34,1035
2024,SUBCRITICAL-COAL,Bihar,init-1,1761.7,2000
2024,SUPERCRITICAL-COAL,Chhattisgarh,init-2,781.795443,3950
2024,SUBCRITICAL-COAL,Chhattisgarh,init-1,18.52,270
2024,SUBCRITICAL-COAL,Chhattisgarh,init-4,1454.324092,9748
2024,SUBCRITICAL-COAL,Chhattisgarh,init-3,911.22375,1600
2024,SUPERCRITICAL-COAL,Chhattisgarh,init-1,518.46,360
2024,SUBCRITICAL-COAL,Chhattisgarh,init-2,492.29,2000
2024,CCGT-GAS,Delhi,init-1,582.03,282
2024,CCGT-GAS,Delhi,init-2,2619.296675,1955
2024,CCGT-GAS,Goa,init-7,2505.23,48
2024,SUBCRITICAL-LIGNITE,Gujarat,init-7,799.2940506,790
2024,CCGT-GAS,Gujarat,init-5,4482.975517,3190
2024,SUPERCRITICAL-COAL,Gujarat,init-7,905.4090685,7300
2024,CCGT-GAS,Gujarat,init-4,2652.42724,2065
2024,CCGT-GAS,Gujarat,init-2,1824.077328,1048
2024,SUBCRITICAL-COAL,Gujarat,init-3,1918.53,595.06
2024,CCGT-GAS,Gujarat,init-3,2542.02,160
2024,SUBCRITICAL-COAL,Gujarat,init-1,338.56,264
2024,SUBCRITICAL-COAL,Gujarat,init-2,1292.14989,1820
2024,SUBCRITICAL-COAL,Gujarat,init-5,2901.168554,2490
2024,CCGT-GAS,Gujarat,init-1,828.0936468,521
2024,SUBCRITICAL-COAL,Haryana,init-3,2548.55,500
2024,SUPERCRITICAL-COAL,Haryana,init-7,2510.03,1320
2024,SUBCRITICAL-COAL,Haryana,init-4,3487.770526,1710
2024,CCGT-GAS,Haryana,init-7,1381.97,372
2024,SUBCRITICAL-COAL,Haryana,init-2,2369.95,1200
2024,SUBCRITICAL-COAL,Haryana,init-1,2098.55,600
2024,CCGT-GAS,Jammu_Kashmir,init-7,13541.98,175
2024,SUBCRITICAL-COAL,Jharkhand,init-7,1354.55,780
2024,SUPERCRITICAL-COAL,Karnataka,init-7,1810.51,1600
