t,i,r,rs,value
2039,DISTPV,Uttar_Pradesh,119,320.8383828
2023,DISTPV,Uttar_Pradesh,120,121.5
2025,DISTPV,Uttar_Pradesh,120,161.75
2029,DISTPV,Uttar_Pradesh,120,771.6422872
2033,DISTPV,Uttar_Pradesh,120,325.8934035
2034,DISTPV,Uttar_Pradesh,120,325.8934035
2035,DISTPV,Uttar_Pradesh,120,325.8934035
2036,DISTPV,Uttar_Pradesh,120,325.8934035
2037,DISTPV,Uttar_Pradesh,120,325.8934035
2040,DISTPV,Uttar_Pradesh,120,962.5151485
2023,DISTPV,Uttar_Pradesh,121,203.43
2024,DISTPV,Uttar_Pradesh,121,44.15
2026,DISTPV,Uttar_Pradesh,121,970.4175011
2028,DISTPV,Uttar_Pradesh,121,687.1878929
2032,DISTPV,Uttar_Pradesh,121,282.3064042
2023,DISTPV,Chandigarh,122,52.35
2024,DISTPV,Chandigarh,122,6.83
2025,DISTPV,Chandigarh,122,13.33
2026,DISTPV,Chandigarh,122,13.33
2027,DISTPV,Chandigarh,122,13.33
2028,DISTPV,Chandigarh,122,6.585
2029,DISTPV,Chandigarh,122,6.585
2030,DISTPV,Chandigarh,122,6.585
2031,DISTPV,Chandigarh,122,6.585
2032,DISTPV,Chandigarh,122,6.585
2033,DISTPV,Chandigarh,122,6.585
2034,DISTPV,Chandigarh,122,6.585
2035,DISTPV,Chandigarh,122,6.585
2036,DISTPV,Chandigarh,122,6.585
2037,DISTPV,Chandigarh,122,6.585
2038,DISTPV,Chandigarh,122,6.585
2039,DISTPV,Chandigarh,122,6.585
2040,DISTPV,Chandigarh,122,6.585
2023,DISTPV,Haryana,123,763.36
2024,DISTPV,Haryana,123,446.56
2025,DISTPV,Haryana,123,588.25
2026,DISTPV,Haryana,123,588.25
2027,DISTPV,Haryana,123,588.25
2028,DISTPV,Haryana,123,185.6366667
2029,DISTPV,Haryana,123,185.6366667
2030,DISTPV,Haryana,123,185.6366667
2031,DISTPV,Haryana,123,185.6366667
2032,DISTPV,Haryana,123,185.6366667
2033,DISTPV,Haryana,123,185.6366667
2034,DISTPV,Haryana,123,185.6366667
2035,DISTPV,Haryana,123,185.6366667
2036,DISTPV,Haryana,123,185.6366667
2037,DISTPV,Haryana,123,185.6366667
2038,DISTPV,Haryana,123,185.6366667
2039,DISTPV,Haryana,123,185.6366667
2040,DISTPV,Haryana,123,185.6366667
2023,DISTPV,Himachal_Pradesh,124,49.39
2024,DISTPV,Himachal_Pradesh,124,3.99
2025,DISTPV,Himachal_Pradesh,124,5.83
2026,DISTPV,Himachal_Pradesh,124,81.30599767
2027,DISTPV,Himachal_Pradesh,124,49.31948202
2028,DISTPV,Himachal_Pradesh,124,53.83799659
2029,DISTPV,Himachal_Pradesh,124,58.34686652
2030,DISTPV,Himachal_Pradesh,124,65.82628604
2031,DISTPV,Himachal_Pradesh,124,13.11671251
2032,DISTPV,Himachal_Pradesh,124,13.0202661
2033,DISTPV,Himachal_Pradesh,124,18.51288946
2034,DISTPV,Himachal_Pradesh,124,18.51288946
2035,DISTPV,Himachal_Pradesh,124,18.51288946
2036,DISTPV,Himachal_Pradesh,124,18.51288946
2037,DISTPV,Himachal_Pradesh,124,18.51288946
2038,DISTPV,Himachal_Pradesh,124,20.4707517
2039,DISTPV,Himachal_Pradesh,124,20.4707517
2040,DISTPV,Himachal_Pradesh,124,61.41225509
2023,DISTPV,Jharkhand,125,86.79
2024,DISTPV,Jharkhand,125,54.61
2025,DISTPV,Jharkhand,125,37.47
2026,DISTPV,Jharkhand,125,44.37946377
2027,DISTPV,Jharkhand,125,86.07381896
2028,DISTPV,Jharkhand,125,97.33096156
2029,DISTPV,Jharkhand,125,109.1335179
2030,DISTPV,Jharkhand,125,131.485653
2031,DISTPV,Jharkhand,125,34.0515051
2032,DISTPV,Jharkhand,125,32.82309583
2033,DISTPV,Jharkhand,125,47.03333432
2034,DISTPV,Jharkhand,125,47.03333432
2035,DISTPV,Jharkhand,125,47.03333432
2036,DISTPV,Jharkhand,125,47.03333432
2037,DISTPV,Jharkhand,125,47.03333432
2038,DISTPV,Jharkhand,125,52.85108065
2039,DISTPV,Jharkhand,125,52.85108065
2040,DISTPV,Jharkhand,125,158.5532419
2023,DISTPV,Jammu_Kashmir,126,30.09
2024,DISTPV,Jammu_Kashmir,126,16
2026,DISTPV,Jammu_Kashmir,126,112.7181101
2029,DISTPV,Jammu_Kashmir,126,85.39549814
2031,DISTPV,Jammu_Kashmir,126,26.31818484
2032,DISTPV,Jammu_Kashmir,126,24.8017095
2035,DISTPV,Jammu_Kashmir,126,48.98704516
2023,DISTPV,Jammu_Kashmir,127,4.56
2028,DISTPV,Jammu_Kashmir,127,77.52776321
2030,DISTPV,Jammu_Kashmir,127,93.14093668
2033,DISTPV,Jammu_Kashmir,127,48.98704516
2034,DISTPV,Jammu_Kashmir,127,48.98704516
2036,DISTPV,Jammu_Kashmir,127,48.98704516
2039,DISTPV,Jammu_Kashmir,127,48.51253514
2023,DISTPV,Jammu_Kashmir,128,12.3
2025,DISTPV,Jammu_Kashmir,128,9.05
2027,DISTPV,Jammu_Kashmir,128,73.35174887
2037,DISTPV,Jammu_Kashmir,128,48.98704516
2038,DISTPV,Jammu_Kashmir,128,48.51253514
2040,DISTPV,Jammu_Kashmir,128,145.5376054
2023,DISTPV,Punjab,129,335.51
2024,DISTPV,Punjab,129,102.49
2025,DISTPV,Punjab,129,97.16
2026,DISTPV,Punjab,129,248.6639497
2027,DISTPV,Punjab,129,284.0269907
2028,DISTPV,Punjab,129,314.409837
2029,DISTPV,Punjab,129,347.8775515
2030,DISTPV,Punjab,129,401.7333464
2031,DISTPV,Punjab,129,91.51085564
2032,DISTPV,Punjab,129,93.37419885
2033,DISTPV,Punjab,129,120.7498162
2034,DISTPV,Punjab,129,120.7498162
2035,DISTPV,Punjab,129,120.7498162
2036,DISTPV,Punjab,129,120.7498162
2037,DISTPV,Punjab,129,120.7498162
2038,DISTPV,Punjab,129,133.9381454
2039,DISTPV,Punjab,129,133.9381454
2040,DISTPV,Punjab,129,401.8144363
2023,DISTPV,Bihar,130,51.83
2024,DISTPV,Bihar,130,41.34
2025,DISTPV,Bihar,130,39.11
2026,DISTPV,Bihar,130,357.6157011
2027,DISTPV,Bihar,130,196.6088151
2028,DISTPV,Bihar,130,226.8718746
2029,DISTPV,Bihar,130,259.0210503
2030,DISTPV,Bihar,130,304.0105172
2031,DISTPV,Bihar,130,111.5381269
2032,DISTPV,Bihar,130,108.5310329
2033,DISTPV,Bihar,130,147.1721904
2034,DISTPV,Bihar,130,147.1721904
2035,DISTPV,Bihar,130,147.1721904
2036,DISTPV,Bihar,130,147.1721904
2037,DISTPV,Bihar,130,147.1721904
2038,DISTPV,Bihar,130,179.7540534
2039,DISTPV,Bihar,130,179.7540534
2040,DISTPV,Bihar,130,539.2621603
2023,DISTPV,Chhattisgarh,131,212.31
2025,DISTPV,Chhattisgarh,131,33.7
2030,DISTPV,Chhattisgarh,131,238.2239201
2032,DISTPV,Chhattisgarh,131,64.39271218
2038,DISTPV,Chhattisgarh,131,83.8172809
2039,DISTPV,Chhattisgarh,131,83.8172809
2023,DISTPV,Chhattisgarh,132,86.57
2024,DISTPV,Chhattisgarh,132,22.79
2028,DISTPV,Chhattisgarh,132,181.1681921
2034,DISTPV,Chhattisgarh,132,84.08416856
2040,DISTPV,Chhattisgarh,132,251.4518427
2023,DISTPV,Chhattisgarh,133,142.76
2026,DISTPV,Chhattisgarh,133,33.7
2027,DISTPV,Chhattisgarh,133,46.83095916
2029,DISTPV,Chhattisgarh,133,203.6935101
2031,DISTPV,Chhattisgarh,133,61.31137291
2033,DISTPV,Chhattisgarh,133,84.08416856
2035,DISTPV,Chhattisgarh,133,84.08416856
2036,DISTPV,Chhattisgarh,133,84.08416856
2037,DISTPV,Chhattisgarh,133,84.08416856
2023,DISTPV,Kerala,134,126.62
2024,DISTPV,Kerala,134,238.41
2026,DISTPV,Kerala,134,515.73
2028,DISTPV,Kerala,134,106.8933333
2034,DISTPV,Kerala,134,106.8933333
2035,DISTPV,Kerala,134,106.8933333
2036,DISTPV,Kerala,134,106.8933333
2037,DISTPV,Kerala,134,106.8933333
2039,DISTPV,Kerala,134,106.8933333
2040,DISTPV,Kerala,134,106.8933333
2023,DISTPV,Kerala,135,334.97
2029,DISTPV,Kerala,135,106.8933333
2031,DISTPV,Kerala,135,106.8933333
2038,DISTPV,Kerala,135,106.8933333
2025,DISTPV,Kerala,136,515.73
2027,DISTPV,Kerala,136,515.73
2030,DISTPV,Kerala,136,106.8933333
2032,DISTPV,Kerala,136,106.8933333
2033,DISTPV,Kerala,136,106.8933333
2023,DISTPV,Dadra_Nagar_Haveli,137,2.97
2024,DISTPV,Dadra_Nagar_Haveli,137,30.85
2025,DISTPV,Dadra_Nagar_Haveli,137,0
2026,DISTPV,Dadra_Nagar_Haveli,137,61.06468295
2027,DISTPV,Dadra_Nagar_Haveli,137,33.64765345
2028,DISTPV,Dadra_Nagar_Haveli,137,36.95902
2029,DISTPV,Dadra_Nagar_Haveli,137,40.26236872
2030,DISTPV,Dadra_Nagar_Haveli,137,45.82193668
2031,DISTPV,Dadra_Nagar_Haveli,137,7.817390772
2032,DISTPV,Dadra_Nagar_Haveli,137,7.721176732
2033,DISTPV,Dadra_Nagar_Haveli,137,12.79165665
2034,DISTPV,Dadra_Nagar_Haveli,137,12.79165665
2035,DISTPV,Dadra_Nagar_Haveli,137,12.79165665
2036,DISTPV,Dadra_Nagar_Haveli,137,12.79165665
2037,DISTPV,Dadra_Nagar_Haveli,137,12.79165665
2038,DISTPV,Dadra_Nagar_Haveli,137,15.38462504
2039,DISTPV,Dadra_Nagar_Haveli,137,15.38462504
2040,DISTPV,Dadra_Nagar_Haveli,137,46.15387512
2023,DISTPV,Delhi,138,209.3
2024,DISTPV,Delhi,138,37.37
2025,DISTPV,Delhi,138,56.89
2026,DISTPV,Delhi,138,140.5835206
2027,DISTPV,Delhi,138,152.4720279
2028,DISTPV,Delhi,138,165.4643905
2029,DISTPV,Delhi,138,179.3884626
2030,DISTPV,Delhi,138,197.7527667
2031,DISTPV,Delhi,138,49.35310012
2032,DISTPV,Delhi,138,50.152445
2033,DISTPV,Delhi,138,60.49235782
2034,DISTPV,Delhi,138,60.49235782
2035,DISTPV,Delhi,138,60.49235782
2036,DISTPV,Delhi,138,60.49235782
2037,DISTPV,Delhi,138,60.49235782
2038,DISTPV,Delhi,138,74.65365489
2039,DISTPV,Delhi,138,74.65365489
2040,DISTPV,Delhi,138,223.9609647
2023,DISTPV,Puducherry,139,28.95
2024,DISTPV,Puducherry,139,16.06
2025,DISTPV,Puducherry,139,0
2026,DISTPV,Puducherry,139,0
2027,DISTPV,Puducherry,139,0.228677586
2028,DISTPV,Puducherry,139,11.84608654
2029,DISTPV,Puducherry,139,12.62784176
2030,DISTPV,Puducherry,139,13.74392209
2031,DISTPV,Puducherry,139,2.320316024
2032,DISTPV,Puducherry,139,1.896172235
2033,DISTPV,Puducherry,139,2.729490033
2034,DISTPV,Puducherry,139,2.729490033
2035,DISTPV,Puducherry,139,2.729490033
2036,DISTPV,Puducherry,139,2.729490033
2037,DISTPV,Puducherry,139,2.729490033
2038,DISTPV,Puducherry,139,2.988966234
2039,DISTPV,Puducherry,139,2.988966234
2040,DISTPV,Puducherry,139,8.966898701
2023,DISTPV,Sikkim,140,4.68
2024,DISTPV,Sikkim,140,2.36
2025,DISTPV,Sikkim,140,0
2026,DISTPV,Sikkim,140,1.070627701
2027,DISTPV,Sikkim,140,3.107318405
2028,DISTPV,Sikkim,140,3.52279789
2029,DISTPV,Sikkim,140,3.973388318
2030,DISTPV,Sikkim,140,4.459089688
2031,DISTPV,Sikkim,140,1.697028884
2032,DISTPV,Sikkim,140,1.78480624
2033,DISTPV,Sikkim,140,2.124212017
2034,DISTPV,Sikkim,140,2.124212017
2035,DISTPV,Sikkim,140,2.124212017
2036,DISTPV,Sikkim,140,2.124212017
2037,DISTPV,Sikkim,140,2.124212017
2038,DISTPV,Sikkim,140,2.750357157
2039,DISTPV,Sikkim,140,2.750357157
2040,DISTPV,Sikkim,140,8.251071471
2023,DISTPV,Assam,141,42.92
2024,DISTPV,Assam,141,8.26
2025,DISTPV,Assam,141,19.36
2026,DISTPV,Assam,141,78.18468215
2027,DISTPV,Assam,141,55.08724378
2028,DISTPV,Assam,141,61.7814587
2029,DISTPV,Assam,141,69.1681161
2030,DISTPV,Assam,141,78.63753898
2031,DISTPV,Assam,141,25.91221289
2032,DISTPV,Assam,141,26.37444544
2033,DISTPV,Assam,141,33.59071124
2034,DISTPV,Assam,141,33.59071124
2035,DISTPV,Assam,141,33.59071124
2036,DISTPV,Assam,141,33.59071124
2037,DISTPV,Assam,141,33.59071124
2038,DISTPV,Assam,141,38.25110294
2039,DISTPV,Assam,141,38.25110294
2040,DISTPV,Assam,141,114.7533088
2023,DISTPV,Mizoram,142,7.91
2024,DISTPV,Mizoram,142,0.4
2025,DISTPV,Mizoram,142,0.08
2026,DISTPV,Mizoram,142,3.054339988
2027,DISTPV,Mizoram,142,4.621424498
2028,DISTPV,Mizoram,142,5.37232065
2029,DISTPV,Mizoram,142,6.094204905
2030,DISTPV,Mizoram,142,6.949202569
2031,DISTPV,Mizoram,142,2.764663105
2032,DISTPV,Mizoram,142,3.020650429
2033,DISTPV,Mizoram,142,3.701576712
2034,DISTPV,Mizoram,142,3.701576712
2035,DISTPV,Mizoram,142,3.701576712
2036,DISTPV,Mizoram,142,3.701576712
2037,DISTPV,Mizoram,142,3.701576712
2038,DISTPV,Mizoram,142,4.822801194
2039,DISTPV,Mizoram,142,4.822801194
2040,DISTPV,Mizoram,142,14.46840358
2023,DISTPV,Nagaland,143,3.04
2024,DISTPV,Nagaland,143,0.13
2025,DISTPV,Nagaland,143,0
2026,DISTPV,Nagaland,143,7.104204769
2027,DISTPV,Nagaland,143,3.596798308
2028,DISTPV,Nagaland,143,3.870507679
2029,DISTPV,Nagaland,143,4.228717929
2030,DISTPV,Nagaland,143,4.509775202
2031,DISTPV,Nagaland,143,1.102185386
2032,DISTPV,Nagaland,143,0.716420501
2033,DISTPV,Nagaland,143,1.658789005
2034,DISTPV,Nagaland,143,1.658789005
2035,DISTPV,Nagaland,143,1.658789005
2036,DISTPV,Nagaland,143,1.658789005
2037,DISTPV,Nagaland,143,1.658789005
2038,DISTPV,Nagaland,143,1.813094959
2039,DISTPV,Nagaland,143,1.813094959
2040,DISTPV,Nagaland,143,5.439284878
2023,DISTPV,Arunachal_Pradesh,144,10.37
2024,DISTPV,Arunachal_Pradesh,144,0.15
2025,DISTPV,Arunachal_Pradesh,144,3.06
2026,DISTPV,Arunachal_Pradesh,144,3.06
2027,DISTPV,Arunachal_Pradesh,144,3.06
2028,DISTPV,Arunachal_Pradesh,144,0.733333333
2029,DISTPV,Arunachal_Pradesh,144,1.454373068
2030,DISTPV,Arunachal_Pradesh,144,5.288234455
2031,DISTPV,Arunachal_Pradesh,144,1.889404926
2032,DISTPV,Arunachal_Pradesh,144,1.731954516
2033,DISTPV,Arunachal_Pradesh,144,2.771127225
2034,DISTPV,Arunachal_Pradesh,144,2.771127225
2035,DISTPV,Arunachal_Pradesh,144,2.771127225
2036,DISTPV,Arunachal_Pradesh,144,2.771127225
2037,DISTPV,Arunachal_Pradesh,144,2.771127225
2038,DISTPV,Arunachal_Pradesh,144,3.035643915
2039,DISTPV,Arunachal_Pradesh,144,3.035643915
2040,DISTPV,Arunachal_Pradesh,144,9.106931745
2023,DISTPV,Tripura,145,12.6
2024,DISTPV,Tripura,145,0.86
2025,DISTPV,Tripura,145,2.68
2026,DISTPV,Tripura,145,2.68
2027,DISTPV,Tripura,145,5.962199179
2028,DISTPV,Tripura,145,7.116456943
2029,DISTPV,Tripura,145,7.724299203
2030,DISTPV,Tripura,145,8.4732166
2031,DISTPV,Tripura,145,2.403502345
2032,DISTPV,Tripura,145,2.220627167
2033,DISTPV,Tripura,145,3.553003467
2034,DISTPV,Tripura,145,3.553003467
2035,DISTPV,Tripura,145,3.553003467
2036,DISTPV,Tripura,145,3.553003467
2037,DISTPV,Tripura,145,3.553003467
2038,DISTPV,Tripura,145,3.605253518
2039,DISTPV,Tripura,145,3.605253518
2040,DISTPV,Tripura,145,10.81576055
2023,DISTPV,Manipur,146,12.28
2024,DISTPV,Manipur,146,0.16
2025,DISTPV,Manipur,146,0.75
2026,DISTPV,Manipur,146,0.75
2027,DISTPV,Manipur,146,2.33910767
2028,DISTPV,Manipur,146,4.993105079
2029,DISTPV,Manipur,146,5.561984423
2030,DISTPV,Manipur,146,6.268240203
2031,DISTPV,Manipur,146,2.271994904
2032,DISTPV,Manipur,146,2.271994904
2033,DISTPV,Manipur,146,3.006430465
2034,DISTPV,Manipur,146,3.006430465
2035,DISTPV,Manipur,146,3.006430465
2036,DISTPV,Manipur,146,3.006430465
2037,DISTPV,Manipur,146,3.006430465
2038,DISTPV,Manipur,146,3.545368791
2039,DISTPV,Manipur,146,3.545368791
2040,DISTPV,Manipur,146,10.63610637
2023,DISTPV,Meghalaya,147,4.15
2024,DISTPV,Meghalaya,147,0.09
2025,DISTPV,Meghalaya,147,0.04
2026,DISTPV,Meghalaya,147,19.74661284
2027,DISTPV,Meghalaya,147,8.266068272
2028,DISTPV,Meghalaya,147,8.926938528
2029,DISTPV,Meghalaya,147,9.586078756
2030,DISTPV,Meghalaya,147,10.30749995
2031,DISTPV,Meghalaya,147,2.127933021
2032,DISTPV,Meghalaya,147,1.998181008
2033,DISTPV,Meghalaya,147,3.181519371
2034,DISTPV,Meghalaya,147,3.181519371
2035,DISTPV,Meghalaya,147,3.181519371
2036,DISTPV,Meghalaya,147,3.181519371
2037,DISTPV,Meghalaya,147,3.181519371
2038,DISTPV,Meghalaya,147,3.223040015
2039,DISTPV,Meghalaya,147,3.223040015
2040,DISTPV,Meghalaya,147,9.669120045
2045,DISTPV,Andhra_Pradesh,1,38.64238116
2045,DISTPV,Andhra_Pradesh,2,72.90115766
2045,DISTPV,Andhra_Pradesh,3,9.268
2045,DISTPV,Andhra_Pradesh,4,40.96826518
2045,DISTPV,Andhra_Pradesh,5,1.087
2045,DISTPV,Andhra_Pradesh,7,17.84069058
2045,DISTPV,Andhra_Pradesh,9,69.3552405
2045,DISTPV,Andhra_Pradesh,10,17.84069058
2045,DISTPV,Andhra_Pradesh,11,51.99422006
2045,DISTPV,Andhra_Pradesh,12,106.1690893
2045,DISTPV,Andhra_Pradesh,15,54.2851735
2045,DISTPV,Gujarat,16,112.821
2045,DISTPV,Gujarat,17,281.193
2045,DISTPV,Gujarat,18,174.8525
2045,DISTPV,Gujarat,19,237.9705
2045,DISTPV,Gujarat,20,97.01
2045,DISTPV,Gujarat,22,136.5765
2045,DISTPV,Gujarat,23,357.1505
2045,DISTPV,Gujarat,24,136.119
2045,DISTPV,Gujarat,26,56.4105
2045,DISTPV,Karnataka,28,42.02330594
2045,DISTPV,Karnataka,29,43.70919593
2045,DISTPV,Karnataka,30,31.75643776
2045,DISTPV,Karnataka,32,3.111
2045,DISTPV,Karnataka,33,9.302980494
2045,DISTPV,Karnataka,34,57.598293
2045,DISTPV,Karnataka,35,0
2045,DISTPV,Karnataka,36,61.54809761
2045,DISTPV,Karnataka,37,9.302980494
2045,DISTPV,Karnataka,38,7.632
2045,DISTPV,Karnataka,39,42.82564994
2045,DISTPV,Karnataka,40,15.149
2045,DISTPV,Madhya_Pradesh,41,23.34578024
2045,DISTPV,Madhya_Pradesh,42,17.004
2045,DISTPV,Madhya_Pradesh,43,27.11735001
2045,DISTPV,Madhya_Pradesh,44,8.419
2045,DISTPV,Madhya_Pradesh,46,10.053
2045,DISTPV,Madhya_Pradesh,47,67.52899242
2045,DISTPV,Madhya_Pradesh,48,80.45794643
2045,DISTPV,Madhya_Pradesh,49,114.2284001
2045,DISTPV,Madhya_Pradesh,50,15.13221159
2045,DISTPV,Madhya_Pradesh,51,26.83178024
2045,DISTPV,Madhya_Pradesh,52,57.4229114
2045,DISTPV,Madhya_Pradesh,53,33.54378024
2045,DISTPV,Madhya_Pradesh,54,4.954
2045,DISTPV,Madhya_Pradesh,55,49.44410893
2045,DISTPV,Madhya_Pradesh,56,39.34823337
2045,DISTPV,Maharashtra,59,67.608
2045,DISTPV,Maharashtra,60,266.422
2045,DISTPV,Maharashtra,62,147.468
2045,DISTPV,Maharashtra,64,229.137
2045,DISTPV,Maharashtra,65,37.285
2045,DISTPV,Maharashtra,67,335.166
2045,DISTPV,Maharashtra,69,80.102
2045,DISTPV,Maharashtra,70,53.695
2045,DISTPV,Maharashtra,71,42.507
2045,DISTPV,Maharashtra,72,111.855
2045,DISTPV,Maharashtra,75,40.991
2045,DISTPV,Rajasthan,76,27.68833333
2045,DISTPV,Rajasthan,78,27.68833333
2045,DISTPV,Rajasthan,79,101.2866667
2045,DISTPV,Rajasthan,80,25.318
2045,DISTPV,Rajasthan,81,55.37666666
2045,DISTPV,Rajasthan,82,63.95133333
2045,DISTPV,Rajasthan,83,13.94
2045,DISTPV,Rajasthan,84,50.775
2045,DISTPV,Rajasthan,85,55.37666666
2045,DISTPV,Rajasthan,87,50.775
2045,DISTPV,Rajasthan,88,55.37666666
2045,DISTPV,Rajasthan,90,50.775
2045,DISTPV,Rajasthan,91,21.944
2045,DISTPV,Rajasthan,94,93.35166666
2045,DISTPV,Tamil_Nadu,95,61.52055909
2045,DISTPV,Tamil_Nadu,96,1.033
2045,DISTPV,Tamil_Nadu,97,19.53541695
2045,DISTPV,Tamil_Nadu,98,72.20276266
2045,DISTPV,Tamil_Nadu,99,71.68693806
2045,DISTPV,Tamil_Nadu,100,118.5100865
2045,DISTPV,Tamil_Nadu,101,65.52438146
2045,DISTPV,Tamil_Nadu,102,149.9628502
2045,DISTPV,Tamil_Nadu,103,61.65926309
2045,DISTPV,Telangana,104,40.33235785
2045,DISTPV,Telangana,105,41.63736691
2045,DISTPV,Telangana,107,47.46514263
2045,DISTPV,Telangana,108,60.53170345
2045,DISTPV,Telangana,109,106.9131004
2045,DISTPV,Telangana,110,36.19277997
2045,DISTPV,Telangana,111,103.4198477
2045,DISTPV,West_Bengal,112,361.6532688
2045,DISTPV,Odisha,113,46.51046671
2045,DISTPV,Odisha,114,122.6402854
2045,DISTPV,Odisha,115,18.54074954
2045,DISTPV,Uttarakhand,116,86.46566667
2045,DISTPV,Goa,117,22.05224929
2045,DISTPV,Uttar_Pradesh,119,253.0784271
2045,DISTPV,Uttar_Pradesh,120,364.6874453
2045,DISTPV,Uttar_Pradesh,121,218.7491798
2045,DISTPV,Chandigarh,122,18.4775
2045,DISTPV,Haryana,123,538.7946667
2045,DISTPV,Himachal_Pradesh,124,58.89018132
2045,DISTPV,Jharkhand,125,121.3570091
2045,DISTPV,Jammu_Kashmir,126,34.43105477
2045,DISTPV,Jammu_Kashmir,127,37.07023705
2045,DISTPV,Jammu_Kashmir,128,33.77389346
2045,DISTPV,Punjab,129,359.0196538
2045,DISTPV,Bihar,130,333.1108337
2045,DISTPV,Chhattisgarh,131,71.62611941
2045,DISTPV,Chhattisgarh,132,62.60642034
2045,DISTPV,Chhattisgarh,133,82.46325164
2045,DISTPV,Kerala,134,162.9013333
2045,DISTPV,Kerala,135,65.56499999
2045,DISTPV,Kerala,136,135.214
2045,DISTPV,Dadra_Nagar_Haveli,137,40.79956378
2045,DISTPV,Delhi,138,191.4456777
2045,DISTPV,Puducherry,139,11.62652976
2045,DISTPV,Sikkim,140,5.1027903
2045,DISTPV,Assam,141,82.48947689
2045,DISTPV,Mizoram,142,8.288869567
2045,DISTPV,Nagaland,143,4.56580296
2045,DISTPV,Arunachal_Pradesh,144,5.9831156
2045,DISTPV,Tripura,145,8.851158636
2045,DISTPV,Manipur,146,7.040542346
2045,DISTPV,Meghalaya,147,9.726210931
2050,DISTPV,Andhra_Pradesh,1,42.50661928
2050,DISTPV,Andhra_Pradesh,2,80.19127343
2050,DISTPV,Andhra_Pradesh,3,10.1948
2050,DISTPV,Andhra_Pradesh,4,45.0650917
2050,DISTPV,Andhra_Pradesh,5,1.1957
2050,DISTPV,Andhra_Pradesh,7,19.62475964
2050,DISTPV,Andhra_Pradesh,9,76.29076455
2050,DISTPV,Andhra_Pradesh,10,19.62475964
2050,DISTPV,Andhra_Pradesh,11,57.19364207
2050,DISTPV,Andhra_Pradesh,12,116.7859982
2050,DISTPV,Andhra_Pradesh,15,59.71369085
2050,DISTPV,Gujarat,16,124.1031
2050,DISTPV,Gujarat,17,309.3123
2050,DISTPV,Gujarat,18,192.33775
2050,DISTPV,Gujarat,19,261.76755
2050,DISTPV,Gujarat,20,106.711
2050,DISTPV,Gujarat,22,150.23415
2050,DISTPV,Gujarat,23,392.86555
2050,DISTPV,Gujarat,24,149.7309
2050,DISTPV,Gujarat,26,62.05155
2050,DISTPV,Karnataka,28,46.22563654
2050,DISTPV,Karnataka,29,48.08011552
2050,DISTPV,Karnataka,30,34.93208154
2050,DISTPV,Karnataka,32,3.4221
2050,DISTPV,Karnataka,33,10.23327854
2050,DISTPV,Karnataka,34,63.3581223
2050,DISTPV,Karnataka,35,0
2050,DISTPV,Karnataka,36,67.70290738
2050,DISTPV,Karnataka,37,10.23327854
2050,DISTPV,Karnataka,38,8.3952
2050,DISTPV,Karnataka,39,47.10821493
2050,DISTPV,Karnataka,40,16.6639
2050,DISTPV,Madhya_Pradesh,41,25.68035826
2050,DISTPV,Madhya_Pradesh,42,18.7044
2050,DISTPV,Madhya_Pradesh,43,29.82908501
2050,DISTPV,Madhya_Pradesh,44,9.2609
2050,DISTPV,Madhya_Pradesh,46,11.0583
2050,DISTPV,Madhya_Pradesh,47,74.28189166
2050,DISTPV,Madhya_Pradesh,48,88.50374107
2050,DISTPV,Madhya_Pradesh,49,125.6512401
2050,DISTPV,Madhya_Pradesh,50,16.64543275
2050,DISTPV,Madhya_Pradesh,51,29.51495826
2050,DISTPV,Madhya_Pradesh,52,63.16520254
2050,DISTPV,Madhya_Pradesh,53,36.89815826
2050,DISTPV,Madhya_Pradesh,54,5.4494
2050,DISTPV,Madhya_Pradesh,55,54.38851982
2050,DISTPV,Madhya_Pradesh,56,43.28305671
2050,DISTPV,Maharashtra,59,74.3688
2050,DISTPV,Maharashtra,60,293.0642
2050,DISTPV,Maharashtra,62,162.2148
2050,DISTPV,Maharashtra,64,252.0507
2050,DISTPV,Maharashtra,65,41.0135
2050,DISTPV,Maharashtra,67,368.6826
2050,DISTPV,Maharashtra,69,88.1122
2050,DISTPV,Maharashtra,70,59.0645
2050,DISTPV,Maharashtra,71,46.7577
2050,DISTPV,Maharashtra,72,123.0405
2050,DISTPV,Maharashtra,75,45.0901
2050,DISTPV,Rajasthan,76,30.45716666
2050,DISTPV,Rajasthan,78,30.45716666
2050,DISTPV,Rajasthan,79,111.4153333
2050,DISTPV,Rajasthan,80,27.8498
2050,DISTPV,Rajasthan,81,60.91433333
2050,DISTPV,Rajasthan,82,70.34646666
2050,DISTPV,Rajasthan,83,15.334
2050,DISTPV,Rajasthan,84,55.8525
2050,DISTPV,Rajasthan,85,60.91433333
2050,DISTPV,Rajasthan,87,55.8525
2050,DISTPV,Rajasthan,88,60.91433333
2050,DISTPV,Rajasthan,90,55.8525
2050,DISTPV,Rajasthan,91,24.1384
2050,DISTPV,Rajasthan,94,102.6868333
2050,DISTPV,Tamil_Nadu,95,67.672615
2050,DISTPV,Tamil_Nadu,96,1.1363
2050,DISTPV,Tamil_Nadu,97,21.48895865
2050,DISTPV,Tamil_Nadu,98,79.42303893
2050,DISTPV,Tamil_Nadu,99,78.85563187
2050,DISTPV,Tamil_Nadu,100,130.3610952
2050,DISTPV,Tamil_Nadu,101,72.07681961
