*tech,region,sc_point_gid,year,capacity
wind-ons_8,p17179,42040,2017,100.5
wind-ons_1,p06077,42197,2017,13.1
wind-ons_8,p29005,42377,2017,32
wind-ons_8,p29005,42757,2017,8.4
wind-ons_8,p29005,42758,2017,42
wind-ons_9,p54077,42870,2017,6
wind-ons_8,p54057,42872,2017,40
wind-ons_2,p06077,42956,2017,63
wind-ons_8,p29087,43138,2017,5
wind-ons_9,p29147,43144,2017,50.4
wind-ons_10,p54023,43252,2017,164
wind-ons_9,p54093,43630,2017,60
wind-ons_10,p54023,43632,2017,60
wind-ons_9,p29075,43905,2017,56.7
wind-ons_2,p06085,44470,2017,38
wind-ons_1,p06085,44852,2017,18
wind-ons_5,p49001,45674,2017,203.5
wind-ons_10,p20029,46163,2017,105
wind-ons_6,p17013,46211,2017,1.7
wind-ons_5,p06047,46373,2017,17
wind-ons_10,p20029,46543,2017,96
wind-ons_9,p20105,48059,2017,66
wind-ons_10,p20105,48439,2017,148.5
wind-ons_10,p20105,48440,2017,34.8
wind-ons_9,p20171,49558,2017,99
wind-ons_6,p08099,51067,2017,4
wind-ons_7,p08099,51068,2017,1.5
wind-ons_1,p06031,51320,2017,8.3
wind-ons_1,p06031,51321,2017,18.4
wind-ons_1,p06029,51697,2017,1.8
wind-ons_1,p06031,51698,2017,7.4
wind-ons_1,p06031,51699,2017,13.6
wind-ons_1,p06031,51700,2017,21.2
wind-ons_10,p20083,51848,2017,100.5
wind-ons_1,p06029,52081,2017,10.9
wind-ons_1,p06107,52082,2017,66
wind-ons_9,p08099,52207,2017,162
wind-ons_9,p08009,52585,2017,75
wind-ons_10,p20069,52983,2017,112.2
wind-ons_10,p20015,53390,2017,60
wind-ons_10,p20073,53391,2017,48
wind-ons_10,p20007,54136,2017,50
wind-ons_10,p20049,54152,2017,42
wind-ons_3,p06083,54355,2017,8.7
wind-ons_10,p20007,54517,2017,44
wind-ons_1,p06083,54735,2017,14.1
wind-ons_1,p06083,54736,2017,22
wind-ons_1,p06083,54737,2017,29
wind-ons_1,p06083,55114,2017,3
wind-ons_1,p06083,55118,2017,6.3
wind-ons_1,p06083,55493,2017,1.5
wind-ons_1,p06083,55494,2017,6.5
wind-ons_2,p06083,55873,2017,1.6
wind-ons_2,p06083,55874,2017,7.5
wind-ons_1,p06083,55875,2017,17.3
wind-ons_1,p06083,55878,2017,67
wind-ons_2,p06111,55881,2017,78
wind-ons_5,p06083,56253,2017,0.1
wind-ons_1,p06083,56254,2017,3.5
wind-ons_1,p06083,56255,2017,15.3
wind-ons_1,p06083,56256,2017,28.7
wind-ons_4,p06083,56258,2017,54
wind-ons_2,p06111,56261,2017,57
wind-ons_9,p40059,56408,2017,25.5
wind-ons_3,p06083,56634,2017,2.4
wind-ons_2,p06083,56636,2017,23.1
wind-ons_4,p06083,56638,2017,42
wind-ons_10,p40059,56788,2017,60
wind-ons_10,p40059,56789,2017,40.5
wind-ons_5,p47151,56900,2017,0.7
wind-ons_10,p40153,57168,2017,60
wind-ons_10,p40153,57169,2017,54
wind-ons_7,p47001,57280,2017,27
wind-ons_5,p47001,57281,2017,0.7
wind-ons_9,p48421,57531,2017,10
wind-ons_10,p48195,57535,2017,114
wind-ons_10,p48195,57536,2017,79.8
wind-ons_10,p40153,57550,2017,25.5
wind-ons_4,p47129,57660,2017,0.7
wind-ons_1,p06111,57779,2017,17.6
wind-ons_1,p06111,57780,2017,88.5
wind-ons_10,p48421,57912,2017,10
wind-ons_10,p48195,57916,2017,3
wind-ons_10,p40153,57930,2017,25.5
wind-ons_10,p40153,57931,2017,25.5
wind-ons_10,p40153,58308,2017,101.2
wind-ons_10,p40153,58310,2017,18.9
wind-ons_1,p06111,58921,2017,46.9
wind-ons_10,p48341,59050,2017,10
wind-ons_10,p48341,59051,2017,10
wind-ons_10,p48341,59431,2017,49.5
wind-ons_10,p48341,59432,2017,10
wind-ons_10,p48341,59809,2017,8.8
wind-ons_9,p48341,59810,2017,10
wind-ons_1,p06065,60454,2017,25.3
wind-ons_1,p06065,60455,2017,16.5
wind-ons_1,p06065,60834,2017,9.4
wind-ons_1,p06065,60835,2017,20.5
wind-ons_3,p06065,60836,2017,30.75
wind-ons_10,p06065,60837,2017,42.6
wind-ons_1,p06059,61210,2017,4.5
wind-ons_1,p06065,61212,2017,4.2
wind-ons_1,p06065,61213,2017,3.7
wind-ons_1,p06065,61214,2017,9.1
wind-ons_1,p06065,61215,2017,20.5
wind-ons_1,p06065,61216,2017,31
wind-ons_6,p06065,61217,2017,43.4
wind-ons_7,p06065,61221,2017,30.75
wind-ons_9,p48359,61327,2017,0.161
wind-ons_10,p48065,61333,2017,79.5
wind-ons_10,p48065,61336,2017,80
wind-ons_10,p40129,61349,2017,123
wind-ons_10,p40039,61354,2017,106.5
wind-ons_1,p06065,61594,2017,5.9
wind-ons_1,p06065,61596,2017,29.9
wind-ons_1,p06065,61597,2017,38.9
wind-ons_8,p06065,61600,2017,45
wind-ons_6,p06065,61601,2017,22.2
wind-ons_5,p04017,61647,2017,63
wind-ons_10,p48359,61707,2017,160.839
wind-ons_10,p48375,61712,2017,10
wind-ons_9,p40009,61725,2017,30
wind-ons_9,p40009,61726,2017,68.9
wind-ons_10,p40149,61734,2017,40.5
wind-ons_1,p06065,61975,2017,9.6
wind-ons_1,p06065,61976,2017,19
wind-ons_2,p06065,61977,2017,22.4
wind-ons_5,p06065,61981,2017,21.7
wind-ons_4,p06065,61982,2017,16
wind-ons_1,p06065,62355,2017,5.4
wind-ons_1,p06065,62356,2017,11.6
wind-ons_2,p06065,62357,2017,11.7
wind-ons_6,p06065,62358,2017,16.1
wind-ons_1,p06065,62360,2017,20
wind-ons_5,p06065,62362,2017,6.5
wind-ons_9,p35037,62459,2017,20
wind-ons_2,p06065,62736,2017,3.4
wind-ons_3,p06065,62737,2017,7.3
wind-ons_5,p06065,62738,2017,8
wind-ons_8,p35019,62826,2017,90
wind-ons_10,p35037,62839,2017,60
wind-ons_4,p06073,63119,2017,3
wind-ons_9,p40075,63253,2017,74.3
wind-ons_10,p40075,63633,2017,39
wind-ons_7,p35057,63959,2017,100
wind-ons_8,p35037,63974,2017,204
wind-ons_10,p40031,64014,2017,60
wind-ons_10,p40031,64015,2017,151.4
wind-ons_9,p35009,64741,2017,0.6
wind-ons_9,p35009,65121,2017,0.7
wind-ons_8,p35041,65500,2017,0.6
wind-ons_4,p06073,65777,2017,50
wind-ons_7,p35005,66634,2017,30
wind-ons_9,p35041,66635,2017,90
wind-ons_10,p48153,66656,2017,57
wind-ons_10,p48125,67796,2017,150
wind-ons_10,p48097,68204,2017,112.5
wind-ons_10,p48169,70834,2017,84
wind-ons_9,p48169,70835,2017,160
wind-ons_9,p48237,70856,2017,120
wind-ons_9,p48033,71211,2017,180
wind-ons_10,p48415,71596,2017,130.5
wind-ons_10,p48417,71608,2017,30.3
wind-ons_10,p48415,71977,2017,120
wind-ons_10,p48415,71978,2017,63
wind-ons_10,p48417,71988,2017,132
wind-ons_10,p48415,72358,2017,249
wind-ons_10,p48417,72367,2017,200
wind-ons_9,p48335,72737,2017,15
wind-ons_10,p48335,72738,2017,209
wind-ons_10,p48353,72739,2017,197
wind-ons_9,p48353,72741,2017,37.5
wind-ons_8,p48151,72742,2017,96
wind-ons_9,p48253,72743,2017,5.2
wind-ons_10,p48417,72747,2017,200
wind-ons_9,p48335,73117,2017,60
wind-ons_10,p48335,73118,2017,126.5
wind-ons_10,p48353,73120,2017,98.8
wind-ons_10,p48353,73121,2017,152
wind-ons_10,p48353,73122,2017,170.2
wind-ons_10,p48441,73123,2017,60
wind-ons_9,p48441,73124,2017,54
wind-ons_8,p48317,73489,2017,120
wind-ons_8,p48335,73497,2017,73.5
wind-ons_10,p48353,73499,2017,241
wind-ons_10,p48353,73500,2017,144
wind-ons_10,p48353,73502,2017,232.5
wind-ons_10,p48441,73503,2017,213
wind-ons_10,p48133,73515,2017,26.347
wind-ons_8,p48003,73861,2017,0.6
wind-ons_10,p48227,73872,2017,121.9
wind-ons_9,p48227,73873,2017,34.3
wind-ons_10,p48353,73880,2017,80.5
wind-ons_10,p48353,73882,2017,23
wind-ons_10,p48441,73883,2017,276
wind-ons_10,p48441,73884,2017,60.6
wind-ons_10,p48143,73895,2017,23.808
wind-ons_10,p48143,73896,2017,2.645
wind-ons_7,p48495,74240,2017,0.925
wind-ons_9,p48495,74241,2017,91.575
wind-ons_9,p48173,74252,2017,142.5
wind-ons_10,p48173,74253,2017,58.8
wind-ons_10,p48335,74254,2017,124.2
wind-ons_8,p48335,74256,2017,0.035
wind-ons_6,p48335,74257,2017,0.035
wind-ons_9,p48353,74261,2017,169.5
wind-ons_9,p48441,74262,2017,55.5
wind-ons_10,p48441,74263,2017,168
wind-ons_10,p48441,74264,2017,60
wind-ons_8,p48495,74621,2017,59.4
wind-ons_10,p48173,74633,2017,90
wind-ons_10,p48431,74634,2017,215.5
wind-ons_10,p48431,74635,2017,214.5
wind-ons_10,p48431,74636,2017,149.5
wind-ons_9,p48081,74637,2017,69.53
wind-ons_6,p48081,74638,2017,0.08
wind-ons_10,p48173,75013,2017,115.5
wind-ons_9,p48431,75015,2017,186
wind-ons_10,p48431,75016,2017,112.5
wind-ons_10,p48081,75017,2017,79.92
wind-ons_10,p48461,77285,2017,278
wind-ons_7,p48461,77665,2017,75
wind-ons_10,p48235,78057,2017,150
wind-ons_9,p48371,78423,2017,82
wind-ons_7,p48371,78424,2017,78
wind-ons_10,p48371,78425,2017,82.5
wind-ons_9,p48371,78426,2017,167.7
wind-ons_10,p48371,78804,2017,150
wind-ons_8,p48409,90622,2017,180
wind-ons_9,p48261,93662,2017,201.6
wind-ons_9,p48261,94041,2017,252
wind-ons_9,p48261,94042,2017,31.2
wind-ons_9,p30035,7317,2018,101.4
wind-ons_8,p30101,7697,2018,104.2
wind-ons_9,p23003,9109,2018,42
wind-ons_5,p53037,9165,2018,44
wind-ons_7,p53037,9166,2018,168
wind-ons_8,p53037,9546,2018,60.6
wind-ons_10,p38019,10440,2018,118.5
wind-ons_10,p38019,10441,2018,40.5
wind-ons_7,p38069,10810,2018,149
wind-ons_10,p38071,10820,2018,40.5
wind-ons_6,p30013,12258,2018,9
wind-ons_10,p38101,12702,2018,115.5
wind-ons_9,p23029,12911,2018,57
wind-ons_7,p53013,12978,2018,149.4
wind-ons_8,p53013,12979,2018,78
wind-ons_10,p38101,13080,2018,2.6
wind-ons_10,p38101,13082,2018,4.5
wind-ons_9,p38049,13085,2018,11.9
wind-ons_5,p53039,13339,2018,136.3
wind-ons_6,p53039,13342,2018,199
wind-ons_6,p53005,13350,2018,95
wind-ons_7,p53013,13358,2018,7.2
wind-ons_8,p53013,13359,2018,156
wind-ons_7,p53039,13718,2018,262.2
wind-ons_7,p53039,13720,2018,94
wind-ons_6,p53039,13721,2018,98.9
wind-ons_7,p53039,13722,2018,204
wind-ons_6,p53071,13731,2018,176.9
wind-ons_7,p41021,14100,2018,163.3
wind-ons_5,p41049,14104,2018,9.9
wind-ons_3,p41049,14107,2018,5
wind-ons_3,p41059,14110,2018,25
wind-ons_6,p41059,14111,2018,122.8
wind-ons_6,p41059,14112,2018,43
wind-ons_7,p41055,14478,2018,81
wind-ons_7,p41055,14480,2018,221
wind-ons_6,p41049,14484,2018,98.7
wind-ons_5,p41049,14485,2018,1.7
wind-ons_5,p41049,14486,2018,8.3
wind-ons_5,p41049,14487,2018,10
wind-ons_6,p41059,14493,2018,98.9
wind-ons_9,p27137,14655,2018,25
wind-ons_7,p41055,14858,2018,24
wind-ons_8,p41055,14859,2018,125.4
wind-ons_8,p41055,14860,2018,102.9
wind-ons_6,p41021,14861,2018,102.9
wind-ons_6,p41049,14864,2018,72
wind-ons_6,p41049,14865,2018,3.3
wind-ons_5,p41049,14866,2018,9.9
wind-ons_6,p41059,14867,2018,10
wind-ons_10,p23007,15175,2018,66
wind-ons_7,p41055,15239,2018,100.8
wind-ons_5,p41021,15241,2018,76.5
wind-ons_6,p41021,15242,2018,100.5
wind-ons_6,p41049,15247,2018,9.9
wind-ons_6,p41059,15248,2018,6.6
wind-ons_10,p38091,15383,2018,49.5
wind-ons_10,p38065,15742,2018,50.6
wind-ons_9,p38065,15743,2018,48
wind-ons_10,p38015,15745,2018,49.5
wind-ons_10,p38015,15746,2018,18
wind-ons_10,p38039,15762,2018,120
wind-ons_5,p41021,16000,2018,24.6
wind-ons_6,p41021,16001,2018,25.2
wind-ons_7,p30107,16069,2018,135
wind-ons_9,p38015,16126,2018,31.5
wind-ons_10,p38003,16143,2018,148.5
wind-ons_9,p38003,16522,2018,48
wind-ons_8,p27027,16532,2018,0.931
wind-ons_9,p27027,16910,2018,0.7
wind-ons_9,p27027,16912,2018,0.969
wind-ons_9,p27027,17290,2018,0.7
wind-ons_7,p23027,17465,2018,4.5
wind-ons_8,p23009,17850,2018,4.5
wind-ons_8,p41001,18295,2018,100.7
wind-ons_9,p36019,18576,2018,60
wind-ons_9,p30025,18763,2018,30
wind-ons_8,p36033,18954,2018,10.5
wind-ons_9,p36019,18956,2018,54
wind-ons_8,p36019,18957,2018,97.5
wind-ons_8,p26097,19265,2018,1.8
wind-ons_9,p36033,19334,2018,46.5
wind-ons_10,p36033,19335,2018,96
wind-ons_10,p38021,19556,2018,61.5
wind-ons_9,p36033,19715,2018,21
wind-ons_10,p38021,20696,2018,180
wind-ons_9,p27149,22235,2018,0.4
wind-ons_6,p36049,23128,2018,45.5
wind-ons_6,p36049,23509,2018,54
wind-ons_9,p36049,23888,2018,36
wind-ons_6,p36049,23889,2018,32.5
wind-ons_6,p36049,23890,2018,16.5
wind-ons_8,p27073,24132,2018,0.931
wind-ons_8,p27073,24133,2018,0.931
wind-ons_9,p27067,24140,2018,2
wind-ons_9,p27067,24141,2018,2
wind-ons_6,p36049,24270,2018,30.55
wind-ons_10,p33019,24291,2018,24
wind-ons_8,p27073,24512,2018,0.931
wind-ons_8,p27073,24513,2018,0.931
wind-ons_9,p27073,24514,2018,0.931
wind-ons_7,p36075,24646,2018,14.5
wind-ons_8,p27073,24892,2018,0.969
wind-ons_8,p27073,24893,2018,0.969
wind-ons_9,p27073,24894,2018,0.931
wind-ons_9,p27073,24895,2018,0.931
wind-ons_9,p27073,24896,2018,0.931
wind-ons_9,p27023,24897,2018,0.017
wind-ons_10,p55029,24948,2018,0.7
wind-ons_9,p55029,24949,2018,0.7
wind-ons_7,p36049,25027,2018,30.55
wind-ons_7,p36049,25028,2018,45.5
wind-ons_8,p36049,25029,2018,16.5
wind-ons_8,p27073,25272,2018,0.969
wind-ons_8,p27073,25273,2018,0.969
wind-ons_8,p27073,25274,2018,0.969
wind-ons_9,p27073,25275,2018,0.969
wind-ons_9,p27129,25278,2018,0.017
wind-ons_9,p27173,25656,2018,0.969
wind-ons_8,p50003,25806,2018,5.2
wind-ons_10,p27173,26032,2018,8.4
wind-ons_9,p27173,26033,2018,2.95
wind-ons_9,p27173,26034,2018,1.683
wind-ons_9,p27173,26035,2018,1.683
wind-ons_9,p27173,26036,2018,0.969
wind-ons_9,p27173,26037,2018,0.969
wind-ons_9,p27127,26039,2018,0.017
wind-ons_10,p46069,26392,2018,40.5
wind-ons_9,p46059,26394,2018,25
wind-ons_10,p27081,26413,2018,8.85
wind-ons_9,p27083,26414,2018,1.9
wind-ons_9,p27083,26415,2018,1.683
wind-ons_9,p27083,26416,2018,1.683
wind-ons_9,p27173,26417,2018,0.969
wind-ons_9,p27173,26418,2018,0.931
wind-ons_9,p27127,26419,2018,0.931
wind-ons_9,p27127,26420,2018,1.7
wind-ons_9,p26113,26484,2018,59
wind-ons_7,p25011,26571,2018,1.8
wind-ons_7,p16039,26665,2018,21
wind-ons_10,p27083,26794,2018,2.8
wind-ons_9,p27083,26795,2018,2.1
wind-ons_9,p27083,26796,2018,2.1
wind-ons_9,p27083,26797,2018,1.3
wind-ons_9,p27127,26798,2018,0.969
wind-ons_9,p27127,26799,2018,0.931
wind-ons_8,p27127,26800,2018,1.7
wind-ons_8,p27049,26814,2018,1.6
wind-ons_10,p46011,27171,2018,50.4
wind-ons_10,p27081,27172,2018,103.5
wind-ons_10,p27083,27174,2018,3.9
wind-ons_10,p27083,27175,2018,4.2
wind-ons_9,p27083,27176,2018,4.2
wind-ons_9,p27083,27177,2018,2
wind-ons_9,p27127,27178,2018,0.969
wind-ons_9,p27127,27179,2018,0.931
wind-ons_8,p27127,27180,2018,0.017
wind-ons_8,p36073,27291,2018,6.6
wind-ons_10,p36053,27308,2018,30
wind-ons_8,p36053,27309,2018,34.5
wind-ons_9,p36053,27310,2018,11.5
wind-ons_5,p25011,27330,2018,1.7
wind-ons_5,p16039,27425,2018,21
wind-ons_6,p16019,27451,2018,64.5
wind-ons_10,p27081,27552,2018,150
wind-ons_10,p27083,27554,2018,2
wind-ons_10,p27083,27555,2018,2.1
wind-ons_10,p27083,27556,2018,4.2
wind-ons_9,p27083,27557,2018,2
wind-ons_9,p27127,27558,2018,0.969
wind-ons_9,p27127,27559,2018,0.931
wind-ons_8,p27015,27561,2018,0.017
wind-ons_8,p26063,27637,2018,52.8
wind-ons_8,p26063,27640,2018,69
wind-ons_5,p16047,27809,2018,18.9
wind-ons_10,p27117,27933,2018,49.5
wind-ons_10,p27117,27934,2018,103.5
wind-ons_10,p27101,27935,2018,2
wind-ons_10,p27101,27936,2018,2
wind-ons_10,p27101,27937,2018,2
wind-ons_9,p27033,27940,2018,0.9
wind-ons_9,p27015,27941,2018,0.05
wind-ons_9,p55015,27985,2018,7.2
wind-ons_6,p16039,28187,2018,10.5
wind-ons_10,p46073,28297,2018,51
wind-ons_9,p27117,28312,2018,5.2
wind-ons_10,p27117,28313,2018,51
wind-ons_10,p27101,28316,2018,2
wind-ons_10,p27101,28317,2018,2
wind-ons_10,p27033,28318,2018,1
wind-ons_10,p27033,28319,2018,49.95
wind-ons_10,p27033,28320,2018,0.9
wind-ons_10,p27033,28321,2018,0.9
wind-ons_10,p27165,28322,2018,0.02
wind-ons_9,p55039,28365,2018,138
wind-ons_10,p36011,28445,2018,24
wind-ons_5,p16047,28570,2018,10.5
wind-ons_8,p46015,28673,2018,1.3
wind-ons_10,p27101,28695,2018,85.5
wind-ons_10,p27101,28696,2018,10.4
wind-ons_10,p27101,28697,2018,2
wind-ons_10,p27033,28698,2018,1.5
wind-ons_10,p27033,28699,2018,1.3
wind-ons_10,p27033,28700,2018,15.6
wind-ons_10,p27033,28701,2018,1.2
wind-ons_10,p27039,28715,2018,32
wind-ons_9,p55039,28745,2018,7.7
wind-ons_8,p46015,29053,2018,1.3
wind-ons_10,p27117,29073,2018,9.2
wind-ons_9,p27101,29074,2018,205.5
wind-ons_10,p27101,29075,2018,12
wind-ons_10,p27101,29076,2018,2
wind-ons_10,p27101,29077,2018,2
wind-ons_10,p27033,29078,2018,1.3
wind-ons_10,p27033,29079,2018,1.3
wind-ons_10,p27165,29082,2018,19.98
wind-ons_9,p27099,29094,2018,3
wind-ons_10,p27099,29095,2018,8
wind-ons_8,p55057,29112,2018,6
wind-ons_10,p55039,29123,2018,0.1
wind-ons_9,p55039,29124,2018,30
wind-ons_10,p55039,29125,2018,60
wind-ons_8,p36121,29191,2018,66
wind-ons_10,p27105,29457,2018,2
wind-ons_10,p27105,29458,2018,2
wind-ons_10,p27063,29459,2018,2
wind-ons_10,p27063,29460,2018,1.3
wind-ons_10,p27063,29461,2018,99
wind-ons_10,p27091,29462,2018,100.5
wind-ons_10,p27091,29465,2018,0.9
wind-ons_10,p27043,29466,2018,1.3
wind-ons_10,p27099,29475,2018,9.8
wind-ons_10,p27099,29476,2018,100.5
wind-ons_10,p27099,29477,2018,72
wind-ons_10,p55027,29503,2018,0.1
wind-ons_9,p55027,29504,2018,99
wind-ons_9,p36121,29571,2018,46
wind-ons_9,p36121,29572,2018,54
wind-ons_10,p36121,29573,2018,72
wind-ons_8,p27133,29834,2018,11.6
wind-ons_10,p27105,29837,2018,2
wind-ons_10,p27105,29838,2018,2
wind-ons_10,p27063,29839,2018,8.4
wind-ons_10,p27063,29841,2018,1
wind-ons_10,p27091,29844,2018,2.1
wind-ons_9,p27091,29845,2018,0.9
wind-ons_9,p27043,29846,2018,1.3
wind-ons_10,p27099,29856,2018,100.5
wind-ons_10,p27099,29857,2018,28.7
wind-ons_6,p36029,29948,2018,20
wind-ons_9,p36121,29952,2018,100.5
wind-ons_9,p27105,30215,2018,3.8
wind-ons_9,p27105,30216,2018,1.683
wind-ons_10,p27105,30217,2018,1.5
wind-ons_10,p27105,30218,2018,4
wind-ons_10,p27063,30220,2018,1.3
wind-ons_10,p27091,30222,2018,0.9
wind-ons_10,p27091,30224,2018,1.7
wind-ons_9,p27091,30225,2018,1.7
wind-ons_9,p27099,30236,2018,13.5
wind-ons_9,p27099,30237,2018,98.9
wind-ons_9,p55027,30264,2018,54
wind-ons_8,p36015,30344,2018,54
wind-ons_10,p56009,30529,2018,99
wind-ons_9,p19143,30598,2018,98.2
wind-ons_9,p19059,30599,2018,43.5
wind-ons_10,p19059,30601,2018,10.5
wind-ons_9,p19195,30613,2018,3.4
wind-ons_9,p19195,30614,2018,12
wind-ons_9,p19131,30616,2018,48
wind-ons_9,p19131,30617,2018,252
wind-ons_9,p19089,30618,2018,99
wind-ons_10,p56009,30908,2018,99
wind-ons_10,p56009,30909,2018,99
wind-ons_10,p56009,30910,2018,39
wind-ons_9,p19143,30976,2018,2
wind-ons_9,p19143,30978,2018,49.6
wind-ons_9,p19059,30979,2018,100
wind-ons_9,p19109,30987,2018,10.5
wind-ons_10,p19189,30988,2018,66
wind-ons_10,p19189,30989,2018,20
wind-ons_10,p19195,30991,2018,60
wind-ons_9,p19195,30992,2018,80
wind-ons_10,p19195,30993,2018,28
wind-ons_9,p19195,30994,2018,120
wind-ons_6,p55025,31016,2018,24
wind-ons_7,p36015,31104,2018,33.5
wind-ons_9,p56025,31286,2018,17
wind-ons_9,p19143,31356,2018,1.2
wind-ons_9,p19143,31358,2018,0.6
wind-ons_10,p19189,31369,2018,199
wind-ons_10,p19195,31372,2018,20
wind-ons_9,p19131,31377,2018,0.5
wind-ons_9,p19081,31749,2018,150
wind-ons_9,p19033,31753,2018,42
wind-ons_8,p36009,31851,2018,13.5
wind-ons_9,p19041,32121,2018,0.21
wind-ons_9,p19147,32122,2018,20.79
wind-ons_10,p19081,32131,2018,78
wind-ons_8,p19067,32136,2018,32
wind-ons_9,p19067,32137,2018,48
wind-ons_9,p42069,32253,2018,64.5
wind-ons_9,p19109,32506,2018,2.3
wind-ons_8,p19037,32519,2018,0.9
wind-ons_10,p42117,32623,2018,100.5
wind-ons_10,p19197,32891,2018,20
wind-ons_9,p31107,33243,2018,8.91
wind-ons_9,p19035,33258,2018,76.5
wind-ons_10,p31107,33623,2018,8.91
wind-ons_10,p31107,33624,2018,54.27
wind-ons_9,p19035,33638,2018,104.3
wind-ons_10,p19021,33639,2018,0.7
wind-ons_10,p19151,33642,2018,59.9
wind-ons_10,p19069,33653,2018,199.7
wind-ons_9,p42079,33772,2018,24
wind-ons_10,p31107,34004,2018,8.91
wind-ons_9,p19035,34018,2018,0.7
wind-ons_9,p19021,34019,2018,160.5
wind-ons_10,p19151,34022,2018,78
wind-ons_10,p19151,34023,2018,125.9
wind-ons_9,p19197,34030,2018,150
wind-ons_8,p19023,34037,2018,0.9
wind-ons_8,p17085,34055,2018,100.5
wind-ons_10,p31017,34368,2018,59.4
wind-ons_9,p19161,34399,2018,15
wind-ons_9,p19025,34402,2018,4.6
wind-ons_10,p19079,34410,2018,35
wind-ons_10,p19079,34790,2018,16.2
wind-ons_9,p56007,35085,2018,99
wind-ons_8,p42107,35290,2018,26
wind-ons_10,p56007,35464,2018,19.5
wind-ons_10,p56007,35465,2018,4.9
wind-ons_9,p19027,35542,2018,159.1
wind-ons_10,p19169,35552,2018,150
wind-ons_9,p42107,35670,2018,102
wind-ons_7,p56041,35816,2018,48.861
wind-ons_10,p56007,35844,2018,1.3
wind-ons_10,p56007,35845,2018,24.8
wind-ons_10,p56007,35846,2018,25
wind-ons_9,p56001,35847,2018,28.8
wind-ons_10,p19027,35921,2018,105
wind-ons_9,p19073,35925,2018,14.553
wind-ons_9,p19169,35933,2018,150
wind-ons_7,p56041,36195,2018,142.2
wind-ons_8,p56041,36196,2018,64.08
wind-ons_10,p56007,36224,2018,1.8
wind-ons_10,p56007,36225,2018,32.619
wind-ons_10,p56007,36226,2018,25
wind-ons_9,p56001,36227,2018,99
wind-ons_9,p19073,36305,2018,0.147
wind-ons_8,p17103,36342,2018,4.2
wind-ons_8,p56041,36575,2018,15.92
wind-ons_7,p56041,36576,2018,12.139
wind-ons_10,p56007,36605,2018,16.8
wind-ons_9,p56001,36606,2018,8.781
wind-ons_9,p17103,36721,2018,72
wind-ons_9,p17103,36722,2018,43.5
wind-ons_8,p17037,36723,2018,174
wind-ons_8,p17103,37099,2018,2.5
wind-ons_9,p17103,37100,2018,8
wind-ons_7,p17161,37474,2018,1.5
wind-ons_7,p17195,37475,2018,1.5
wind-ons_8,p17011,37480,2018,2.5
wind-ons_8,p17099,37481,2018,72
wind-ons_7,p17011,38238,2018,8.4
wind-ons_7,p17063,38245,2018,10.5
wind-ons_10,p42013,38315,2018,70
wind-ons_9,p56021,38516,2018,29.4
wind-ons_10,p19155,38580,2018,165.2
wind-ons_10,p19001,38584,2018,174.8
wind-ons_8,p17011,38618,2018,53
wind-ons_8,p17099,38624,2018,99
wind-ons_8,p17099,38625,2018,51
wind-ons_10,p42013,38695,2018,80
wind-ons_10,p56021,38893,2018,42
wind-ons_8,p17011,38999,2018,72
wind-ons_8,p17099,39004,2018,49.5
wind-ons_8,p17099,39005,2018,106
wind-ons_8,p39161,39032,2018,1.8
wind-ons_8,p39033,39045,2018,1.8
wind-ons_10,p42021,39074,2018,62.5
wind-ons_8,p17175,39378,2018,150
wind-ons_7,p39117,39425,2018,1.8
wind-ons_10,p42111,39454,2018,29.4
wind-ons_7,p42009,39456,2018,9
wind-ons_7,p34001,39483,2018,7.5
wind-ons_2,p06055,39529,2018,15.5
wind-ons_8,p08123,39659,2018,221
wind-ons_7,p08075,39663,2018,199.5
wind-ons_8,p08075,39665,2018,201
wind-ons_8,p08075,39666,2018,60
wind-ons_8,p08075,39667,2018,151.8
wind-ons_8,p08075,39668,2018,22.5
wind-ons_7,p39101,39804,2018,1.8
wind-ons_10,p42111,39833,2018,37.8
wind-ons_10,p42111,39834,2018,52.5
wind-ons_4,p06055,39908,2018,16.2
wind-ons_7,p08123,40039,2018,79.5
wind-ons_7,p08075,40045,2018,29.7
wind-ons_1,p49049,40367,2018,18.9
wind-ons_8,p18007,40533,2018,130.5
wind-ons_8,p18007,40535,2018,106
wind-ons_8,p42051,40590,2018,15
wind-ons_8,p17113,40904,2018,42.9
wind-ons_8,p18007,40913,2018,99
wind-ons_8,p18007,40914,2018,201.3
wind-ons_8,p18007,40915,2018,100
wind-ons_7,p18157,40917,2018,199.7
wind-ons_7,p42111,40970,2018,30
wind-ons_5,p06095,41050,2018,37.8
wind-ons_9,p31109,41231,2018,0.7
wind-ons_9,p31131,41232,2018,0.7
wind-ons_9,p17113,41283,2018,60
wind-ons_8,p17113,41285,2018,108
wind-ons_8,p18007,41294,2018,100
wind-ons_8,p18171,41295,2018,100
wind-ons_9,p42111,41351,2018,34.5
wind-ons_8,p06095,41431,2018,144
wind-ons_8,p06095,41432,2018,108
wind-ons_9,p17113,41664,2018,60
wind-ons_8,p17113,41665,2018,153.8
wind-ons_8,p06095,41811,2018,6
wind-ons_9,p06095,41812,2018,150
wind-ons_2,p06077,41817,2018,24
wind-ons_8,p29005,41997,2018,114
wind-ons_8,p17179,42040,2018,100.5
wind-ons_1,p06077,42197,2018,13.1
