t,st,rps_all,rps_solar,rps_wind
2029,NM,0.363695731,0,0
2030,NM,0.454619663,0,0
2031,NM,0.454619663,0,0
2032,NM,0.454619663,0,0
2033,NM,0.454619663,0,0
2034,NM,0.454619663,0,0
2035,NM,0.454619663,0,0
2036,NM,0.454619663,0,0
2037,NM,0.454619663,0,0
2038,NM,0.454619663,0,0
2039,NM,0.454619663,0,0
2040,NM,0.678230552,0,0
2041,NM,0.678230552,0,0
2042,NM,0.678230552,0,0
2043,NM,0.678230552,0,0
2044,NM,0.678230552,0,0
2045,NM,0.678230552,0,0
2046,NM,0.678230552,0,0
2047,NM,0.678230552,0,0
2048,NM,0.678230552,0,0
2049,NM,0.678230552,0,0
2050,NM,0.727391461,0,0
2016,NS,0.25,0,0
2017,NS,0.25,0,0
2018,NS,0.25,0,0
2019,NS,0.25,0,0
2020,NS,0.4,0,0
2021,NS,0.4,0,0
2022,NS,0.4,0,0
2023,NS,0.4,0,0
2024,NS,0.4,0,0
2025,NS,0.4,0,0
2026,NS,0.4,0,0
2027,NS,0.4,0,0
2028,NS,0.4,0,0
2029,NS,0.4,0,0
2030,NS,0.4,0,0
2031,NS,0.4,0,0
2032,NS,0.4,0,0
2033,NS,0.4,0,0
2034,NS,0.4,0,0
2035,NS,0.4,0,0
2036,NS,0.4,0,0
2037,NS,0.4,0,0
2038,NS,0.4,0,0
2039,NS,0.4,0,0
2040,NS,0.4,0,0
2041,NS,0.4,0,0
2042,NS,0.4,0,0
2043,NS,0.4,0,0
2044,NS,0.4,0,0
2045,NS,0.4,0,0
2046,NS,0.4,0,0
2047,NS,0.4,0,0
2048,NS,0.4,0,0
2049,NS,0.4,0,0
2050,NS,0.4,0,0
2010,NV,0.073377711,0,0
2011,NV,0.090315413,0,0
2012,NV,0.089259599,0,0
2013,NV,0.108395018,0,0
2014,NV,0.10818668,0,0
2015,NV,0.129358323,0,0
2016,NV,0.130565523,0,0
2017,NV,0.131143212,0,0
2018,NV,0.132044217,0,0
2019,NV,0.130005772,0,0
2020,NV,0.166516051,0,0
2021,NV,0.18003433,0,0
2022,NV,0.220709332,0,0
2023,NV,0.220577471,0,0
2024,NV,0.261084163,0,0
2025,NV,0.291710789,0,0
2026,NV,0.291842842,0,0
2027,NV,0.36363813,0,0
2028,NV,0.363774074,0,0
2029,NV,0.363892466,0,0
2030,NV,0.435675577,0,0
2031,NV,0.435788001,0,0
2032,NV,0.435907819,0,0
2033,NV,0.436018244,0,0
2034,NV,0.436133612,0,0
2035,NV,0.436258281,0,0
2036,NV,0.436375902,0,0
2037,NV,0.436483092,0,0
2038,NV,0.436578624,0,0
2039,NV,0.436670289,0,0
2040,NV,0.436763336,0,0
2041,NV,0.436872222,0,0
2042,NV,0.436981222,0,0
2043,NV,0.437097392,0,0
2044,NV,0.437207896,0,0
2045,NV,0.437372051,0,0
2046,NV,0.437476211,0,0
2047,NV,0.437589387,0,0
2048,NV,0.437697139,0,0
2049,NV,0.437803439,0,0
2050,NV,0.437919317,0,0
2010,NY,0.236903267,0,0
2011,NY,0.248226775,0,0
2012,NY,0.260907073,0,0
2013,NY,0.261729682,0,0
2014,NY,0.273001883,0,0
2015,NY,0.280411988,0,0
2016,NY,0.282519051,0,0
2017,NY,0.291532455,0,0
2018,NY,0.290315769,0,0
2019,NY,0.306901745,0,0
2020,NY,0.340468248,0,0
2021,NY,0.354417063,0,0
2022,NY,0.390613187,0,0
2023,NY,0.43943875,0,0
2024,NY,0.474903555,0,0
2025,NY,0.515187901,0,0
2026,NY,0.552756571,0,0
2027,NY,0.589948385,0,0
2028,NY,0.626830923,0,0
2029,NY,0.663728375,0,0
2030,NY,0.7,0,0
2031,NY,0.7,0,0
2032,NY,0.7,0,0
2033,NY,0.7,0,0
2034,NY,0.7,0,0
2035,NY,0.7,0,0
2036,NY,0.7,0,0
2037,NY,0.7,0,0
2038,NY,0.7,0,0
2039,NY,0.7,0,0
2040,NY,0.7,0,0
2041,NY,0.7,0,0
2042,NY,0.7,0,0
2043,NY,0.7,0,0
2044,NY,0.7,0,0
2045,NY,0.7,0,0
2046,NY,0.7,0,0
2047,NY,0.7,0,0
2048,NY,0.7,0,0
2049,NY,0.7,0,0
2050,NY,0.7,0,0
2010,OH,0.00433239,8.66E-05,0
2011,OH,0.008401624,0.000252049,0
2012,OH,0.01273869,0.000509548,0
2013,OH,0.017123267,0.000770547,0
2014,OH,0.021862178,0.001049385,0
2015,OH,0.021132016,0.001014337,0
2016,OH,0.019519465,0.000936934,0
2017,OH,0.026495269,0.001135512,0
2018,OH,0.032841536,0.001313661,0
2019,OH,0.043646803,0.001745872,0
2020,OH,0.046849324,0,0
2021,OH,0.048368477,0,0
2022,OH,0.049326192,0,0
2023,OH,0.052209786,0,0
2024,OH,0.056778247,0,0
2025,OH,0.060610023,0,0
2026,OH,0.063975527,0,0
2027,OH,0,0,0
2028,OH,0,0,0
2029,OH,0,0,0
2030,OH,0,0,0
2031,OH,0,0,0
2032,OH,0,0,0
2033,OH,0,0,0
2034,OH,0,0,0
2035,OH,0,0,0
2036,OH,0,0,0
2037,OH,0,0,0
2038,OH,0,0,0
2039,OH,0,0,0
2040,OH,0,0,0
2041,OH,0,0,0
2042,OH,0,0,0
2043,OH,0,0,0
2044,OH,0,0,0
2045,OH,0,0,0
2046,OH,0,0,0
2047,OH,0,0,0
2048,OH,0,0,0
2049,OH,0,0,0
2050,OH,0,0,0
2010,OR,0,0,0
2011,OR,0.035807149,0,0
2012,OR,0.035434396,0,0
2013,OR,0.036645918,0,0
2014,OR,0.036507052,0,0
2015,OR,0.109396242,0.00025252,0
2016,OR,0.107861724,0.000252065,0
2017,OR,0.105786524,0.000238493,0
2018,OR,0.104461691,0.000241964,0
2019,OR,0.103672554,0.000236787,0
2020,OR,0.139872366,0.000233933,0
2021,OR,0.13856435,0.000220468,0
2022,OR,0.138561441,0.000223377,0
2023,OR,0.138557208,0.00022761,0
2024,OR,0.138557831,0.000226988,0
2025,OR,0.202639484,0.000223555,0
2026,OR,0.202642472,0.000220568,0
2027,OR,0.202644295,0.000218744,0
2028,OR,0.202646562,0.000216477,0
2029,OR,0.202648529,0.00021451,0
2030,OR,0.261984944,0.00021291,0
2031,OR,0.261986276,0.000211577,0
2032,OR,0.26198788,0.000209973,0
2033,OR,0.261989438,0.000208416,0
2034,OR,0.261991238,0.000206615,0
2035,OR,0.329391372,0.00020475,0
2036,OR,0.329393421,0.000202701,0
2037,OR,0.329395408,0.000200714,0
2038,OR,0.329397383,0.000198739,0
2039,OR,0.329399383,0.000196739,0
2040,OR,0.360843677,0.00019483,0
2041,OR,0.360845485,0.000193022,0
2042,OR,0.360847142,0.000191365,0
2043,OR,0.360848571,0.000189936,0
2044,OR,0.360849891,0.000188616,0
2045,OR,0.360851965,0.000186542,0
2046,OR,0.36085343,0.000185077,0
2047,OR,0.360855061,0.000183447,0
2048,OR,0.360856603,0.000181904,0
2049,OR,0.360858281,0.000180226,0
2050,OR,0.36086014,0.000178367,0
2010,PA,0.003136563,1.51E-05,0
2011,PA,0.029190038,0.000197519,0
2012,PA,0.034920688,0.000324264,0
2013,PA,0.03864926,0.000492778,0
2014,PA,0.04381077,0.000817801,0
2015,PA,0.048906988,0.001408521,0
2016,PA,0.054031407,0.002455973,0
2017,PA,0.059483593,0.002907756,0
2018,PA,0.060821577,0.003181436,0
2019,PA,0.06979307,0.003888471,0
2020,PA,0.07562852,0.00447015,0
2021,PA,0.076113764,0.00475711,0
2022,PA,0.077282683,0.004830168,0
2023,PA,0.079220199,0.004951262,0
2024,PA,0.077750057,0.004859379,0
2025,PA,0.07810129,0.004881331,0
2026,PA,0.0777326,0.004858288,0
2027,PA,0.07769085,0.004855678,0
2028,PA,0.077623729,0.004851483,0
2029,PA,0.077688654,0.004855541,0
2030,PA,0.077701842,0.004856365,0
2031,PA,0.077690347,0.004855647,0
2032,PA,0.077679749,0.004854984,0
2033,PA,0.077701694,0.004856356,0
2034,PA,0.077684384,0.004855274,0
2035,PA,0.077598799,0.004849925,0
2036,PA,0.0775798,0.004848737,0
2037,PA,0.077508885,0.004844305,0
2038,PA,0.077617139,0.004851071,0
2039,PA,0.077686575,0.004855411,0
2040,PA,0.077593586,0.004849599,0
2041,PA,0.077531829,0.004845739,0
2042,PA,0.077484223,0.004842764,0
2043,PA,0.077478597,0.004842412,0
2044,PA,0.077454156,0.004840885,0
2045,PA,0.077414173,0.004838386,0
2046,PA,0.077403631,0.004837727,0
2047,PA,0.077344703,0.004834044,0
2048,PA,0.077347114,0.004834195,0
2049,PA,0.077289787,0.004830612,0
2050,PA,0.077178782,0.004823674,0
2010,RI,0.044690837,0,0
2011,RI,0.054616899,0,0
2012,RI,0.064536857,0,0
2013,RI,0.074439904,0,0
2014,RI,0.084367652,0,0
2015,RI,0.084373794,0,0
2016,RI,0.099241375,0,0
2017,RI,0.114125447,0,0
2018,RI,0.128970675,0,0
2019,RI,0.143496224,0,0
2020,RI,0.158236256,0,0
2021,RI,0.172898274,0,0
2022,RI,0.187718126,0,0
2023,RI,0.227237732,0,0
2024,RI,0.276637239,0,0
2025,RI,0.335916647,0,0
2026,RI,0.405075957,0,0
2027,RI,0.474235267,0,0
2028,RI,0.548334527,0,0
2029,RI,0.627373738,0,0
2030,RI,0.7113529,0,0
2031,RI,0.800272013,0,0
2032,RI,0.894131076,0,0
2033,RI,0.987990139,0,0
2034,RI,0.987990139,0,0
2035,RI,0.987990139,0,0
2036,RI,0.987990139,0,0
2037,RI,0.987990139,0,0
2038,RI,0.987990139,0,0
2039,RI,0.987990139,0,0
2040,RI,0.987990139,0,0
2041,RI,0.987990139,0,0
2042,RI,0.987990139,0,0
2043,RI,0.987990139,0,0
2044,RI,0.987990139,0,0
2045,RI,0.987990139,0,0
2046,RI,0.987990139,0,0
2047,RI,0.987990139,0,0
2048,RI,0.987990139,0,0
2049,RI,0.987990139,0,0
2050,RI,0.987990139,0,0
2010,TX,0.024404891,0,0
2011,TX,0.030314852,0,0
2012,TX,0.032965357,0,0
2013,TX,0.03916363,0,0
2014,TX,0.039964718,0,0
2015,TX,0.044405405,0,0
2016,TX,0.045252461,0,0
2017,TX,0.044890045,0,0
2018,TX,0.042506212,0,0
2019,TX,0.042018645,0,0
2020,TX,0.042262779,0,0
2021,TX,0.041412474,0,0
2022,TX,0.040065438,0,0
2023,TX,0.040996045,0,0
2024,TX,0.040054064,0,0
2025,TX,0.039919281,0,0
2026,TX,0.039583391,0,0
2027,TX,0.039241182,0,0
2028,TX,0.038765286,0,0
2029,TX,0.038401396,0,0
2030,TX,0.038183251,0,0
2031,TX,0.037944901,0,0
2032,TX,0.037608674,0,0
2033,TX,0.037360272,0,0
2034,TX,0.037097636,0,0
2035,TX,0.036817392,0,0
2036,TX,0.036539544,0,0
2037,TX,0.036217899,0,0
2038,TX,0.035896095,0,0
2039,TX,0.035587476,0,0
2040,TX,0.035275782,0,0
2041,TX,0.034994872,0,0
2042,TX,0.034747217,0,0
2043,TX,0.034497809,0,0
2044,TX,0.034247088,0,0
2045,TX,0.03394868,0,0
2046,TX,0.033594211,0,0
2047,TX,0.033236601,0,0
2048,TX,0.032918904,0,0
2049,TX,0.032641244,0,0
2050,TX,0.032286934,0,0
2010,voluntary,0.009880578,0,0
2011,voluntary,0.011947157,0,0
2012,voluntary,0.014615728,0,0
2013,voluntary,0.017181817,0,0
2014,voluntary,0.018806279,0,0
2015,voluntary,0.022213402,0,0
2016,voluntary,0.024771014,0,0
2017,voluntary,0.029623812,0,0
2018,voluntary,0.035914319,0,0
2019,voluntary,0.042952914,0,0
2020,voluntary,0.051672094,0,0
2021,voluntary,0.053296556,0,0
2022,voluntary,0.054921019,0,0
2023,voluntary,0.056545481,0,0
2024,voluntary,0.058169944,0,0
2025,voluntary,0.059794406,0,0
2026,voluntary,0.061418869,0,0
2027,voluntary,0.063043331,0,0
2028,voluntary,0.064667794,0,0
2029,voluntary,0.066292256,0,0
2030,voluntary,0.067916719,0,0
2031,voluntary,0.069541181,0,0
2032,voluntary,0.071165644,0,0
2033,voluntary,0.072790106,0,0
2034,voluntary,0.074414569,0,0
2035,voluntary,0.076039031,0,0
2036,voluntary,0.077663493,0,0
2037,voluntary,0.079287956,0,0
2038,voluntary,0.080912418,0,0
2039,voluntary,0.082536881,0,0
2040,voluntary,0.084161343,0,0
2041,voluntary,0.085785806,0,0
2042,voluntary,0.087410268,0,0
2043,voluntary,0.089034731,0,0
2044,voluntary,0.090659193,0,0
2045,voluntary,0.092283656,0,0
2046,voluntary,0.093908118,0,0
2047,voluntary,0.095532581,0,0
2048,voluntary,0.097157043,0,0
2049,voluntary,0.098781506,0,0
2050,voluntary,0.100405968,0,0
2010,VT,0,0,0
2011,VT,0,0,0
2012,VT,0,0,0
2013,VT,0,0,0
2014,VT,0,0,0
2015,VT,0,0,0
2016,VT,0,0,0
2017,VT,0.55,0,0
2018,VT,0.55,0,0
2019,VT,0.55,0,0
2020,VT,0.59,0,0
2021,VT,0.59,0,0
2022,VT,0.59,0,0
2023,VT,0.63,0,0
2024,VT,0.63,0,0
2025,VT,0.63,0,0
2026,VT,0.67,0,0
2027,VT,0.67,0,0
2028,VT,0.67,0,0
2029,VT,0.71,0,0
2030,VT,0.71,0,0
2031,VT,0.71,0,0
2032,VT,0.75,0,0
2033,VT,0.75,0,0
2034,VT,0.75,0,0
2035,VT,0.75,0,0
2036,VT,0.75,0,0
2037,VT,0.75,0,0
2038,VT,0.75,0,0
2039,VT,0.75,0,0
2040,VT,0.75,0,0
2041,VT,0.75,0,0
2042,VT,0.75,0,0
2043,VT,0.75,0,0
2044,VT,0.75,0,0
2045,VT,0.75,0,0
2046,VT,0.75,0,0
2047,VT,0.75,0,0
2048,VT,0.75,0,0
2049,VT,0.75,0,0
2050,VT,0.75,0,0
2010,WA,0,0,0
2011,WA,0,0,0
2012,WA,0.02403652,0,0
2013,WA,0.023786192,0,0
2014,WA,0.024032644,0,0
2015,WA,0.024398725,0,0
2016,WA,0.074047246,0,0
2017,WA,0.071623743,0,0
2018,WA,0.074545569,0,0
2019,WA,0.074236195,0,0
2020,WA,0.128487762,0,0
2021,WA,0.126836019,0,0
2022,WA,0.126566883,0,0
2023,WA,0.132943651,0,0
2024,WA,0.132882075,0,0
2025,WA,0.129821978,0,0
2026,WA,0.129247225,0,0
2027,WA,0.130029934,0,0
2028,WA,0.130088087,0,0
2029,WA,0.130118757,0,0
2030,WA,0.130415819,0,0
2031,WA,0.130680642,0,0
2032,WA,0.13058515,0,0
2033,WA,0.130520175,0,0
2034,WA,0.130370456,0,0
2035,WA,0.130239432,0,0
2036,WA,0.130084957,0,0
2037,WA,0.13004791,0,0
2038,WA,0.130056588,0,0
2039,WA,0.130024828,0,0
2040,WA,0.130057505,0,0
2041,WA,0.130136399,0,0
2042,WA,0.130255676,0,0
2043,WA,0.130447629,0,0
2044,WA,0.130588999,0,0
2045,WA,0.130090676,0,0
2046,WA,0.130239369,0,0
2047,WA,0.130319405,0,0
2048,WA,0.130309369,0,0
2049,WA,0.130228643,0,0
2050,WA,0.130031852,0,0
2010,WI,0.060422477,0,0
2011,WI,0.059803478,0,0
2012,WI,0.059183438,0,0
2013,WI,0.05965627,0,0
2014,WI,0.059358264,0,0
2015,WI,0.100504763,0,0
2016,WI,0.098951468,0,0
2017,WI,0.100333528,0,0
2018,WI,0.097479411,0,0
2019,WI,0.101105691,0,0
2020,WI,0.103378704,0,0
2021,WI,0.099647235,0,0
2022,WI,0.097950285,0,0
2023,WI,0.098926306,0,0
2024,WI,0.100515495,0,0
2025,WI,0.100067305,0,0
2026,WI,0.099129715,0,0
2027,WI,0.098632117,0,0
2028,WI,0.098738351,0,0
2029,WI,0.099024873,0,0
2030,WI,0.099077869,0,0
2031,WI,0.099104627,0,0
2032,WI,0.098957227,0,0
2033,WI,0.098968477,0,0
2034,WI,0.098920841,0,0
2035,WI,0.098770891,0,0
2036,WI,0.098759187,0,0
2037,WI,0.098822676,0,0
2038,WI,0.098914331,0,0
2039,WI,0.099144771,0,0
2040,WI,0.099291171,0,0
2041,WI,0.099210297,0,0
2042,WI,0.098991492,0,0
2043,WI,0.09879179,0,0
2044,WI,0.098771844,0,0
2045,WI,0.098783047,0,0
2046,WI,0.098738105,0,0
2047,WI,0.098591907,0,0
2048,WI,0.098589286,0,0
2049,WI,0.098587707,0,0
2050,WI,0.098465887,0,0
