idx_hr,hr,d
49663,hr8,d2070
49664,hr9,d2070
49665,hr10,d2070
49666,hr11,d2070
49667,hr12,d2070
49668,hr13,d2070
49669,hr14,d2070
49670,hr15,d2070
49671,hr16,d2070
49672,hr17,d2070
49673,hr18,d2070
49674,hr19,d2070
49675,hr20,d2070
49676,hr21,d2070
49677,hr22,d2070
49678,hr23,d2070
49679,hr24,d2070
49680,hr1,d2071
49681,hr2,d2071
49682,hr3,d2071
49683,hr4,d2071
49684,hr5,d2071
49685,hr6,d2071
49686,hr7,d2071
49687,hr8,d2071
49688,hr9,d2071
49689,hr10,d2071
49690,hr11,d2071
49691,hr12,d2071
49692,hr13,d2071
49693,hr14,d2071
49694,hr15,d2071
49695,hr16,d2071
49696,hr17,d2071
49697,hr18,d2071
49698,hr19,d2071
49699,hr20,d2071
49700,hr21,d2071
49701,hr22,d2071
49702,hr23,d2071
49703,hr24,d2071
49704,hr1,d2072
49705,hr2,d2072
49706,hr3,d2072
49707,hr4,d2072
49708,hr5,d2072
49709,hr6,d2072
49710,hr7,d2072
49711,hr8,d2072
49712,hr9,d2072
49713,hr10,d2072
49714,hr11,d2072
49715,hr12,d2072
49716,hr13,d2072
49717,hr14,d2072
49718,hr15,d2072
49719,hr16,d2072
49720,hr17,d2072
49721,hr18,d2072
49722,hr19,d2072
49723,hr20,d2072
49724,hr21,d2072
49725,hr22,d2072
49726,hr23,d2072
49727,hr24,d2072
49728,hr1,d2073
49729,hr2,d2073
49730,hr3,d2073
49731,hr4,d2073
49732,hr5,d2073
49733,hr6,d2073
49734,hr7,d2073
49735,hr8,d2073
49736,hr9,d2073
49737,hr10,d2073
49738,hr11,d2073
49739,hr12,d2073
49740,hr13,d2073
49741,hr14,d2073
49742,hr15,d2073
49743,hr16,d2073
49744,hr17,d2073
49745,hr18,d2073
49746,hr19,d2073
49747,hr20,d2073
49748,hr21,d2073
49749,hr22,d2073
49750,hr23,d2073
49751,hr24,d2073
49752,hr1,d2074
49753,hr2,d2074
49754,hr3,d2074
49755,hr4,d2074
49756,hr5,d2074
49757,hr6,d2074
49758,hr7,d2074
49759,hr8,d2074
49760,hr9,d2074
49761,hr10,d2074
49762,hr11,d2074
49763,hr12,d2074
49764,hr13,d2074
49765,hr14,d2074
49766,hr15,d2074
49767,hr16,d2074
49768,hr17,d2074
49769,hr18,d2074
49770,hr19,d2074
49771,hr20,d2074
49772,hr21,d2074
49773,hr22,d2074
49774,hr23,d2074
49775,hr24,d2074
49776,hr1,d2075
49777,hr2,d2075
49778,hr3,d2075
49779,hr4,d2075
49780,hr5,d2075
49781,hr6,d2075
49782,hr7,d2075
49783,hr8,d2075
49784,hr9,d2075
49785,hr10,d2075
49786,hr11,d2075
49787,hr12,d2075
49788,hr13,d2075
49789,hr14,d2075
49790,hr15,d2075
49791,hr16,d2075
49792,hr17,d2075
49793,hr18,d2075
49794,hr19,d2075
49795,hr20,d2075
49796,hr21,d2075
49797,hr22,d2075
49798,hr23,d2075
49799,hr24,d2075
49800,hr1,d2076
49801,hr2,d2076
49802,hr3,d2076
49803,hr4,d2076
49804,hr5,d2076
49805,hr6,d2076
49806,hr7,d2076
49807,hr8,d2076
49808,hr9,d2076
49809,hr10,d2076
49810,hr11,d2076
49811,hr12,d2076
49812,hr13,d2076
49813,hr14,d2076
49814,hr15,d2076
49815,hr16,d2076
49816,hr17,d2076
49817,hr18,d2076
49818,hr19,d2076
49819,hr20,d2076
49820,hr21,d2076
49821,hr22,d2076
49822,hr23,d2076
49823,hr24,d2076
49824,hr1,d2077
49825,hr2,d2077
49826,hr3,d2077
49827,hr4,d2077
49828,hr5,d2077
49829,hr6,d2077
49830,hr7,d2077
49831,hr8,d2077
49832,hr9,d2077
49833,hr10,d2077
49834,hr11,d2077
49835,hr12,d2077
49836,hr13,d2077
49837,hr14,d2077
49838,hr15,d2077
49839,hr16,d2077
49840,hr17,d2077
49841,hr18,d2077
49842,hr19,d2077
49843,hr20,d2077
49844,hr21,d2077
49845,hr22,d2077
49846,hr23,d2077
49847,hr24,d2077
49848,hr1,d2078
49849,hr2,d2078
49850,hr3,d2078
49851,hr4,d2078
49852,hr5,d2078
49853,hr6,d2078
49854,hr7,d2078
49855,hr8,d2078
49856,hr9,d2078
49857,hr10,d2078
49858,hr11,d2078
49859,hr12,d2078
49860,hr13,d2078
49861,hr14,d2078
49862,hr15,d2078
49863,hr16,d2078
49864,hr17,d2078
49865,hr18,d2078
49866,hr19,d2078
49867,hr20,d2078
49868,hr21,d2078
49869,hr22,d2078
49870,hr23,d2078
49871,hr24,d2078
49872,hr1,d2079
49873,hr2,d2079
49874,hr3,d2079
49875,hr4,d2079
49876,hr5,d2079
49877,hr6,d2079
49878,hr7,d2079
49879,hr8,d2079
49880,hr9,d2079
49881,hr10,d2079
49882,hr11,d2079
49883,hr12,d2079
49884,hr13,d2079
49885,hr14,d2079
49886,hr15,d2079
49887,hr16,d2079
49888,hr17,d2079
49889,hr18,d2079
49890,hr19,d2079
49891,hr20,d2079
49892,hr21,d2079
49893,hr22,d2079
49894,hr23,d2079
49895,hr24,d2079
49896,hr1,d2080
49897,hr2,d2080
49898,hr3,d2080
49899,hr4,d2080
49900,hr5,d2080
49901,hr6,d2080
49902,hr7,d2080
49903,hr8,d2080
49904,hr9,d2080
49905,hr10,d2080
49906,hr11,d2080
49907,hr12,d2080
49908,hr13,d2080
49909,hr14,d2080
49910,hr15,d2080
49911,hr16,d2080
49912,hr17,d2080
49913,hr18,d2080
49914,hr19,d2080
49915,hr20,d2080
49916,hr21,d2080
49917,hr22,d2080
49918,hr23,d2080
49919,hr24,d2080
49920,hr1,d2081
49921,hr2,d2081
49922,hr3,d2081
49923,hr4,d2081
49924,hr5,d2081
49925,hr6,d2081
49926,hr7,d2081
49927,hr8,d2081
49928,hr9,d2081
49929,hr10,d2081
49930,hr11,d2081
49931,hr12,d2081
49932,hr13,d2081
49933,hr14,d2081
49934,hr15,d2081
49935,hr16,d2081
49936,hr17,d2081
49937,hr18,d2081
49938,hr19,d2081
49939,hr20,d2081
49940,hr21,d2081
49941,hr22,d2081
49942,hr23,d2081
49943,hr24,d2081
49944,hr1,d2082
49945,hr2,d2082
49946,hr3,d2082
49947,hr4,d2082
49948,hr5,d2082
49949,hr6,d2082
49950,hr7,d2082
49951,hr8,d2082
49952,hr9,d2082
49953,hr10,d2082
49954,hr11,d2082
49955,hr12,d2082
49956,hr13,d2082
49957,hr14,d2082
49958,hr15,d2082
49959,hr16,d2082
49960,hr17,d2082
49961,hr18,d2082
49962,hr19,d2082
49963,hr20,d2082
49964,hr21,d2082
49965,hr22,d2082
49966,hr23,d2082
49967,hr24,d2082
49968,hr1,d2083
49969,hr2,d2083
49970,hr3,d2083
49971,hr4,d2083
49972,hr5,d2083
49973,hr6,d2083
49974,hr7,d2083
49975,hr8,d2083
49976,hr9,d2083
49977,hr10,d2083
49978,hr11,d2083
49979,hr12,d2083
49980,hr13,d2083
49981,hr14,d2083
49982,hr15,d2083
49983,hr16,d2083
49984,hr17,d2083
49985,hr18,d2083
49986,hr19,d2083
49987,hr20,d2083
49988,hr21,d2083
49989,hr22,d2083
49990,hr23,d2083
49991,hr24,d2083
49992,hr1,d2084
49993,hr2,d2084
49994,hr3,d2084
49995,hr4,d2084
49996,hr5,d2084
49997,hr6,d2084
49998,hr7,d2084
49999,hr8,d2084
50000,hr9,d2084
50001,hr10,d2084
50002,hr11,d2084
50003,hr12,d2084
50004,hr13,d2084
50005,hr14,d2084
50006,hr15,d2084
50007,hr16,d2084
50008,hr17,d2084
50009,hr18,d2084
50010,hr19,d2084
50011,hr20,d2084
50012,hr21,d2084
50013,hr22,d2084
50014,hr23,d2084
50015,hr24,d2084
50016,hr1,d2085
50017,hr2,d2085
50018,hr3,d2085
50019,hr4,d2085
50020,hr5,d2085
50021,hr6,d2085
50022,hr7,d2085
50023,hr8,d2085
50024,hr9,d2085
50025,hr10,d2085
50026,hr11,d2085
50027,hr12,d2085
50028,hr13,d2085
50029,hr14,d2085
50030,hr15,d2085
50031,hr16,d2085
50032,hr17,d2085
50033,hr18,d2085
50034,hr19,d2085
50035,hr20,d2085
50036,hr21,d2085
50037,hr22,d2085
50038,hr23,d2085
50039,hr24,d2085
50040,hr1,d2086
50041,hr2,d2086
50042,hr3,d2086
50043,hr4,d2086
50044,hr5,d2086
50045,hr6,d2086
50046,hr7,d2086
50047,hr8,d2086
50048,hr9,d2086
50049,hr10,d2086
50050,hr11,d2086
50051,hr12,d2086
50052,hr13,d2086
50053,hr14,d2086
50054,hr15,d2086
50055,hr16,d2086
50056,hr17,d2086
50057,hr18,d2086
50058,hr19,d2086
50059,hr20,d2086
50060,hr21,d2086
50061,hr22,d2086
50062,hr23,d2086
50063,hr24,d2086
50064,hr1,d2087
50065,hr2,d2087
50066,hr3,d2087
50067,hr4,d2087
50068,hr5,d2087
50069,hr6,d2087
50070,hr7,d2087
50071,hr8,d2087
50072,hr9,d2087
50073,hr10,d2087
50074,hr11,d2087
50075,hr12,d2087
50076,hr13,d2087
50077,hr14,d2087
50078,hr15,d2087
50079,hr16,d2087
50080,hr17,d2087
50081,hr18,d2087
50082,hr19,d2087
50083,hr20,d2087
50084,hr21,d2087
50085,hr22,d2087
50086,hr23,d2087
50087,hr24,d2087
50088,hr1,d2088
50089,hr2,d2088
50090,hr3,d2088
50091,hr4,d2088
50092,hr5,d2088
50093,hr6,d2088
50094,hr7,d2088
50095,hr8,d2088
50096,hr9,d2088
50097,hr10,d2088
50098,hr11,d2088
50099,hr12,d2088
50100,hr13,d2088
50101,hr14,d2088
50102,hr15,d2088
50103,hr16,d2088
50104,hr17,d2088
50105,hr18,d2088
50106,hr19,d2088
50107,hr20,d2088
50108,hr21,d2088
50109,hr22,d2088
50110,hr23,d2088
50111,hr24,d2088
50112,hr1,d2089
50113,hr2,d2089
50114,hr3,d2089
50115,hr4,d2089
50116,hr5,d2089
50117,hr6,d2089
50118,hr7,d2089
50119,hr8,d2089
50120,hr9,d2089
50121,hr10,d2089
50122,hr11,d2089
50123,hr12,d2089
50124,hr13,d2089
50125,hr14,d2089
50126,hr15,d2089
50127,hr16,d2089
50128,hr17,d2089
50129,hr18,d2089
50130,hr19,d2089
50131,hr20,d2089
50132,hr21,d2089
50133,hr22,d2089
50134,hr23,d2089
50135,hr24,d2089
50136,hr1,d2090
50137,hr2,d2090
50138,hr3,d2090
50139,hr4,d2090
50140,hr5,d2090
50141,hr6,d2090
50142,hr7,d2090
50143,hr8,d2090
50144,hr9,d2090
50145,hr10,d2090
50146,hr11,d2090
50147,hr12,d2090
50148,hr13,d2090
50149,hr14,d2090
50150,hr15,d2090
50151,hr16,d2090
50152,hr17,d2090
50153,hr18,d2090
50154,hr19,d2090
50155,hr20,d2090
50156,hr21,d2090
50157,hr22,d2090
50158,hr23,d2090
50159,hr24,d2090
50160,hr1,d2091
50161,hr2,d2091
50162,hr3,d2091
50163,hr4,d2091
50164,hr5,d2091
50165,hr6,d2091
50166,hr7,d2091
50167,hr8,d2091
50168,hr9,d2091
50169,hr10,d2091
50170,hr11,d2091
50171,hr12,d2091
50172,hr13,d2091
50173,hr14,d2091
50174,hr15,d2091
50175,hr16,d2091
50176,hr17,d2091
50177,hr18,d2091
50178,hr19,d2091
50179,hr20,d2091
50180,hr21,d2091
50181,hr22,d2091
50182,hr23,d2091
50183,hr24,d2091
50184,hr1,d2092
50185,hr2,d2092
50186,hr3,d2092
50187,hr4,d2092
50188,hr5,d2092
50189,hr6,d2092
50190,hr7,d2092
50191,hr8,d2092
50192,hr9,d2092
50193,hr10,d2092
50194,hr11,d2092
50195,hr12,d2092
50196,hr13,d2092
50197,hr14,d2092
50198,hr15,d2092
50199,hr16,d2092
50200,hr17,d2092
50201,hr18,d2092
50202,hr19,d2092
50203,hr20,d2092
50204,hr21,d2092
50205,hr22,d2092
50206,hr23,d2092
50207,hr24,d2092
50208,hr1,d2093
50209,hr2,d2093
50210,hr3,d2093
50211,hr4,d2093
50212,hr5,d2093
50213,hr6,d2093
50214,hr7,d2093
50215,hr8,d2093
50216,hr9,d2093
50217,hr10,d2093
50218,hr11,d2093
50219,hr12,d2093
50220,hr13,d2093
50221,hr14,d2093
50222,hr15,d2093
50223,hr16,d2093
50224,hr17,d2093
50225,hr18,d2093
50226,hr19,d2093
50227,hr20,d2093
50228,hr21,d2093
50229,hr22,d2093
50230,hr23,d2093
50231,hr24,d2093
50232,hr1,d2094
50233,hr2,d2094
50234,hr3,d2094
50235,hr4,d2094
50236,hr5,d2094
50237,hr6,d2094
50238,hr7,d2094
50239,hr8,d2094
50240,hr9,d2094
50241,hr10,d2094
50242,hr11,d2094
50243,hr12,d2094
50244,hr13,d2094
50245,hr14,d2094
50246,hr15,d2094
50247,hr16,d2094
50248,hr17,d2094
50249,hr18,d2094
50250,hr19,d2094
50251,hr20,d2094
50252,hr21,d2094
50253,hr22,d2094
50254,hr23,d2094
50255,hr24,d2094
50256,hr1,d2095
50257,hr2,d2095
50258,hr3,d2095
50259,hr4,d2095
50260,hr5,d2095
50261,hr6,d2095
50262,hr7,d2095
50263,hr8,d2095
50264,hr9,d2095
50265,hr10,d2095
50266,hr11,d2095
50267,hr12,d2095
50268,hr13,d2095
50269,hr14,d2095
50270,hr15,d2095
50271,hr16,d2095
50272,hr17,d2095
50273,hr18,d2095
50274,hr19,d2095
50275,hr20,d2095
50276,hr21,d2095
50277,hr22,d2095
50278,hr23,d2095
50279,hr24,d2095
50280,hr1,d2096
50281,hr2,d2096
50282,hr3,d2096
50283,hr4,d2096
50284,hr5,d2096
50285,hr6,d2096
50286,hr7,d2096
50287,hr8,d2096
50288,hr9,d2096
50289,hr10,d2096
50290,hr11,d2096
50291,hr12,d2096
50292,hr13,d2096
50293,hr14,d2096
50294,hr15,d2096
50295,hr16,d2096
50296,hr17,d2096
50297,hr18,d2096
50298,hr19,d2096
50299,hr20,d2096
50300,hr21,d2096
50301,hr22,d2096
50302,hr23,d2096
50303,hr24,d2096
50304,hr1,d2097
50305,hr2,d2097
50306,hr3,d2097
50307,hr4,d2097
50308,hr5,d2097
50309,hr6,d2097
50310,hr7,d2097
50311,hr8,d2097
50312,hr9,d2097
50313,hr10,d2097
50314,hr11,d2097
50315,hr12,d2097
50316,hr13,d2097
50317,hr14,d2097
50318,hr15,d2097
50319,hr16,d2097
50320,hr17,d2097
50321,hr18,d2097
50322,hr19,d2097
50323,hr20,d2097
50324,hr21,d2097
50325,hr22,d2097
50326,hr23,d2097
50327,hr24,d2097
50328,hr1,d2098
50329,hr2,d2098
50330,hr3,d2098
50331,hr4,d2098
50332,hr5,d2098
50333,hr6,d2098
50334,hr7,d2098
50335,hr8,d2098
50336,hr9,d2098
50337,hr10,d2098
50338,hr11,d2098
50339,hr12,d2098
50340,hr13,d2098
50341,hr14,d2098
50342,hr15,d2098
50343,hr16,d2098
50344,hr17,d2098
50345,hr18,d2098
50346,hr19,d2098
50347,hr20,d2098
50348,hr21,d2098
50349,hr22,d2098
50350,hr23,d2098
50351,hr24,d2098
50352,hr1,d2099
50353,hr2,d2099
50354,hr3,d2099
50355,hr4,d2099
50356,hr5,d2099
50357,hr6,d2099
50358,hr7,d2099
50359,hr8,d2099
50360,hr9,d2099
50361,hr10,d2099
50362,hr11,d2099
50363,hr12,d2099
50364,hr13,d2099
50365,hr14,d2099
50366,hr15,d2099
50367,hr16,d2099
50368,hr17,d2099
50369,hr18,d2099
50370,hr19,d2099
50371,hr20,d2099
50372,hr21,d2099
50373,hr22,d2099
50374,hr23,d2099
50375,hr24,d2099
50376,hr1,d2100
50377,hr2,d2100
50378,hr3,d2100
50379,hr4,d2100
50380,hr5,d2100
50381,hr6,d2100
50382,hr7,d2100
50383,hr8,d2100
50384,hr9,d2100
50385,hr10,d2100
50386,hr11,d2100
50387,hr12,d2100
50388,hr13,d2100
50389,hr14,d2100
50390,hr15,d2100
50391,hr16,d2100
50392,hr17,d2100
50393,hr18,d2100
50394,hr19,d2100
50395,hr20,d2100
50396,hr21,d2100
50397,hr22,d2100
50398,hr23,d2100
50399,hr24,d2100
50400,hr1,d2101
50401,hr2,d2101
50402,hr3,d2101
50403,hr4,d2101
50404,hr5,d2101
50405,hr6,d2101
50406,hr7,d2101
50407,hr8,d2101
50408,hr9,d2101
50409,hr10,d2101
50410,hr11,d2101
50411,hr12,d2101
50412,hr13,d2101
50413,hr14,d2101
50414,hr15,d2101
50415,hr16,d2101
50416,hr17,d2101
50417,hr18,d2101
50418,hr19,d2101
50419,hr20,d2101
50420,hr21,d2101
50421,hr22,d2101
50422,hr23,d2101
50423,hr24,d2101
50424,hr1,d2102
50425,hr2,d2102
50426,hr3,d2102
50427,hr4,d2102
50428,hr5,d2102
50429,hr6,d2102
50430,hr7,d2102
50431,hr8,d2102
50432,hr9,d2102
50433,hr10,d2102
50434,hr11,d2102
50435,hr12,d2102
50436,hr13,d2102
50437,hr14,d2102
50438,hr15,d2102
50439,hr16,d2102
50440,hr17,d2102
50441,hr18,d2102
50442,hr19,d2102
50443,hr20,d2102
50444,hr21,d2102
50445,hr22,d2102
50446,hr23,d2102
50447,hr24,d2102
50448,hr1,d2103
50449,hr2,d2103
50450,hr3,d2103
50451,hr4,d2103
50452,hr5,d2103
50453,hr6,d2103
50454,hr7,d2103
50455,hr8,d2103
50456,hr9,d2103
50457,hr10,d2103
50458,hr11,d2103
50459,hr12,d2103
50460,hr13,d2103
50461,hr14,d2103
50462,hr15,d2103
50463,hr16,d2103
50464,hr17,d2103
50465,hr18,d2103
50466,hr19,d2103
50467,hr20,d2103
50468,hr21,d2103
50469,hr22,d2103
50470,hr23,d2103
50471,hr24,d2103
50472,hr1,d2104
50473,hr2,d2104
50474,hr3,d2104
50475,hr4,d2104
50476,hr5,d2104
50477,hr6,d2104
50478,hr7,d2104
50479,hr8,d2104
50480,hr9,d2104
50481,hr10,d2104
50482,hr11,d2104
50483,hr12,d2104
50484,hr13,d2104
50485,hr14,d2104
50486,hr15,d2104
50487,hr16,d2104
50488,hr17,d2104
50489,hr18,d2104
50490,hr19,d2104
50491,hr20,d2104
50492,hr21,d2104
50493,hr22,d2104
50494,hr23,d2104
50495,hr24,d2104
50496,hr1,d2105
50497,hr2,d2105
50498,hr3,d2105
50499,hr4,d2105
50500,hr5,d2105
50501,hr6,d2105
50502,hr7,d2105
50503,hr8,d2105
50504,hr9,d2105
50505,hr10,d2105
50506,hr11,d2105
50507,hr12,d2105
50508,hr13,d2105
50509,hr14,d2105
50510,hr15,d2105
50511,hr16,d2105
50512,hr17,d2105
50513,hr18,d2105
50514,hr19,d2105
50515,hr20,d2105
50516,hr21,d2105
50517,hr22,d2105
50518,hr23,d2105
50519,hr24,d2105
50520,hr1,d2106
50521,hr2,d2106
50522,hr3,d2106
50523,hr4,d2106
50524,hr5,d2106
50525,hr6,d2106
50526,hr7,d2106
50527,hr8,d2106
50528,hr9,d2106
50529,hr10,d2106
50530,hr11,d2106
50531,hr12,d2106
50532,hr13,d2106
50533,hr14,d2106
50534,hr15,d2106
50535,hr16,d2106
50536,hr17,d2106
50537,hr18,d2106
50538,hr19,d2106
50539,hr20,d2106
50540,hr21,d2106
50541,hr22,d2106
50542,hr23,d2106
50543,hr24,d2106
50544,hr1,d2107
50545,hr2,d2107
50546,hr3,d2107
50547,hr4,d2107
50548,hr5,d2107
50549,hr6,d2107
50550,hr7,d2107
50551,hr8,d2107
50552,hr9,d2107
50553,hr10,d2107
50554,hr11,d2107
50555,hr12,d2107
50556,hr13,d2107
50557,hr14,d2107
50558,hr15,d2107
50559,hr16,d2107
50560,hr17,d2107
50561,hr18,d2107
50562,hr19,d2107
50563,hr20,d2107
50564,hr21,d2107
50565,hr22,d2107
50566,hr23,d2107
50567,hr24,d2107
50568,hr1,d2108
50569,hr2,d2108
50570,hr3,d2108
50571,hr4,d2108
50572,hr5,d2108
50573,hr6,d2108
50574,hr7,d2108
50575,hr8,d2108
50576,hr9,d2108
50577,hr10,d2108
50578,hr11,d2108
50579,hr12,d2108
50580,hr13,d2108
50581,hr14,d2108
50582,hr15,d2108
50583,hr16,d2108
50584,hr17,d2108
50585,hr18,d2108
50586,hr19,d2108
50587,hr20,d2108
50588,hr21,d2108
50589,hr22,d2108
50590,hr23,d2108
50591,hr24,d2108
50592,hr1,d2109
50593,hr2,d2109
50594,hr3,d2109
50595,hr4,d2109
50596,hr5,d2109
50597,hr6,d2109
50598,hr7,d2109
50599,hr8,d2109
50600,hr9,d2109
50601,hr10,d2109
50602,hr11,d2109
50603,hr12,d2109
50604,hr13,d2109
50605,hr14,d2109
50606,hr15,d2109
50607,hr16,d2109
50608,hr17,d2109
50609,hr18,d2109
50610,hr19,d2109
50611,hr20,d2109
50612,hr21,d2109
50613,hr22,d2109
50614,hr23,d2109
50615,hr24,d2109
50616,hr1,d2110
50617,hr2,d2110
50618,hr3,d2110
50619,hr4,d2110
50620,hr5,d2110
50621,hr6,d2110
50622,hr7,d2110
50623,hr8,d2110
50624,hr9,d2110
50625,hr10,d2110
50626,hr11,d2110
50627,hr12,d2110
50628,hr13,d2110
50629,hr14,d2110
50630,hr15,d2110
50631,hr16,d2110
50632,hr17,d2110
50633,hr18,d2110
50634,hr19,d2110
50635,hr20,d2110
50636,hr21,d2110
50637,hr22,d2110
50638,hr23,d2110
50639,hr24,d2110
50640,hr1,d2111
50641,hr2,d2111
50642,hr3,d2111
50643,hr4,d2111
50644,hr5,d2111
50645,hr6,d2111
50646,hr7,d2111
50647,hr8,d2111
50648,hr9,d2111
50649,hr10,d2111
50650,hr11,d2111
50651,hr12,d2111
50652,hr13,d2111
50653,hr14,d2111
50654,hr15,d2111
50655,hr16,d2111
50656,hr17,d2111
50657,hr18,d2111
50658,hr19,d2111
50659,hr20,d2111
50660,hr21,d2111
50661,hr22,d2111
50662,hr23,d2111
50663,hr24,d2111
50664,hr1,d2112
50665,hr2,d2112
50666,hr3,d2112
50667,hr4,d2112
50668,hr5,d2112
50669,hr6,d2112
50670,hr7,d2112
50671,hr8,d2112
50672,hr9,d2112
50673,hr10,d2112
50674,hr11,d2112
50675,hr12,d2112
50676,hr13,d2112
50677,hr14,d2112
50678,hr15,d2112
50679,hr16,d2112
50680,hr17,d2112
50681,hr18,d2112
50682,hr19,d2112
50683,hr20,d2112
50684,hr21,d2112
50685,hr22,d2112
50686,hr23,d2112
50687,hr24,d2112
50688,hr1,d2113
50689,hr2,d2113
50690,hr3,d2113
50691,hr4,d2113
50692,hr5,d2113
50693,hr6,d2113
50694,hr7,d2113
50695,hr8,d2113
50696,hr9,d2113
50697,hr10,d2113
50698,hr11,d2113
50699,hr12,d2113
50700,hr13,d2113
50701,hr14,d2113
50702,hr15,d2113
50703,hr16,d2113
50704,hr17,d2113
50705,hr18,d2113
50706,hr19,d2113
50707,hr20,d2113
50708,hr21,d2113
50709,hr22,d2113
50710,hr23,d2113
50711,hr24,d2113
50712,hr1,d2114
50713,hr2,d2114
50714,hr3,d2114
50715,hr4,d2114
50716,hr5,d2114
50717,hr6,d2114
50718,hr7,d2114
50719,hr8,d2114
50720,hr9,d2114
50721,hr10,d2114
50722,hr11,d2114
50723,hr12,d2114
50724,hr13,d2114
50725,hr14,d2114
50726,hr15,d2114
50727,hr16,d2114
50728,hr17,d2114
50729,hr18,d2114
50730,hr19,d2114
50731,hr20,d2114
50732,hr21,d2114
50733,hr22,d2114
50734,hr23,d2114
50735,hr24,d2114
50736,hr1,d2115
50737,hr2,d2115
50738,hr3,d2115
50739,hr4,d2115
50740,hr5,d2115
50741,hr6,d2115
50742,hr7,d2115
50743,hr8,d2115
50744,hr9,d2115
50745,hr10,d2115
50746,hr11,d2115
50747,hr12,d2115
50748,hr13,d2115
50749,hr14,d2115
50750,hr15,d2115
50751,hr16,d2115
50752,hr17,d2115
50753,hr18,d2115
50754,hr19,d2115
50755,hr20,d2115
50756,hr21,d2115
50757,hr22,d2115
50758,hr23,d2115
50759,hr24,d2115
50760,hr1,d2116
50761,hr2,d2116
50762,hr3,d2116
50763,hr4,d2116
50764,hr5,d2116
50765,hr6,d2116
50766,hr7,d2116
50767,hr8,d2116
50768,hr9,d2116
50769,hr10,d2116
50770,hr11,d2116
50771,hr12,d2116
50772,hr13,d2116
50773,hr14,d2116
50774,hr15,d2116
50775,hr16,d2116
50776,hr17,d2116
50777,hr18,d2116
50778,hr19,d2116
50779,hr20,d2116
50780,hr21,d2116
50781,hr22,d2116
50782,hr23,d2116
50783,hr24,d2116
50784,hr1,d2117
50785,hr2,d2117
50786,hr3,d2117
50787,hr4,d2117
50788,hr5,d2117
50789,hr6,d2117
50790,hr7,d2117
50791,hr8,d2117
50792,hr9,d2117
50793,hr10,d2117
50794,hr11,d2117
50795,hr12,d2117
50796,hr13,d2117
50797,hr14,d2117
50798,hr15,d2117
50799,hr16,d2117
50800,hr17,d2117
50801,hr18,d2117
50802,hr19,d2117
50803,hr20,d2117
50804,hr21,d2117
50805,hr22,d2117
50806,hr23,d2117
50807,hr24,d2117
50808,hr1,d2118
50809,hr2,d2118
50810,hr3,d2118
50811,hr4,d2118
50812,hr5,d2118
50813,hr6,d2118
50814,hr7,d2118
50815,hr8,d2118
50816,hr9,d2118
50817,hr10,d2118
50818,hr11,d2118
50819,hr12,d2118
50820,hr13,d2118
50821,hr14,d2118
50822,hr15,d2118
50823,hr16,d2118
50824,hr17,d2118
50825,hr18,d2118
50826,hr19,d2118
50827,hr20,d2118
50828,hr21,d2118
50829,hr22,d2118
50830,hr23,d2118
50831,hr24,d2118
50832,hr1,d2119
50833,hr2,d2119
50834,hr3,d2119
50835,hr4,d2119
50836,hr5,d2119
50837,hr6,d2119
50838,hr7,d2119
50839,hr8,d2119
50840,hr9,d2119
50841,hr10,d2119
50842,hr11,d2119
50843,hr12,d2119
50844,hr13,d2119
50845,hr14,d2119
50846,hr15,d2119
50847,hr16,d2119
50848,hr17,d2119
50849,hr18,d2119
50850,hr19,d2119
50851,hr20,d2119
50852,hr21,d2119
50853,hr22,d2119
50854,hr23,d2119
50855,hr24,d2119
50856,hr1,d2120
50857,hr2,d2120
50858,hr3,d2120
50859,hr4,d2120
50860,hr5,d2120
50861,hr6,d2120
50862,hr7,d2120
50863,hr8,d2120
50864,hr9,d2120
50865,hr10,d2120
50866,hr11,d2120
50867,hr12,d2120
50868,hr13,d2120
50869,hr14,d2120
50870,hr15,d2120
50871,hr16,d2120
50872,hr17,d2120
50873,hr18,d2120
50874,hr19,d2120
50875,hr20,d2120
50876,hr21,d2120
50877,hr22,d2120
50878,hr23,d2120
50879,hr24,d2120
50880,hr1,d2121
50881,hr2,d2121
50882,hr3,d2121
50883,hr4,d2121
50884,hr5,d2121
50885,hr6,d2121
50886,hr7,d2121
50887,hr8,d2121
50888,hr9,d2121
50889,hr10,d2121
50890,hr11,d2121
50891,hr12,d2121
50892,hr13,d2121
50893,hr14,d2121
50894,hr15,d2121
50895,hr16,d2121
50896,hr17,d2121
50897,hr18,d2121
50898,hr19,d2121
50899,hr20,d2121
50900,hr21,d2121
50901,hr22,d2121
50902,hr23,d2121
50903,hr24,d2121
50904,hr1,d2122
50905,hr2,d2122
50906,hr3,d2122
50907,hr4,d2122
50908,hr5,d2122
50909,hr6,d2122
50910,hr7,d2122
50911,hr8,d2122
50912,hr9,d2122
50913,hr10,d2122
50914,hr11,d2122
50915,hr12,d2122
50916,hr13,d2122
50917,hr14,d2122
50918,hr15,d2122
50919,hr16,d2122
50920,hr17,d2122
50921,hr18,d2122
50922,hr19,d2122
50923,hr20,d2122
50924,hr21,d2122
50925,hr22,d2122
50926,hr23,d2122
50927,hr24,d2122
50928,hr1,d2123
50929,hr2,d2123
50930,hr3,d2123
50931,hr4,d2123
50932,hr5,d2123
50933,hr6,d2123
