region,class,bin,capacity,supply_curve_cost_per_mw,dist_to_coast,sc_point_gid
s256,6,17,362.3527,909161.1189,60038.6484,119288
s256,6,18,342.4169,923174.981,62399.6797,119289
s256,6,19,372.9053,931980.4059,63932.6289,119290
s256,6,20,100.1069,948260.1138,66798.6875,119291
s256,6,21,393.6397,962334.3965,69515.6094,119766
s256,6,22,363.7217,970901.2065,71128.3125,119292
s256,6,23,385.5684,980240.6187,72936.75,119767
s256,6,24,390.2458,986966.3496,74249.0,119768
s256,6,25,224.0854,1002072.2768,77215.4688,119769
s256,6,26,197.1621,1004440.8728,77779.8281,120244
s256,6,27,187.5507,1017665.747,80300.0703,119770
s256,6,28,388.392,1030240.2706,83066.0938,120245
s256,6,29,386.7663,1038087.0072,84723.1797,120246
s256,6,30,383.2012,1048595.5398,87048.4766,120247
s256,6,31,33.3119,1057619.7211,88898.875,120722
s256,6,32,87.2442,1066286.2934,90954.125,120723
s256,6,33,126.4598,1067569.5713,91266.5703,120248
s256,6,34,350.2886,1082447.4875,94789.2188,120724
s256,6,35,385.7966,1092206.9663,97223.7734,120725
s256,6,36,370.9089,1105246.9837,100455.1484,120726
s256,6,37,319.2298,1115793.5658,102948.0938,121201
s256,6,38,263.7289,1129301.3691,106496.9688,121203
s256,6,39,102.2745,1131323.2339,107061.1719,121202
s256,6,40,381.0622,1144030.6095,109972.9141,121679
s256,6,41,376.1567,1144777.0509,110345.75,121204
s256,6,42,301.0337,1159995.1172,114454.2422,121205
s256,6,43,378.2101,1165948.41,116051.6484,121680
s256,6,44,394.695,1172715.1979,117438.6797,122157
s256,6,45,162.139,1175280.519,118514.1328,121682
s256,6,46,151.3582,1181604.4607,120226.9766,121681
s256,6,47,356.5061,1194070.7352,123911.2188,121683
s256,6,48,393.7253,1198256.1465,124750.0391,122158
s256,6,49,376.8697,1210052.5641,128328.5859,122159
s256,6,50,248.6986,1221082.7643,131596.5781,122160
s256,6,51,99.0802,1227040.2367,133223.2969,122161
s256,6,52,126.2602,1448575.1245,197088.5313,125506
s256,13,1,378.8946,1249659.2891,132405.5469,122636
s256,13,2,372.9338,1267930.6872,138437.8281,122637
s256,13,3,361.0693,1275362.4516,140916.3906,122638
s256,13,4,268.0355,1284898.0364,143960.2031,122639
s256,13,5,363.7217,1288337.5123,140392.7656,123114
s256,13,6,341.162,1308593.7393,147279.7656,123115
s256,13,7,358.3314,1314034.5102,148473.3906,123592
s256,13,8,335.4009,1319611.8435,151029.8594,123116
s256,13,9,270.3171,1326960.0248,153603.2813,123117
s256,13,10,377.8964,1333700.8305,155353.9688,123593
s256,13,11,344.4419,1350522.8963,161392.7031,123594
s256,13,12,339.08,1356810.9783,163230.6094,124071
s256,13,13,300.5489,1359689.7168,164846.2969,123595
s256,13,14,334.1175,1375966.2136,170411.1875,124072
s256,13,15,340.5631,1381146.7587,171820.7188,124549
s256,13,16,363.8643,1385770.3934,174432.6406,124073
s256,13,17,344.6415,1399313.4887,178469.3125,124550
s256,13,18,285.6041,1405257.9637,178972.0313,125027
s256,13,19,344.7841,1415540.2434,184216.9375,124551
s256,13,20,237.1193,1419770.6476,185244.8125,125028
s256,13,21,287.5435,1443767.9498,193452.2969,125029
s256,13,22,344.5845,1470871.7338,201865.0469,125507
s256,13,23,260.6772,1481658.6034,201748.3594,125984
s256,13,24,222.802,1492506.4145,207872.5938,125985
s256,13,25,228.1639,1534505.3605,213302.2344,126462
s256,13,26,265.8109,1535339.8868,219308.7656,126463
s256,13,27,393.6968,1682630.2417,242577.1406,127897
s256,14,1,397.1192,1554319.8463,226297.2031,126941
s256,14,2,397.1192,1632614.193,234649.4063,127419
s261,6,1,30.6595,723042.6092,32774.707,118352
s261,6,2,78.5739,729273.1153,33868.5898,118831
s261,6,3,64.6845,729328.0917,33775.3984,119310
s261,6,4,112.9411,731162.9601,34107.6875,120269
s261,6,5,30.688,732708.1767,33308.4062,116466
s261,6,6,145.7967,734857.3456,34545.418,118349
s261,6,7,70.2174,735978.6255,34719.9922,119790
s261,6,8,207.2013,742581.1204,35329.0938,120750
s261,6,9,230.2744,744746.8026,35839.9453,119789
s261,6,10,196.3921,744987.1359,34475.3008,116944
s261,6,11,130.0249,745212.0812,35681.7812,120749
s261,6,12,118.9589,745219.781,35069.8359,115989
s261,6,13,175.6006,746765.6448,35839.9336,120751
s261,6,14,228.9054,748581.8841,35507.1719,115034
s261,6,15,243.9357,748662.4034,36348.2812,120748
s261,6,16,349.8893,749650.7994,36664.8789,118830
s261,6,17,302.0319,749716.1593,36645.375,118829
s261,6,18,296.7271,750060.5973,36248.8047,120754
s261,6,19,335.6576,752612.8347,36640.5938,120753
s261,6,20,305.8252,752859.8708,36735.2734,120752
s261,6,21,276.8483,755389.7537,37337.8711,118828
s261,6,22,40.9839,755899.0996,36383.6367,114556
s261,6,23,268.0926,757406.3031,37621.5898,119309
s261,6,24,312.0997,762210.3224,37182.8242,115512
s261,6,25,294.7307,763753.9582,38438.0195,120268
s261,6,26,225.8822,765903.3381,37592.7188,116467
s261,6,27,364.9481,769751.5561,39188.6914,120747
s261,6,28,122.8662,781532.6215,40679.8203,119788
s261,6,29,348.2922,784498.9019,41209.9297,118827
s261,6,30,201.1265,796305.3064,42699.75,121227
s261,6,31,364.3777,800755.5551,41296.0195,115990
s261,6,32,333.7182,801522.8188,43405.9141,121228
s261,6,33,143.5151,803296.8305,43723.5938,121226
s261,6,34,276.5917,805892.353,43994.0391,121229
s261,6,35,257.6826,806402.4556,44387.9688,119308
s261,6,36,359.0729,808057.5759,44387.543,120267
s261,6,37,228.7058,811335.8686,44830.5586,119787
s261,6,38,312.4704,812305.1579,44098.8203,115035
s261,6,39,231.9571,813446.3802,45150.5547,120746
s261,6,40,314.2387,820894.8065,46015.4961,121231
s261,6,41,324.4775,821352.1652,46149.0664,121230
s261,6,42,312.4704,826267.1262,47163.4922,119307
s261,6,43,369.6825,832768.113,46979.4648,115513
s261,6,44,284.2351,834731.1247,48288.9414,119306
s261,6,45,262.5596,836069.2808,48418.8828,121225
s261,6,46,362.5524,836438.9516,48452.875,120266
s261,6,47,368.228,848101.5452,50264.5781,119305
s261,6,48,386.3385,859128.5148,51962.2734,119786
s261,6,49,282.2387,861733.7828,52286.5625,120745
s261,6,50,374.3028,866223.4253,50742.6875,115991
s261,6,51,299.8644,868242.9612,53223.5039,120265
s261,6,52,257.9107,869808.3689,53406.1602,121707
s261,6,53,195.3368,871364.8398,53665.875,121706
s261,6,54,149.9322,873438.5866,53909.6875,121705
s261,6,55,185.811,873950.6843,53996.543,121224
s261,6,56,247.9286,883408.3493,55462.5391,121708
s261,6,57,294.417,891680.6698,57106.1953,119785
s261,6,58,125.6613,892973.8208,56877.7031,121704
s261,6,59,347.1513,893707.903,56437.8086,115514
s261,6,60,289.9107,894157.6046,57486.6719,119784
s261,6,61,351.2298,897657.8074,57971.3359,120744
s261,6,62,258.4526,906726.6138,59204.8438,121703
s261,6,63,254.9161,909262.8317,59894.4805,120264
s261,6,64,215.6719,916700.0668,61058.3516,120743
s261,6,65,294.2458,916700.6578,61156.8867,119783
s261,6,66,169.7254,924460.6743,62289.8203,121223
s261,6,67,377.2975,925088.1869,60528.8125,115992
s261,6,68,182.7307,940088.2284,64660.5508,122184
s261,6,69,322.7948,942392.3299,65032.9531,122185
s261,6,70,345.6112,944413.0295,66020.3984,120263
s261,6,71,73.1836,946610.2398,65963.5625,121702
s261,6,72,224.827,949964.759,66876.9219,121222
s261,6,73,102.1033,952272.721,66777.9688,122182
s261,6,74,274.3671,957662.226,68388.8047,120262
s261,6,75,48.6845,959339.7348,67838.0547,122183
s261,6,76,308.9054,961189.1599,68361.1484,122181
s261,6,77,270.2886,963348.0097,68976.5859,121701
s261,6,78,123.1229,965776.2332,69715.1484,120742
s261,6,79,278.7022,966114.1167,69863.5078,120261
s261,6,80,192.2566,972980.5265,70487.0781,122180
s261,6,81,269.5186,981265.1251,72623.5938,121221
s261,6,82,284.007,987684.6369,73942.5625,120741
s261,6,83,139.9215,994675.5757,74571.7422,122179
s261,6,84,121.5828,995453.7914,75070.5781,121700
s261,6,85,308.0497,1003823.0941,76948.0703,121220
s261,6,86,212.1068,1011704.392,78739.0859,120740
s261,6,87,267.294,1019802.094,80312.1328,120739
s261,6,88,305.0266,1030178.8941,78424.4609,122659
s261,6,89,215.5008,1031068.8227,82258.2969,121699
s261,6,90,260.8198,1036382.2968,83558.0234,121219
s261,6,91,64.0,1043697.6378,84223.7969,122178
s261,6,92,298.8662,1045229.4815,85325.0,121698
s261,6,93,131.622,1047402.6591,82110.5312,122658
s261,6,94,291.4223,1058260.5313,88333.8516,121218
s261,6,95,284.2922,1065018.3534,89836.9062,121217
s261,6,96,219.8644,1066618.5905,89997.1797,121697
s261,6,97,306.4526,1072214.5412,90890.0078,122177
s261,6,98,270.0034,1101858.6017,98255.625,121696
s261,6,99,297.4116,1104847.0417,95182.5156,122176
s261,6,100,232.9268,1113122.3068,99727.8906,122175
s261,6,101,288.5417,1126505.8576,99034.1484,122655
s261,6,102,45.3476,1128742.1892,104206.125,121695
s261,6,103,325.5043,1134667.6324,106176.3984,122174
s261,6,104,187.2085,1158310.8998,112426.2734,122173
s261,6,105,178.196,1188899.981,115273.9375,122652
s261,7,1,18.1105,729279.2835,32773.5859,119325
s261,7,2,20.7344,730984.7494,32985.9688,119801
s261,7,3,162.3386,740268.9426,34571.4297,120278
s261,7,4,233.212,748325.3978,35299.6289,119802
s261,7,5,306.3956,758760.3328,36780.0977,120279
s261,7,6,277.4187,759131.6106,37181.5859,120755
s261,7,7,186.0106,787393.8867,40447.1484,120280
s261,7,8,274.7663,788053.4755,40796.2891,120756
s261,7,9,94.7165,788612.2955,37792.8828,119803
s261,7,10,281.4401,824592.3423,46392.9531,121232
s261,7,11,326.6166,838261.1904,45303.4648,120757
s261,7,12,112.3992,844120.4413,48976.6172,121233
s261,7,13,155.9215,896961.6532,57099.2578,121710
s261,7,14,310.1317,897218.3494,57389.543,121709
s261,7,15,236.1211,898534.554,52995.7227,121234
s261,7,16,316.3207,921720.9843,58781.2109,121711
s261,7,17,342.9303,951836.958,66634.0391,122186
s261,7,18,365.2904,957865.5236,67562.375,122187
s261,7,19,196.5347,970771.5099,68195.75,122188
s261,7,20,361.8964,1028355.9041,76763.6875,122664
s261,7,21,338.3385,1035324.5745,78034.9766,122665
s261,14,1,16.9697,773627.5495,32890.2031,117422
s261,14,2,67.6791,781275.2459,33669.6719,120282
s261,14,3,33.7683,793431.9273,32928.0391,120762
s261,14,4,84.991,797345.6108,34769.043,120761
s261,14,5,130.7664,818570.2162,39812.4844,120281
s261,14,6,171.9215,819619.6974,39458.043,116945
s261,14,7,167.9571,822081.3,39170.8672,117423
s261,14,8,144.8841,830421.1279,34865.9453,120764
s261,14,9,268.3492,830642.4245,39185.0156,120760
s261,14,10,18.139,833551.0431,32844.6133,118856
s261,14,11,127.9429,847999.1067,37003.7617,118379
s261,14,12,382.6308,850724.9789,38790.8984,121240
s261,14,13,331.2654,857683.0922,39355.9102,121241
s261,14,14,249.3261,861512.3078,36338.0586,118857
s261,14,15,98.3101,862363.309,47982.0469,120758
s261,14,16,360.0141,867053.6656,46542.5352,116468
s261,14,17,279.2726,868600.813,44929.3164,120759
s261,14,18,122.9803,870650.1169,41771.3477,121239
s261,14,19,178.4527,875968.4091,34679.1133,119334
s261,14,20,339.5078,882857.6607,36845.6914,120765
s261,14,21,236.2352,884311.5897,47660.5742,117424
s261,14,22,223.9999,895836.7486,45668.1484,121238
s261,14,23,254.0034,896898.3471,41974.543,121242
s261,14,24,272.884,901860.4417,50932.082,116946
s261,14,25,102.4456,903108.8504,47499.75,117902
s261,14,26,48.2567,920198.6209,33766.2539,120288
s261,14,27,37.1907,920790.8608,33193.1641,119811
s261,14,28,284.2066,923931.939,44832.2344,118380
s261,14,29,52.934,926241.2888,42137.4883,121243
s261,14,30,327.7859,932055.4786,55866.3359,116469
s261,14,31,347.0658,946267.5941,55240.2617,121235
s261,14,32,60.3208,946816.6216,57007.3594,117425
s261,14,33,252.663,949291.8315,36815.9258,119812
s261,14,34,246.5025,954263.6154,41693.0391,119335
s261,14,35,364.9481,955654.0584,59457.7266,116947
s261,14,36,337.9677,961581.2898,61686.9219,121712
s261,14,37,214.417,965684.3344,35971.4258,120289
s261,14,38,379.7788,970807.0838,39224.3672,120766
s261,14,39,82.6809,981864.8154,57948.3477,117903
s261,14,40,392.3563,981997.9572,49322.707,121719
s261,14,41,371.8216,986257.3283,65158.8906,116470
s261,14,42,231.5008,989548.9601,52913.7227,121237
s261,14,43,393.6682,991940.4953,49199.2344,121718
s261,14,44,359.4151,994059.7215,65418.5039,121713
s261,14,45,239.9714,994092.8734,47540.2266,118858
s261,14,46,337.2262,996623.8401,69113.2969,122189
s261,14,47,122.4384,1004389.0065,59811.6758,121236
s261,14,48,278.2744,1005057.2432,68148.8047,116948
s261,14,49,284.2351,1005645.6358,51298.1953,121720
s261,14,50,232.0997,1011196.7601,67536.3516,117426
s261,14,51,368.5417,1020689.2206,75274.8281,122663
s261,14,52,347.408,1023239.9885,71596.6875,122190
s261,14,53,312.613,1023897.3663,76275.8203,122661
s261,14,54,286.0319,1032816.3709,73819.8516,116471
s261,14,55,268.5774,1032844.1448,76129.2656,122662
s261,14,56,355.4793,1033512.8709,48975.8359,121244
s261,14,57,350.3741,1033581.9301,51569.2656,121717
s261,14,58,82.7379,1035294.841,77590.1797,122660
s261,14,59,111.8573,1040655.1969,57663.8711,118381
s261,14,60,109.2049,1044555.6549,43693.8438,120767
s261,14,61,161.3974,1044820.7985,67997.9141,121714
s261,14,62,337.8251,1045080.0719,78154.5938,122666
s261,14,63,372.6772,1045197.6151,74979.2812,122191
s261,14,64,391.0444,1050251.9021,66087.1797,117904
s261,14,65,89.4402,1055328.4503,55947.1016,121716
s261,14,66,378.2957,1061405.4407,46578.1719,119813
s261,14,67,358.7021,1062501.4638,79477.8125,122667
s261,14,68,323.023,1064030.5321,78882.3906,116949
s261,14,69,52.2495,1065582.4262,50961.293,119336
s261,14,70,110.2032,1069267.3301,76163.1641,122192
s261,14,71,186.1532,1074944.6671,86193.8672,122657
s261,14,72,292.4205,1077817.9767,60531.7539,121715
s261,14,73,193.2548,1082268.0041,82849.7031,122668
s261,14,74,92.0926,1089037.2914,68020.1484,122193
s261,14,75,192.2281,1090664.4753,85410.9141,123138
s261,14,76,359.9285,1093306.6382,86043.1406,123141
s261,14,77,362.3242,1094194.723,86227.1328,123140
s261,14,78,152.9839,1094490.7668,79557.7109,117427
s261,14,79,370.9374,1095250.0054,86370.1094,123139
s261,14,80,373.7324,1099083.1184,87313.1328,123142
s261,14,81,182.5311,1099229.6207,85452.9688,122669
s261,14,82,300.2066,1100549.6391,59148.4414,122197
s261,14,83,263.13,1100611.5356,87610.2656,123143
s261,14,84,167.9286,1103851.2445,66182.3125,118382
s261,14,85,72.2139,1103893.0787,46452.8984,120290
s261,14,86,352.3135,1107444.7681,88740.75,123144
s261,14,87,381.4044,1107687.0274,52910.5664,121245
s261,14,88,212.5632,1108127.6415,92923.3828,122656
s261,14,89,230.2459,1108235.3808,85594.9375,122670
s261,14,90,177.6541,1114132.4301,90228.2891,123137
s261,14,91,300.9196,1115913.6129,88540.5469,116950
s261,14,92,389.4757,1116331.1343,89916.5156,123145
s261,14,93,283.3795,1116406.6379,59460.9805,122196
s261,14,94,334.1745,1119366.348,61778.293,122198
s261,14,95,118.5026,1119523.708,56468.9805,121722
s261,14,96,302.2601,1119723.3555,58426.0938,118859
s261,14,97,206.3172,1125665.9609,75116.75,117905
s261,14,98,233.5828,1128135.9054,93495.7422,123136
s261,14,99,364.8626,1130107.3383,92205.6719,123146
s261,14,100,223.4865,1131932.2768,65185.75,122194
s261,14,101,125.8609,1134217.3676,94970.8984,123135
s261,14,102,253.1193,1134326.2046,54669.8242,119814
s261,14,103,316.777,1138259.6033,50798.0977,120291
s261,14,104,362.1246,1138892.5073,61181.3594,122195
s261,14,105,323.1371,1143846.8314,96451.6172,123617
s261,14,106,390.1887,1145054.5058,96616.2891,123618
s261,14,107,362.0105,1145983.5242,96626.5469,123619
s261,14,108,297.4972,1148647.1999,94947.1094,123147
s261,14,109,357.818,1149495.1635,88406.2812,117428
s261,14,110,328.2423,1150145.8354,97566.1875,123620
s261,14,111,111.5721,1150592.9745,93530.4844,123148
s261,14,112,56.0428,1154744.908,98749.7734,123616
s261,14,113,78.631,1154846.7597,65677.8047,122199
s261,14,114,343.0159,1155778.1071,99364.8672,123615
s261,14,115,191.2584,1156437.4814,51913.9727,120768
s261,14,116,308.2209,1159485.5025,101299.6641,123134
s261,14,117,90.7237,1159979.4716,79769.9141,122671
s261,14,118,222.1746,1161659.5075,99897.8203,123621
s261,14,119,214.6452,1162829.6178,105283.0391,122654
s261,14,120,232.1853,1164302.0226,101465.5625,123614
s261,14,121,334.8875,1164878.3403,99499.6172,123622
s261,14,122,155.2085,1165320.5936,61641.6094,119337
s261,14,123,48.8271,1166130.2146,59423.9727,121723
s261,14,124,235.7218,1173903.6236,99682.5703,123623
s261,14,125,390.7592,1176527.1106,74860.1641,122672
s261,14,126,281.7824,1179397.0502,110907.8125,122653
s261,14,127,255.2298,1179851.4588,106765.9219,123133
s261,14,128,103.4438,1183378.9947,103914.3984,124097
s261,14,129,98.6809,1183443.3017,106465.4688,123613
s261,14,130,254.745,1187405.4047,106855.5781,124095
s261,14,131,190.3172,1190024.7218,87242.6875,123149
s261,14,132,209.1122,1191486.548,102591.1797,123624
s261,14,133,232.8698,1191796.7829,58032.8086,121246
s261,14,134,310.474,1192158.5092,107189.6641,124094
s261,14,135,173.6897,1193032.6167,109424.3594,123612
s261,14,136,344.1282,1193479.132,106797.3203,124096
s261,14,137,105.868,1197007.7082,65657.5156,118860
s261,14,138,361.1549,1202137.6971,108135.6094,124098
s261,14,139,357.9321,1202526.4267,109997.5,124093
s261,14,140,182.9874,1204333.8725,108348.6094,124099
s261,14,141,308.1638,1204620.0579,113704.3125,123132
s261,14,142,105.6684,1210596.0842,114388.9063,123611
s261,14,143,151.2156,1212098.6284,60784.1562,120292
s261,14,144,204.4634,1212922.534,104176.1719,123625
s261,14,145,211.9642,1213420.1954,121792.9766,122651
s261,14,146,281.982,1213426.6537,112786.2813,124092
s261,14,147,335.515,1214973.0236,57465.5352,120769
s261,14,148,358.8162,1216127.8341,70929.0469,122675
s261,14,149,227.2797,1218204.0082,72870.25,122673
s261,14,150,271.1157,1219858.5954,118157.3594,123131
s261,14,151,317.0622,1220688.5926,87823.4766,117906
s261,14,152,224.6273,1222171.9362,73990.8125,122676
s261,14,153,339.3367,1224665.2883,116196.9531,124091
s261,14,154,320.7414,1225897.0344,70692.1406,122674
s261,14,155,353.2547,1230065.5501,109711.3672,124100
s261,14,156,386.367,1230933.154,84909.375,123150
s261,14,157,193.5115,1231667.5251,77002.0,118383
s261,14,158,185.6684,1233452.6291,71249.8906,122200
s261,14,159,233.6683,1235913.0342,122891.1172,123130
s261,14,160,142.1176,1236417.9646,116757.0469,124573
s261,14,161,290.7663,1238833.4412,120778.2109,124090
s261,14,162,126.4028,1239869.2681,118567.7578,124572
s261,14,163,134.5026,1239993.0806,123301.9297,123610
s261,14,164,393.6682,1242404.9384,75285.1797,122677
s261,14,165,113.1978,1243389.9804,115213.4531,124576
s261,14,166,225.0266,1244260.6824,116031.7266,124574
s261,14,167,385.9107,1245185.8549,120183.7109,124571
s261,14,168,258.253,1247262.2118,69651.0234,119338
s261,14,169,150.0463,1248848.0624,124578.9844,124089
s261,14,170,20.0784,1255200.5288,115565.5,124575
s261,14,171,243.0516,1256129.006,111151.5625,124101
s261,14,172,269.9749,1256565.6347,128529.8516,123609
s261,14,173,386.8804,1258703.4116,122652.7891,124570
s261,14,174,92.1782,1259464.0599,111493.9609,124102
s261,14,175,281.3831,1260256.0366,130436.3203,123129
s261,14,176,161.9108,1261076.7514,67860.2031,121724
s261,14,177,57.6969,1264510.8281,97593.6016,123627
s261,14,178,350.4027,1264994.7647,125800.7656,124569
s261,14,179,97.8538,1270614.1512,68002.3281,119815
s261,14,180,177.5685,1270786.5449,131663.1875,124088
s261,14,181,256.4277,1273353.8111,94704.5,123628
s261,14,182,307.3082,1273587.2305,133963.9063,123608
s261,14,183,371.08,1275164.4127,82242.3984,123151
s261,14,184,348.121,1279985.2546,129861.25,124568
s261,14,185,234.7236,1280499.0083,65731.7344,121247
s261,14,186,107.1229,1281562.758,73701.5469,119816
s261,14,187,313.8964,1284980.7872,136508.6406,124087
s261,14,188,244.4491,1286307.4185,81578.9219,123154
s261,14,189,319.572,1287771.0082,138783.375,123607
s261,14,190,308.5916,1288273.7068,134496.0156,124567
s261,14,191,361.6968,1289332.7546,80775.7188,123152
s261,14,192,205.0908,1291112.1985,96466.5859,117907
s261,14,193,120.1853,1291826.5308,65568.3984,120770
s261,14,194,136.7272,1292952.5705,81901.0703,123155
s261,14,195,93.7468,1294118.1024,79238.7578,118861
s261,14,196,130.7379,1294472.109,132687.1094,125047
s261,14,197,117.3618,1295397.6967,80606.6875,123153
s261,14,198,271.6291,1298143.3179,79608.8516,122678
s261,14,199,15.8859,1299016.4682,87818.0469,118384
s261,14,200,158.5454,1304074.2716,140552.8594,124566
s261,14,201,319.1727,1304719.677,143249.8594,124086
s261,14,202,252.3778,1305921.2219,92034.4609,123629
s261,14,203,17.3405,1306451.1259,120936.0234,124577
s261,14,204,107.95,1312076.4928,131092.9219,125048
s261,14,205,73.3832,1312817.1501,117016.7656,124103
s261,14,206,89.6399,1315244.9262,77835.7422,119339
s261,14,207,271.7432,1315484.4723,70536.8828,120293
s261,14,208,304.6843,1317221.6534,147674.3125,124085
s261,14,209,282.4384,1317763.7157,146260.8438,124565
s261,14,210,191.401,1318547.503,142092.1094,125045
s261,14,211,104.6417,1319005.206,132623.2031,125049
s261,14,212,165.6755,1321181.9242,136850.1719,125046
s261,14,213,94.4028,1321707.3943,129597.5547,125052
s261,14,214,179.5935,1325013.5898,74044.1719,121725
s261,14,215,74.0962,1325301.6264,127151.5703,125054
s261,14,216,140.5775,1326745.9274,146784.0313,125044
s261,14,217,126.9162,1328433.4511,114259.0703,124104
s261,14,218,109.7183,1332727.1002,92468.4219,123630
s261,14,219,366.1745,1334483.8376,151878.3906,124564
s261,14,220,69.8752,1335028.6831,105219.4688,124105
s261,14,221,259.1656,1336705.0312,72536.9453,121248
s261,14,222,364.9481,1336776.7598,103491.4375,124107
s261,14,223,397.1192,1337490.782,105312.125,124106
s261,14,224,122.5525,1337500.9311,132664.1719,125050
s261,14,225,235.0088,1337649.6458,81900.5547,122679
s261,14,226,141.4901,1338625.7255,131605.6719,125051
s261,14,227,16.0,1339750.6159,86908.0234,123631
s261,14,228,194.3386,1345950.982,77962.5781,122202
s261,14,229,151.8716,1347707.4577,129796.1328,125053
s261,14,230,175.6577,1348442.3578,153652.5313,125043
s261,14,231,94.0891,1350178.9338,85426.8438,123156
s261,14,232,383.1157,1350353.0405,157583.8594,124563
s261,14,233,99.2228,1352652.6245,123072.8438,124578
s261,14,234,159.9999,1360182.4934,120257.5547,124582
s261,14,235,376.4989,1361078.3633,160067.7813,125042
s261,14,236,170.7521,1361751.5039,161730.4219,124562
s261,14,237,50.5098,1364271.3247,81919.3047,122680
s261,14,238,50.1105,1369482.1,83369.7188,119817
s261,14,239,388.3064,1370790.955,141113.0625,125527
s261,14,240,113.3689,1371442.706,79349.5859,121726
s261,14,241,276.8769,1372696.2304,145662.5938,125525
s261,14,242,134.2174,1373194.2667,125555.9922,124580
s261,14,243,393.6682,1373889.6362,143155.1875,125526
s261,14,244,85.1051,1375934.6322,125040.2344,124579
s261,14,245,166.7593,1377783.7597,113654.9375,124584
s261,14,246,115.1087,1379119.2137,97118.5156,123633
s261,14,247,317.7752,1379471.888,139162.0156,125528
s261,14,248,321.1121,1379555.0194,102236.5625,124108
s261,14,249,370.9374,1381410.7098,166566.5156,125041
s261,14,250,370.9945,1382742.6455,82110.9375,122203
s261,14,251,254.032,1383703.2643,112063.9922,124585
s261,14,252,113.6256,1384164.3029,161581.9063,125522
s261,14,253,81.3119,1387171.6036,130970.6563,125055
s261,14,254,216.6986,1387396.2735,125876.6484,124581
s261,14,255,50.7665,1389990.5183,136546.4375,125530
s261,14,256,158.7735,1392279.9515,90460.0859,118862
s261,14,257,37.6185,1395456.5264,119439.3828,124583
s261,14,258,74.5525,1397414.4077,91650.6641,123157
s261,14,259,369.7966,1401127.1626,171985.0469,125040
s261,14,260,121.7254,1403460.2995,165098.6406,125521
s261,14,261,205.9464,1405969.1096,154471.8281,125523
s261,14,262,296.4704,1406961.358,130889.3906,125056
s261,14,263,103.2442,1407149.9654,131841.625,125058
s261,14,264,291.1941,1407520.3575,150667.6406,125524
s261,14,265,50.5953,1407692.5527,101373.0313,123634
s261,14,266,81.9108,1414781.6264,96373.6406,118385
s261,14,267,19.8217,1423959.4681,171893.8438,125520
s261,14,268,95.6862,1425493.4014,114472.75,124586
s261,14,269,163.9928,1426821.7587,139074.9688,125529
s261,14,270,98.3386,1430741.6761,140102.4063,125531
s261,14,271,365.7182,1431343.5705,131871.75,125057
s261,14,272,68.7344,1431349.6425,177727.2031,125518
s261,14,273,195.8502,1434812.1259,150483.5781,126005
s261,14,274,133.1051,1435300.1798,148879.3906,126006
s261,14,275,151.4152,1435699.5746,96845.6641,118863
s261,14,276,208.3707,1437919.8847,135483.6406,125059
s261,14,277,109.0338,1442593.3202,175121.9688,125519
s261,14,278,171.8359,1443051.0027,96365.3438,123158
s261,14,279,264.4419,1444633.1888,133227.3125,125060
s261,14,280,96.4563,1444884.428,105175.9922,124111
s261,14,281,295.1014,1453179.9069,159785.8438,126002
s261,14,282,109.6898,1453605.4438,128445.9063,125061
s261,14,283,262.3599,1461842.2535,123391.3047,125063
s261,14,284,384.3706,1462524.2637,167559.5156,126000
s261,14,285,215.13,1463034.8862,144987.2813,125536
s261,14,286,99.8787,1463149.0803,110218.1797,124112
s261,14,287,207.1158,1463807.8076,152826.5781,126004
s261,14,288,243.7646,1468684.5856,103953.6953,123635
s261,14,289,70.0463,1471478.7876,116905.3125,124587
s261,14,290,85.2762,1471900.8585,141601.4375,125532
s261,14,291,193.483,1474273.8922,171063.2188,125999
s261,14,292,323.5934,1476027.6806,141385.6406,125534
s261,14,293,379.465,1477969.4247,163162.8125,126001
s261,14,294,339.7645,1478369.536,123035.4531,125064
s261,14,295,129.3974,1478586.2527,148223.1406,126007
s261,14,296,65.7112,1479998.226,142278.0,125533
s261,14,297,185.1265,1480313.2546,128387.9844,125062
s261,14,298,360.5274,1483932.2347,141856.4219,125538
s261,14,299,387.4223,1484375.1796,142479.3594,125535
s261,14,300,375.7289,1485392.3098,183552.7813,125997
s261,14,301,81.8253,1487270.777,113756.6016,124113
s261,14,302,251.351,1489521.3875,115526.3672,124588
s261,14,303,397.1192,1492996.796,123433.9844,125065
s261,14,304,53.7611,1495677.0795,179409.1875,125998
s261,14,305,354.1959,1499418.5344,156460.2188,126003
s261,14,306,288.941,1502854.4545,149774.7813,126008
s261,14,307,360.5845,1506066.0717,119141.5859,124590
s261,14,308,174.5739,1506525.219,145876.2813,125537
s261,14,309,217.0124,1507905.9198,117403.4063,124589
s261,14,310,393.6112,1507990.2565,136435.7813,125540
s261,14,311,134.5882,1515806.5312,120749.5547,124591
s261,14,312,168.5561,1518495.0783,140222.7031,125539
s261,14,313,397.1192,1523507.0894,124394.3047,125066
s261,14,314,379.5506,1526425.7657,189882.5,125996
s261,14,315,383.4864,1526970.2033,166381.6719,126481
s261,14,316,216.499,1530085.573,136428.5,125541
s261,14,317,358.8733,1533066.1308,133603.7969,125542
s261,14,318,229.3617,1533349.1748,152362.8125,126010
