region,class,bin,capacity,supply_curve_cost_per_mw,sc_point_gid,dist_mi
p25,4,92,4217.9072,96650.1797,39983,20.6194
p25,4,93,3597.5768,98915.9219,38841,25.0102
p25,4,94,2921.0519,103776.0469,39221,22.4212
p25,4,95,3330.7225,108640.8906,38461,23.6512
p25,4,96,4205.7301,110828.8203,39982,24.2044
p25,4,97,2671.8078,111075.9062,38081,28.0847
p25,4,98,4128.3045,113799.7344,39601,24.9556
p25,4,99,808.1908,116743.8672,38080,29.5178
p25,4,100,76.7232,117629.5703,35797,25.9239
p25,4,101,2625.1467,119310.0859,40364,26.3488
p25,4,102,57.2599,121813.8203,37696,30.7997
p25,4,103,3583.1003,122695.4844,40365,27.2048
p25,4,104,4180.4968,123409.7031,40363,27.3854
p25,4,105,1963.904,124040.6641,37702,27.5449
p25,4,106,909.932,125449.2266,42647,27.9011
p25,4,107,3112.5513,130180.1406,39981,29.0972
p25,4,108,2666.139,131632.7656,39220,29.4645
p25,4,109,1456.0352,133018.6719,40366,29.815
p25,4,110,4185.8492,134509.1562,40362,30.1918
p25,4,111,509.0714,134838.8281,39218,34.093
p25,4,112,4229.6307,139459.7969,39600,31.4435
p25,4,113,1156.2497,140892.0938,33528,31.8057
p25,4,114,3257.3588,141487.2656,37701,31.9562
p25,4,115,3588.5334,147536.7812,40744,33.4857
p25,4,116,1765.1312,148802.6562,37322,33.8058
p25,4,117,653.7802,149024.4375,34286,37.6797
p25,4,118,1890.7706,150414.3906,40361,34.2133
p25,4,119,4152.3554,151051.875,40743,34.3745
p25,4,120,594.2756,158532.8906,40746,36.266
p25,4,121,3933.7852,158561.375,38839,36.2732
p25,4,122,3647.999,159687.5469,39219,36.558
p25,4,123,4119.8645,159824.7344,40742,36.5927
p25,4,124,1702.1846,162411.625,37700,37.2467
p25,4,125,3293.9214,162599.0469,38459,37.2941
p25,4,126,2210.6857,163336.6719,37321,37.4806
p25,4,127,2553.6384,163645.0625,36944,37.5586
p25,4,128,4220.6341,165925.6875,39599,38.1352
p25,4,129,1367.9746,166153.6094,36945,38.1929
p25,4,130,1686.8892,171515.25,40747,39.5485
p25,4,131,3893.7437,171965.3438,38079,39.6623
p25,4,132,4211.9091,173467.6562,40741,40.0422
p25,4,133,208.1376,175191.5781,38456,44.2959
p25,4,134,3020.2192,175733.0469,41124,40.615
p25,4,135,3374.5119,177084.375,39979,40.9566
p25,4,136,733.1187,177737.5781,37698,44.9396
p25,4,137,452.2418,180373.5781,43036,41.7883
p25,4,138,3810.0714,181507.2188,37320,42.0749
p25,4,139,2109.2478,184994.5312,41126,42.9567
p25,4,140,3602.0971,185360.4219,37699,43.0492
p25,4,141,4153.6904,186014.2188,41122,43.2145
p25,4,142,3319.8673,186875.1094,38838,43.4322
p25,4,143,2319.9954,186906.9531,37318,47.258
p25,4,144,653.337,188283.6094,40748,43.7883
p25,4,145,3907.8445,190223.7344,38458,44.2788
p25,4,146,4042.1567,190379.9062,40740,44.3183
p25,4,147,2474.064,191886.2188,36564,44.6992
p25,4,148,3655.5756,192082.6094,40359,44.7488
p25,4,149,1887.1445,193104.5938,39598,45.0072
p25,4,150,4217.2463,197721.0938,41121,46.1745
p25,4,151,3243.0092,202682.2031,39978,47.4289
p25,4,152,3797.179,202921.7344,36940,47.4894
p25,4,153,2427.185,204244.7344,41504,47.8239
p25,4,154,1185.2983,210906.3281,41128,49.5083
p25,4,155,1753.9598,212103.75,36561,49.811
p25,4,156,3489.4281,212126.4375,41506,49.8168
p25,4,157,518.5088,212177.5,38457,53.6475
p25,4,158,4232.6115,215652.9531,40358,50.7084
p25,4,159,3918.1011,221501.6094,36939,52.1872
p25,4,160,2066.4978,221796.3281,41507,52.2617
p25,4,161,4132.4124,223031.7344,41501,52.5741
p25,4,162,2651.1315,224879.6719,38077,53.0413
p25,4,163,3544.7415,226086.2656,36560,53.3464
p25,4,164,2966.3263,226841.7031,41129,53.5374
p25,4,165,1237.1383,232244.1406,35417,58.7212
p25,4,166,2484.6006,232468.5625,41884,54.9601
p25,4,167,2330.716,234157.2969,41885,55.3871
p25,4,168,4108.7868,234427.7344,41883,55.4555
p25,4,169,3975.8766,235153.8594,37697,55.6391
p25,4,170,2031.3504,237816.7031,36181,56.3124
p25,4,171,4229.6048,239328.9844,41886,56.6947
p25,4,172,4188.5682,240212.6406,41882,56.9181
p25,4,173,4119.1806,240365.4844,41510,56.9568
p25,4,174,4231.3438,240482.75,40357,56.9864
p25,4,175,3863.3165,241987.4688,36938,57.3669
p25,4,176,4230.8335,242776.9531,36559,57.5665
p25,4,177,195.4368,244339.8438,37312,61.7795
p25,4,178,2078.644,247877.6875,41887,58.8562
p25,4,179,4206.7823,248414.7812,37317,58.992
p25,4,180,2119.1362,248726.8125,35804,59.0709
p25,4,181,3760.9194,250240.9844,41509,59.4537
p25,4,182,2249.4492,250249.1406,36180,59.4558
p25,4,183,1122.66,250552.0313,35803,59.5324
p25,4,184,4063.6288,254654.5,41893,60.5697
p25,4,185,4223.3787,255557.3281,41892,60.7979
p25,4,186,4162.5237,259707.4063,41891,61.8473
p25,4,187,4232.8527,261456.75,36558,62.2896
p25,4,188,1927.5589,262154.0312,42265,62.4659
p25,4,189,3988.7977,262699.1562,42263,62.6037
p25,4,190,4230.8568,264188.7812,36937,62.9803
p25,4,191,2946.8863,265440.2188,36179,63.2968
p25,4,192,4180.6057,266749.3438,42266,63.6278
p25,4,193,3877.7046,266946.375,41890,63.6776
p25,4,194,4111.7493,267577.875,42262,63.8372
p25,4,195,3711.5314,272963.0938,37316,65.1989
p25,4,196,3244.0566,273706.0,41889,65.3867
p25,4,197,2253.3942,274659.2188,42267,65.6277
p25,4,198,1582.1568,275351.7188,35800,65.8028
p25,4,199,3036.668,278623.6562,35423,66.6301
p25,4,200,4086.9228,282029.75,36557,67.4913
p25,4,201,3646.8974,282500.9062,36178,67.6104
p25,4,202,4193.957,282808.8125,42273,67.6883
p25,4,203,4118.5713,283613.9375,42272,67.8918
p25,4,204,4230.7194,287269.1875,36936,68.816
p25,4,205,3926.372,287627.0625,42271,68.9065
p25,4,206,1857.4739,289165.75,42644,69.2956
p25,4,207,4110.4402,290225.1562,42275,69.5634
p25,4,208,2810.6663,290469.9375,42645,69.6253
p25,4,209,3689.3827,290726.8438,42643,69.6903
p25,4,210,4070.2485,294151.9062,42270,70.5563
p25,4,211,3814.8408,294666.6562,42646,70.6864
p25,4,212,4011.7548,295108.5625,42642,70.7982
p25,4,213,2728.9973,297748.3125,42269,71.4656
p25,4,214,3565.6124,297939.6875,42276,71.514
p25,4,215,1244.7432,301048.75,35420,72.3001
p25,4,216,3337.5782,301551.9688,36177,72.4273
p25,4,217,2648.2439,303810.625,36556,72.9984
p25,4,218,4033.8754,306734.4688,35043,73.7377
p25,4,219,376.6306,308192.0625,44919,77.9241
p25,4,220,3884.9648,308398.4688,42277,74.1584
p25,4,221,2678.0828,312321.125,42640,75.1502
p25,4,222,4194.3769,317384.3125,43024,76.4304
p25,4,223,3382.5937,317936.4688,42655,76.57
p25,4,224,1967.5535,318370.0,40354,76.6797
p25,4,225,3434.0084,318583.125,43025,76.7335
p25,4,226,4200.5304,318786.9375,43023,76.7851
p25,4,227,4112.9752,321289.6562,42650,77.4179
p25,4,228,733.4297,322353.2812,43026,77.6868
p25,4,229,4118.421,323048.0625,43022,77.8625
p25,4,230,3821.4737,324954.6562,42656,78.3445
p25,4,231,3509.568,326802.125,36555,78.8117
p25,4,232,2006.6772,328021.4062,35418,79.1199
p25,4,233,1877.5748,329492.375,43021,79.4919
p25,4,234,1174.6711,334779.0625,34665,80.8286
p25,4,235,2181.8289,334873.75,34663,80.8525
p25,4,236,373.5254,337170.4375,39973,81.4332
p25,4,237,3769.0766,338762.7812,34662,81.8358
p25,4,238,2522.4904,341606.6875,35796,82.5549
p25,4,239,1970.9672,344156.4375,34667,83.1996
p25,4,240,3755.5827,345025.0938,40353,83.4192
p25,4,241,1291.1244,345027.4375,34661,83.4198
p25,4,242,1329.6468,345494.5938,43035,83.5379
p25,4,243,3893.3992,345854.4375,43404,83.6289
p25,4,244,1734.3564,346946.4688,43405,83.905
p25,4,245,3754.7608,347144.0,43403,83.9549
p25,4,246,1257.8976,350498.0938,37313,84.803
p25,4,247,4238.5837,350789.25,43402,84.8766
p25,4,248,4090.2512,351589.9375,32765,85.0791
p25,4,249,4232.469,352034.7812,35038,85.1915
p25,4,250,4234.6851,352662.875,32764,85.3504
p25,4,251,2802.8202,352814.8125,32766,85.3888
p25,4,252,3798.5735,353256.0938,32380,85.5003
p25,4,253,4231.4324,356060.1875,32763,86.2093
p25,4,254,2277.8782,356622.0312,38832,86.3514
p25,4,255,2650.1307,356992.125,43401,86.445
p25,4,256,1487.8002,356992.9375,39212,86.4452
p25,4,257,4233.8298,361698.0938,36933,87.6348
p25,4,258,4185.2118,361705.1562,32762,87.6366
p25,4,259,1484.5888,361844.3125,34284,87.6718
p25,4,260,4065.1736,362342.4688,35416,87.7978
p25,4,261,3760.5538,362966.0,34285,87.9554
p25,4,262,2844.3778,363084.0,34283,87.9853
p25,4,263,2656.6496,365039.5938,43400,88.4797
p25,4,264,3656.786,366043.4375,32379,88.7335
p25,4,265,4038.9139,366600.375,34282,88.8744
p25,4,266,4236.8133,367439.2188,35037,89.0864
p25,4,267,4190.2376,369499.4375,32761,89.6074
p25,4,268,3160.5967,371577.1562,34287,90.1327
p25,4,269,4233.182,372087.8125,40352,90.2618
p25,4,270,3589.6998,372437.8438,34281,90.3503
p25,4,271,2064.3413,373480.2812,43415,90.6139
p25,4,272,2926.9097,374036.8125,43784,90.7546
p25,4,273,2609.1072,374773.75,36553,90.9409
p25,4,274,3772.7284,375243.75,43783,91.0598
p25,4,275,4236.4349,376785.5,34658,91.4496
p25,4,276,4222.1113,378887.1875,43782,91.981
p25,4,277,4232.5492,379271.1562,32760,92.0781
p25,4,278,4136.91,379871.5312,33145,92.2299
p25,4,279,2764.7932,380227.4688,32378,92.3199
p25,4,280,4227.1814,380872.375,33144,92.4829
p25,4,281,3014.7681,381272.5625,33146,92.5841
p25,4,282,3820.4526,383333.3125,35794,93.1052
p25,4,283,4210.3461,384028.6562,33143,93.281
p25,4,284,4240.3384,384222.2188,35036,93.3299
p25,4,285,1033.7958,384349.4375,43781,93.3621
p25,4,286,3841.0382,384564.6875,33147,93.4165
p25,4,287,3568.1626,384867.5,38831,93.4931
p25,4,288,4233.7728,385239.5312,39211,93.5871
p25,4,289,4204.4624,386498.5625,38451,93.9055
p25,4,290,3642.0321,387350.4688,36932,94.1209
p25,4,291,3360.0615,387745.4375,39591,94.2207
p25,4,292,4155.7875,389255.75,33142,94.6026
p25,4,293,3604.8678,390125.3125,33904,94.8225
p25,4,294,3129.1297,390253.4687,38071,94.8549
p25,4,295,4233.8634,390876.6562,32759,95.0124
p25,4,296,3388.5682,391169.6562,33905,95.0865
p25,4,297,4240.8983,391178.6875,34657,95.0888
p25,4,298,3930.8457,392097.3438,43780,95.3211
p25,4,299,2858.4938,392535.6875,39971,95.4319
p25,4,300,1468.0777,394087.5312,33906,95.8243
p25,4,301,4076.651,394563.5312,33902,95.9446
p25,4,302,2186.6396,396204.125,32377,96.3594
p25,4,303,2866.7054,396211.1562,41873,96.3612
p25,4,304,4209.4184,396493.875,33141,96.4327
p25,4,305,2238.9463,399401.4375,33907,97.1679
p25,4,306,3642.8125,399975.0625,33901,97.3129
p25,4,307,4235.3409,401908.1562,34278,97.8017
p25,4,308,4246.1339,401920.1875,35414,97.8047
p25,4,309,4244.8404,402246.125,35035,97.8871
p25,4,310,1767.1686,402247.9062,44164,97.8876
p25,4,311,4108.8333,403627.0938,44163,98.2363
p25,4,312,1322.4384,403818.5938,37311,98.2847
p25,4,313,3355.8961,404429.25,32758,98.4391
p25,4,314,4142.1405,405599.6875,33140,98.735
p25,4,315,4205.4448,405647.375,35793,98.7471
p25,4,316,4242.1553,406923.75,34656,99.0698
p25,4,317,4123.8229,408153.1562,33525,99.3807
p25,4,318,4224.7112,409110.375,33524,99.6227
p25,4,319,3868.4046,409465.8438,33526,99.7126
p25,4,320,3675.171,411542.4375,31995,100.2376
p25,4,321,4097.444,412037.0,33523,100.3627
p25,4,322,3329.266,412461.3438,33527,100.47
p25,4,323,4225.1984,413171.4062,38830,100.6495
p25,4,324,4212.2668,413566.3438,39210,100.7493
p25,4,325,2792.0584,413611.875,32376,100.7609
p25,4,326,4237.6089,414633.4062,38450,101.0191
p25,4,327,4243.1921,415385.3438,34277,101.2093
p25,4,328,2799.9148,415858.4062,39590,101.3289
p25,4,329,4113.1385,416458.3125,33139,101.4806
p25,4,330,3649.598,416916.4062,33522,101.5964
p25,4,331,1848.8113,419059.7188,44160,102.1383
p25,4,332,2921.407,419476.75,32757,102.2438
p25,4,333,629.3376,420175.6562,39970,102.4205
p25,4,334,4214.5323,421624.9062,35034,102.7869
p25,4,335,4244.4906,423190.125,35413,103.1827
p25,4,336,3652.0916,423662.5938,33521,103.3021
p25,4,337,4231.0849,423921.5938,34655,103.3676
p25,4,338,4209.9679,427438.375,33898,104.2568
p25,4,339,4145.746,428077.4062,44159,104.4184
p25,4,340,4228.5756,428724.5312,35792,104.582
p25,4,341,4225.9943,429207.875,33138,104.7042
p25,4,342,4246.3984,430177.7188,34276,104.9494
p25,4,343,2612.4586,431749.125,44543,105.3467
p25,4,344,4199.649,431991.9375,31994,105.4081
p25,4,345,4165.6032,432107.75,32375,105.4374
p25,4,346,3585.5318,434652.25,44542,106.0808
p25,4,347,4178.2109,434802.6875,43799,106.1188
p25,4,348,4124.4836,435729.0625,42252,106.353
p25,4,349,3410.1076,435863.4062,32756,106.387
p25,4,350,4188.3713,440210.9688,33897,107.4862
p25,4,351,4246.0952,442048.9688,35033,107.951
p25,4,352,4090.8939,442292.5312,34654,108.0126
p25,4,353,4239.4157,443353.3438,33137,108.2808
p25,4,354,3383.4464,445296.6875,35412,108.7721
p25,4,355,4198.4284,446361.7188,34275,109.0414
p25,4,356,4232.6712,447486.2188,43800,109.3257
p25,4,357,4240.9967,451627.3438,32374,110.3728
p25,4,358,4096.1609,453410.9688,33518,110.8238
p25,4,359,4223.7159,453437.4688,32755,110.8305
p25,4,360,4179.9966,454147.3125,33896,111.0099
p25,4,361,2673.469,454654.1875,44539,111.1381
p25,4,362,4222.1164,458884.3125,33136,112.2077
p25,4,363,1309.5614,458886.2812,44924,112.2082
p25,4,364,589.7422,459857.9688,44923,112.4538
p25,4,365,4227.4796,461744.875,34653,112.9309
p25,4,366,4235.3252,461801.75,43801,112.9453
p25,4,367,2722.1209,463207.9688,35032,113.3009
p25,4,368,4117.0938,463790.0312,34274,113.448
p25,4,369,3893.6194,464727.7188,44538,113.6851
p25,4,370,4165.6472,465215.2812,33517,113.8084
p25,4,371,4130.1444,469590.9062,33895,114.9147
p25,4,372,4181.0747,472066.4688,32754,115.5407
p25,4,373,4225.8282,472273.75,32373,115.5931
p25,4,374,3747.3554,472672.7812,44180,115.694
p25,4,375,4148.0295,473253.1875,43774,115.8407
p25,4,376,3731.876,475607.1875,33135,116.4359
p25,4,377,4230.4164,477028.1875,43802,116.7952
p25,4,378,4161.4276,478603.75,33516,117.1936
p25,4,379,4234.234,481828.3438,34652,118.0089
p25,4,380,4127.1976,482321.2812,34273,118.1335
p25,4,381,4234.4,486146.9062,33894,119.1008
p25,4,382,1114.2335,487344.6562,45304,119.4036
p25,4,383,4196.4819,490835.875,45302,120.2864
p25,4,384,3406.8003,490939.0938,44918,120.3125
p25,4,385,4238.2025,491625.75,32753,120.4861
p25,4,386,4186.6786,493236.375,33515,120.8933
p25,4,387,4123.3045,493401.25,33134,120.935
p25,4,388,3395.0821,495303.8438,45301,121.4161
p25,4,389,4127.8921,495635.9688,44154,121.5
p25,4,390,1177.5094,501051.9375,45300,122.8694
p25,4,391,4202.1114,501668.5938,34272,123.0253
p25,4,392,4199.7579,503631.8125,33893,123.5217
p25,4,393,4234.8668,508772.9062,33514,124.8216
p25,4,394,4209.491,512048.0,33133,125.6497
p25,4,395,3612.8228,519101.25,45682,127.4331
p25,4,396,4224.1358,525636.75,33513,129.0855
p25,4,397,3018.9361,528497.25,45680,129.8088
p25,4,398,1528.7565,535666.8125,45679,131.6215
p25,4,399,2363.6939,547094.0,46062,134.5108
p25,4,400,787.8902,556291.3125,46060,136.8363
p25,4,401,2930.6757,562824.0,46059,138.488
p25,4,402,1717.4565,692173.1875,47221,171.193
p25,4,403,1803.485,718814.6875,47601,177.9291
p25,5,1,368.7612,7248.0864,49467,1.8326
p25,5,2,560.196,15248.4434,51759,0.0376
p25,5,3,131.5362,16547.457,50240,0.3661
p25,5,4,4001.9883,16599.5098,47950,0.3792
p25,5,5,4145.3778,17032.0488,42258,4.3064
p25,5,6,28.7712,18082.5254,46817,4.572
p25,5,7,1784.2861,18259.3008,45305,0.7989
p25,5,8,353.1756,18844.957,43029,4.7648
p25,5,9,20.1476,19665.6289,43407,4.9723
p25,5,10,542.3397,21405.6953,43408,5.4123
p25,5,11,3009.6385,21973.834,49847,5.5559
p25,5,12,4188.9752,22747.7695,41879,5.7516
p25,5,13,38.2735,22774.4121,51758,1.9405
p25,5,14,33.499,23010.0312,43028,5.8179
p25,5,15,4034.002,28421.873,44928,3.3684
p25,5,16,10.819,31077.7969,51380,4.04
p25,5,17,44.9038,31268.2324,47958,4.0881
p25,5,18,921.5726,32423.541,49466,8.1981
p25,5,19,406.5682,32459.7324,49087,4.3894
p25,5,20,28.512,33005.2539,47197,4.5273
p25,5,21,39.0355,35123.1875,49849,5.0628
p25,5,22,169.4857,35252.918,46820,8.9134
p25,5,23,221.0613,36055.8398,49098,5.2986
p25,5,24,541.5776,36823.8203,46458,5.4928
p25,5,25,34.8002,37565.5898,50228,9.4982
p25,5,26,16.791,40304.5977,48335,10.1907
p25,5,27,501.6376,41361.0664,44547,6.64
p25,5,28,272.6966,43552.3906,47600,7.1941
p25,5,29,402.04,48104.5742,44167,12.1629
p25,5,30,1889.2906,50336.3672,50227,12.7272
p25,5,31,847.4544,51468.8516,47579,9.1957
p25,5,32,272.0744,52236.3555,48714,13.2076
p25,5,33,380.2386,53526.7578,49469,13.5338
p25,5,34,277.7172,53907.3242,49497,13.6301
p25,5,35,390.2438,54966.9766,47220,10.0802
p25,5,36,16.848,55441.5391,38837,14.018
p25,5,37,693.3808,57546.9219,48713,14.5503
p25,5,38,7.7216,59050.8711,49481,11.1127
p25,5,39,352.0817,60885.6641,46057,15.3945
p25,5,40,61.6015,63291.6211,49094,16.0028
p25,5,41,152.1219,69409.6719,49085,17.5497
p25,5,42,177.3939,71827.6641,50255,18.1611
p25,5,43,94.4421,77423.4297,49477,15.7581
p25,5,44,217.2096,90531.0312,48736,22.8901
p25,5,45,25.0724,101122.4609,39215,25.5681
p25,5,46,530.2299,110792.6484,49495,28.0131
p25,5,47,1321.0361,118061.2578,45685,29.8509
p25,5,48,191.2896,120474.8438,47594,30.4612
p25,5,49,65.8368,131416.0156,48341,29.4097
p25,5,50,2205.0817,134461.9375,46065,33.9977
p25,5,51,230.6724,134993.4844,49874,34.1321
p25,5,52,3144.0079,138932.9375,46443,31.3103
p25,5,53,729.6402,146360.25,48734,37.0061
p25,5,54,136.3133,159541.625,47206,40.3389
p25,5,55,36.5472,167091.3438,48721,42.2478
p25,5,56,83.4546,189238.8906,49858,47.8476
p25,5,57,17.0891,193664.5469,49486,45.1488
p25,5,58,204.1926,199545.9844,49478,50.4537
p25,5,59,4229.8433,210034.5938,40739,49.2879
p25,5,60,4136.4045,212802.7344,41120,49.9878
p25,5,61,40.1397,218213.0,49103,55.1735
p25,5,62,201.8831,219647.7188,39595,55.5363
p25,5,63,41.4798,225198.0312,49866,56.9397
p25,5,64,2929.7558,228827.4375,39977,54.0395
p25,5,65,4235.4318,230554.1406,41119,54.4761
p25,5,66,4227.5831,231686.9219,40738,54.7625
p25,5,67,287.3595,231957.4062,46440,54.8309
p25,5,68,32.6229,234724.7031,49104,59.3484
p25,5,69,782.4004,235400.1719,46826,55.7014
p25,5,70,3081.486,236359.3125,41500,55.9439
p25,5,71,713.3598,244096.2188,38076,61.7179
p25,5,72,161.5516,245096.8906,50239,61.9709
p25,5,73,142.3008,247688.9844,48345,62.6263
p25,5,74,4083.8618,248963.1094,41881,59.1306
p25,5,75,4231.93,250257.0,41118,59.4578
p25,5,76,4232.8502,252369.5781,41499,59.9919
p25,5,77,4232.8631,254921.2031,40737,60.6371
p25,5,78,3129.7286,255588.1719,39976,60.8057
p25,5,79,4155.4504,260962.0469,41880,62.1645
p25,5,80,4237.4482,265885.4375,40356,63.4093
p25,5,81,264.384,266777.5938,50247,67.4527
p25,5,82,4204.8072,270416.0625,41498,64.5549
p25,5,83,4232.57,271658.5938,41117,64.869
p25,5,84,325.5267,276509.9688,49491,69.9135
p25,5,85,4228.239,278966.9062,40736,66.7169
p25,5,86,3439.54,282536.6875,39975,67.6195
p25,5,87,3186.8508,285224.5625,42274,68.2991
p25,5,88,4110.1476,286210.1562,42260,68.5483
p25,5,89,4234.8769,290156.7812,41497,69.5462
p25,5,90,4090.9303,291984.4688,41878,70.0083
p25,5,91,4199.3797,292001.9062,40355,70.0127
p25,5,92,4227.5621,294152.9062,41116,70.5565
p25,5,93,2936.1503,298488.0312,37315,71.6526
p25,5,94,4129.3957,299398.5625,42259,71.8829
p25,5,95,4233.6328,303804.0938,40735,72.9968
p25,5,96,4104.7924,310307.0625,41877,74.641
p25,5,97,4214.9965,311213.6875,42653,74.8702
p25,5,98,4226.6992,311384.6875,41496,74.9135
p25,5,99,4231.4737,311546.5625,36935,74.9544
p25,5,100,4172.4021,311976.25,42652,75.063
p25,5,101,2909.7195,313132.9688,42654,75.3555
p25,5,102,3673.1075,315351.9062,42651,75.9166
p25,5,103,4230.1182,317784.4375,41115,76.5316
p25,5,104,2132.9102,324282.9688,37314,78.1747
p25,5,105,4039.3546,324431.0,42639,78.2121
p25,5,106,4224.9835,329196.4688,40734,79.417
p25,5,107,4239.2783,330082.0,41876,79.641
p25,5,108,4019.5103,331689.125,42257,80.0473
p25,5,109,4220.4473,333793.25,41495,80.5793
p25,5,110,4230.748,336432.7812,36934,81.2467
p25,5,111,4018.5173,338276.1875,42638,81.7128
p25,5,112,845.6815,338544.6875,43020,81.7807
p25,5,113,4178.6852,339652.625,43033,82.0608
p25,5,114,4159.2062,340350.0312,43032,82.2371
p25,5,115,2848.7971,341409.5625,43034,82.505
p25,5,116,4231.5332,342105.25,41114,82.6809
p25,5,117,285.6384,342543.2812,38072,86.6095
p25,5,118,4183.7447,343436.3125,43031,83.0175
p25,5,119,3840.455,348864.1875,43030,84.3899
p25,5,120,4205.8698,349678.3438,43019,84.5957
p25,5,121,4212.7103,350348.1875,36554,84.7651
p25,5,122,4166.8526,350468.625,42256,84.7956
p25,5,123,4235.8904,351279.375,41875,85.0005
p25,5,124,4150.8235,354328.3125,42637,85.7714
p25,5,125,2585.5719,355045.6875,40733,85.9528
p25,5,126,4233.5318,356860.0312,41494,86.4116
p25,5,127,2576.1888,358423.3125,38452,86.8068
p25,5,128,716.6024,359858.3438,39592,87.1697
p25,5,129,3911.2424,362779.2812,43018,87.9082
p25,5,130,1210.1425,364799.4062,39972,88.419
p25,5,131,2816.2002,366040.7188,36174,88.7328
p25,5,132,3383.9416,367046.1875,41113,88.9871
p25,5,133,4178.2263,367805.5938,43413,89.1791
p25,5,134,4209.9393,368425.6562,43412,89.3359
p25,5,135,3962.8698,369381.2188,43414,89.5775
p25,5,136,4240.8775,370266.625,42255,89.8013
p25,5,137,4156.964,371284.1562,43411,90.0586
p25,5,138,3599.2355,371710.9688,42636,90.1665
p25,5,139,4239.5324,373232.5625,41874,90.5512
p25,5,140,3336.2928,374213.8125,43409,90.7994
p25,5,141,4198.2054,375410.9375,43399,91.102
p25,5,142,4061.4048,376296.4062,43410,91.3259
p25,5,143,3885.8978,377524.9688,43017,91.6365
p25,5,144,4240.9603,380833.6875,41493,92.4731
p25,5,145,4236.6888,381239.625,40732,92.5758
p25,5,146,3570.1692,387571.75,43398,94.1768
p25,5,147,3060.9551,389418.3125,36173,94.6437
p25,5,148,4224.8694,390409.625,42635,94.8943
p25,5,149,2558.7652,391050.2812,43788,95.0563
p25,5,150,4042.3146,391361.0,42254,95.1349
p25,5,151,4243.0028,392447.875,41112,95.4097
p25,5,152,3397.0727,393859.9063,43016,95.7667
p25,5,153,4082.5321,396208.5312,43793,96.3606
p25,5,154,4132.9906,396300.5312,50224,96.3838
p25,5,155,4244.5296,396812.8438,43792,96.5134
p25,5,156,4159.9033,397656.9062,43794,96.7268
p25,5,157,4003.624,399162.9375,40351,97.1076
p25,5,158,4136.3498,399462.2812,43791,97.1832
p25,5,159,2330.8871,399687.8125,36552,97.2403
p25,5,160,4022.5506,400279.875,43789,97.39
p25,5,161,3948.5283,401196.2188,43795,97.6217
p25,5,162,3750.0874,401456.7188,43397,97.6875
p25,5,163,4130.8937,401481.9688,43779,97.6939
p25,5,164,4155.5617,404116.375,43790,98.36
p25,5,165,4243.0263,405376.0312,41492,98.6785
p25,5,166,1555.9257,406928.9375,43796,99.0711
p25,5,167,4232.692,407882.9062,40731,99.3123
p25,5,168,4224.39,410355.5625,42634,99.9375
p25,5,169,4234.3585,411431.5938,43015,100.2096
p25,5,170,4184.841,412870.8125,43778,100.5735
p25,5,171,2045.7256,412994.9375,42253,100.6049
p25,5,172,4237.9564,413470.7188,36172,100.7252
p25,5,173,3380.8155,413629.7812,36931,100.7654
p25,5,174,2670.6024,414536.25,43797,100.9946
p25,5,175,4070.6348,416765.0,43396,101.5581
p25,5,176,3032.78,418084.5,44168,101.8917
p25,5,177,3378.3143,418176.625,50225,101.915
p25,5,178,4230.3981,418225.5,41111,101.9274
p25,5,179,4233.0109,419856.5312,41872,102.3398
p25,5,180,4213.5861,423758.5,43798,103.3264
p25,5,181,4223.8093,424357.25,44173,103.4777
p25,5,182,4234.4441,424915.1562,44172,103.6188
p25,5,183,4077.4053,424970.5312,36551,103.6328
p25,5,184,3217.2241,425033.8125,50606,103.6488
p25,5,185,4166.4871,425859.0938,43777,103.8575
p25,5,186,4130.9248,425996.0,44174,103.8921
p25,5,187,553.9544,426568.1562,40350,104.0368
p25,5,188,4095.1165,426877.4688,44169,104.115
p25,5,189,3628.9607,427382.9375,44171,104.2428
p25,5,190,4202.3499,429242.75,44175,104.713
p25,5,191,4236.9505,430387.25,41491,105.0024
p25,5,192,4225.0456,430506.0312,43014,105.0324
p25,5,193,3983.5463,431014.375,42633,105.161
p25,5,194,4073.3695,431725.5938,44170,105.3408
p25,5,195,4078.8152,433649.7812,43395,105.8273
p25,5,196,3294.1442,434584.6875,40730,106.0637
p25,5,197,3486.4863,434608.0,44176,106.0696
p25,5,198,2641.4915,435684.9062,50987,106.3419
p25,5,199,4140.4919,436039.0625,49845,106.4314
p25,5,200,3953.8808,438763.4375,44158,107.1202
p25,5,201,4107.2493,440303.625,43776,107.5097
p25,5,202,2478.657,440830.5313,50226,107.6429
p25,5,203,3544.6456,441476.9688,44177,107.8063
p25,5,204,4240.1257,443909.0625,41871,108.4213
p25,5,205,4215.2375,444309.8125,41110,108.5226
p25,5,206,4099.4733,445448.8438,44548,108.8106
p25,5,207,2660.0349,449223.8437,50607,109.7651
p25,5,208,3788.1457,450295.375,44178,110.036
p25,5,209,4238.8842,450467.4062,43013,110.0795
p25,5,210,4098.3018,450633.2188,52919,110.1214
p25,5,211,4236.2899,450994.375,44157,110.2127
p25,5,212,4241.8677,451443.0,43394,110.3262
p25,5,213,4174.131,452756.9688,44553,110.6584
p25,5,214,3047.8784,452843.2812,42632,110.6802
p25,5,215,4116.1919,453288.5625,44552,110.7928
p25,5,216,4230.4991,453543.625,44549,110.8573
