filename,filepath,depends_on_switch,depends_on_switch_value,aggfunc,disaggfunc,region_col,fix_cols,i_col,wide,header,key,post_copy,GAMStype,GAMSname,comment,notes
load_allyear.csv,,,,sum,ignore,*r,"h,t",,0,0,,1,,,,disaggfunc set to ignore because load will already be in correct spatial resolution
load_multiplier.csv,inputs/load/demand_{demandscen}.csv,,,ignore,ignore,,,,,0,,,,,,
load_multiplier_r.csv,,,,ignore,ignore,,,,1,0,,,,,,
loadsite_annual.csv,inputs/load/loadsite_{GSw_LoadSiteTrajectory}.csv,GSw_LoadSiteCF,~0,ignore,ignore,*loadsitereg,t,,,0,,,,,,
maps.gpkg,,,,ignore,ignore,,,,,,,1,,,,
maxage.csv,inputs/plant_characteristics/maxage.csv,,,ignore,ignore,,,,,0,,,,,,
maxdailycf.csv,inputs/plant_characteristics/maxdailycf.csv,GSw_MaxDailyCF,~0,ignore,ignore,,,,,0,,,,,,
mcs_distributions.yaml,inputs/userinput/mcs_distributions_{MCS_dist}.yaml,MCS_runs,~0,ignore,ignore,,,,,,,,,,,
mcs_group_weights.csv,,,,ignore,ignore,,,,,,,,,,,
methane_leakage_rate.csv,,,,ignore,ignore,,,,0,0,,,,,,
mex_growth_rate.csv,inputs/load/mex_growth_rate.csv,,,ignore,ignore,,,,0,,,,,,,
minCF.csv,inputs/plant_characteristics/minCF.csv,GSw_MinCF,~0,ignore,ignore,,,,,0,,,,,,
min_retire_age.csv,inputs/plant_characteristics/min_retire_age.csv,,,ignore,ignore,,,,,0,,,,,,
mingen_fixed.csv,inputs/plant_characteristics/mingen_fixed.csv,GSw_MingenFixed,~0,ignore,ignore,,,*i,,0,,,,,,
minloadfrac0.csv,inputs/plant_characteristics/minloadfrac0.csv,GSw_Mingen|GSw_MinLoading,~0,ignore,ignore,,,,,0,,,,,,
modeled_regions.csv,inputs/userinput/modeled_regions.csv,,,ignore,ignore,,,,,,,,,,,
modeledyears.csv,,,,ignore,ignore,,,,,0,,,,,,
month2quarter.csv,inputs/variability/month2quarter.csv,,,ignore,ignore,,,,,0,,,,,,
mttr.csv,inputs/plant_characteristics/mttr.csv,,,ignore,ignore,,,tech,,0,,,,,,
natgas_price_cendiv.csv,inputs/fuelprices/ng_{ngscen}.csv,,,ignore,ignore,wide_cendiv,year,,1,0,,,,,,
national_rps_frac_allScen.csv,inputs/national_generation/national_rps_frac_allScen.csv,GSw_StateRPS,~0,ignore,ignore,,,,1,0,,,,,,
peak_net_imports.csv,inputs/reserves/peak_net_imports.csv,,,ignore,ignore,nercr,t,,0,0,,,,,,
nexth.csv,,,,ignore,ignore,,,,,0,,,,,,
nexth_actualszn.csv,,,,ignore,ignore,,,,,0,,,,,,
nextpartition.csv,,,,ignore,ignore,,,,,0,,,,,,
ng_crf_penalty.csv,,,,ignore,ignore,,,,0,0,,,,,,
ng_crf_penalty_st.csv,inputs/state_policies/ng_crf_penalty_st.csv,,,ignore,ignore,st,*t,,0,0,,,,,,
ng_demand_elec.csv,inputs/fuelprices/ng_demand_{ngscen}.csv,,,ignore,ignore,wide_cendiv,year,,1,0,,,,,,
ng_demand_tot.csv,inputs/fuelprices/ng_tot_demand_{ngscen}.csv,,,ignore,ignore,wide_cendiv,year,,1,0,,,,,,
noretire.csv,inputs/sets/noretire.csv,,,ignore,ignore,,,,,0,,,,noretire,,
notvsc.csv,inputs/sets/notvsc.csv,,,ignore,ignore,,,,,0,,,,notvsc,,
nuclear_ba_ban_list.csv,,GSw_NukeStateBan,~0,ignore,ignore,,,,,,,,,,,
nuclear_energy_communities.csv,inputs/financials/nuclear_energy_communities.csv,,,ignore,ignore,,,,,0,,,,,,region aggregation and filtering is handled in copy_files
nuclear_subsidies.csv,inputs/state_policies/nuclear_subsidies.csv,,,ignore,ignore,*st,year,,0,0,,,,,,
numhours.csv,,,,ignore,ignore,,,,,0,,,,,,
numhours_nexth.csv,,,,ignore,ignore,,,,,0,,1,,,,
objective_function_params.yaml,tests/objective_function_params.yaml,,,ignore,ignore,,,,,,,,,,,
offshore_req.csv,inputs/state_policies/offshore_req_{GSw_OfsWindForceScen}.csv,"GSw_StateRPS,GSw_OfsWind",~0,ignore,ignore,st,,,1,0,,,,,,
ofstype.csv,inputs/sets/ofstype.csv,,,ignore,ignore,,,,,,,,,ofstype,,
ofstype_i.csv,inputs/sets/ofstype_i.csv,,,ignore,ignore,,,,,0,,,,ofstype_i,,
ofswind_rsc_mult.csv,,,,ignore,ignore,,,,1,0,,,,,,
oosfrac.csv,inputs/state_policies/oosfrac.csv,GSw_StateRPS,~0,ignore,ignore,*st,,,,0,,,,,,
opres_periods.csv,inputs/reserves/opres_periods.csv,GSw_OpRes,~0,ignore,ignore,,,,,0,,,,,,
orcat.csv,inputs/sets/orcat.csv,,,ignore,ignore,,,,,,,,,orcat,,
orperc.csv,inputs/reserves/orperc.csv,GSw_OpRes,~0,ignore,ignore,,,,,0,,,,,,
ortype.csv,inputs/sets/ortype.csv,,,ignore,ignore,,,,,,,,,ortype,,
outage_forced_h.csv,,,,ignore,ignore,r,"*i,h",,0,0,,1,,,,handled in outage_rates.py
outage_forced_hourly.h5,,,,ignore,ignore,wide,index,index,1,keepindex,,1,,,,handled in outage_rates.py
outage_forced_static.csv,inputs/plant_characteristics/outage_forced_static.csv,,,ignore,ignore,,,,,none,,,,,,
outage_forced_temperature.csv,inputs/plant_characteristics/outage_forced_temperature_{GSw_OutageScen}.csv,GSw_OutageScen,~static,ignore,ignore,,,,,0,,,,,,
outage_scheduled_static.csv,inputs/plant_characteristics/outage_scheduled_static.csv,,,ignore,ignore,,,,,0,,,,,,
outage_scheduled_monthly.csv,inputs/plant_characteristics/outage_scheduled_monthly.csv,,,ignore,ignore,,,,,0,,,,,,
p.csv,inputs/sets/p.csv,,,ignore,ignore,,,,,,,,,p,,
peak_ccseason.csv,,,,sum,ignore,*r,"ccseason,t",,0,0,,1,,,,ok because it's load during peak NERC hour
peak_h.csv,,,,sum,ignore,r,"h,wide",,1,0,,1,,,,
peakload.csv,,,,ignore,ignore,,,,,0,,1,,,,
peakload_nercr.csv,,,,ignore,ignore,,,,,0,,1,,,,
period_szn.csv,,,,ignore,ignore,,,,,0,,,,,,
period_szn_user.csv,inputs/variability/period_szn_{GSw_HourlyClusterAlgorithm}.csv,GSw_HourlyClusterAlgorithm,user*,ignore,ignore,,,,,,,,,,,
period_weights.csv,,,,ignore,ignore,,,,,0,,,,,,
periodmap_1yr.csv,,,,ignore,ignore,,,,0,0,,,,,,
pipeline_cost_mult.csv,,GSw_H2,~0,trans_lookup,uniform,"*r,rr",,,0,0,drop_dup_r,1,,,,
plantcat.csv,inputs/sets/plantcat.csv,,,ignore,ignore,,,,,,,,,plantcat,,
plantcharout.csv,,,,ignore,ignore,,"0,2",,0,,,,,,,
plantchar_beccs.csv,inputs/plant_characteristics/{plantchar_beccs}.csv,GSw_BECCS,~0,ignore,ignore,,,,,0,,,,,,used to define plantcharout.csv
plantchar_biopower.csv,inputs/plant_characteristics/{plantchar_biopower}.csv,,,ignore,ignore,,,,,0,,,,,,used to define plantcharout.csv
plantchar_caes.csv,inputs/plant_characteristics/caes_reference.csv,GSw_Storage,1,ignore,ignore,,,,,0,,,,,,used to define plantcharout.csv
plantchar_ccsflex_cost.csv,inputs/plant_characteristics/{ccsflexscen}_cost.csv,GSw_CCSFLEX_BYP|GSw_CCSFLEX_DAC|GSw_CCSFLEX_STO,~0,ignore,ignore,,,,,0,,,,,,used to define plantcharout.csv
plantchar_ccsflex_perf.csv,inputs/plant_characteristics/{ccsflexscen}_perf.csv,GSw_CCSFLEX_BYP|GSw_CCSFLEX_DAC|GSw_CCSFLEX_STO,~0,ignore,ignore,,,,,0,,,,,,used to define plantcharout.csv
plantchar_coal_ccs.csv,inputs/plant_characteristics/{plantchar_coal_ccs}.csv,,,ignore,ignore,,,,,0,,,,,,used to define plantcharout.csv
plantchar_coal.csv,inputs/plant_characteristics/{plantchar_coal}.csv,,,ignore,ignore,,,,,0,,,,,,used to define plantcharout.csv
plantchar_battery.csv,inputs/plant_characteristics/{plantchar_battery}.csv,GSw_Storage,1,ignore,ignore,,,,,0,,,,,,used to define plantcharout.csv
plantchar_csp.csv,inputs/plant_characteristics/{plantchar_csp}.csv,GSw_CSP,~0,ignore,ignore,,,,,0,,,,,,used to define plantcharout.csv
plantchar_dr_shed.csv,inputs/plant_characteristics/dr_shed_capcost_{dr_shedscen}.csv,dr_shedscen,,mean,uniform,r,"tech,wide",,1,0,,,,,,used to define plantcharout.csv
plantchar_dr_shed_vom.csv,inputs/plant_characteristics/dr_shed_vom.csv,,,mean,uniform,r,"tech,wide",,1,0,,,,,,used to define plantcharout.csv
plantchar_dr_shed_fom.csv,inputs/plant_characteristics/dr_shed_fom.csv,,,mean,uniform,r,"tech,wide",,1,0,,,,,,used to define plantcharout.csv
plantchar_evmc_shape.csv,inputs/plant_characteristics/evmc_shape_{evmcscen}.csv,,,ignore,ignore,,,,,0,,,,,,used to define plantcharout.csv
plantchar_evmc_storage.csv,inputs/plant_characteristics/evmc_storage_{evmcscen}.csv,,,ignore,ignore,,,,,0,,,,,,used to define plantcharout.csv
plantchar_gas_ccs.csv,inputs/plant_characteristics/{plantchar_gas_ccs}.csv,,,ignore,ignore,,,,,0,,,,,,used to define plantcharout.csv
plantchar_gas.csv,inputs/plant_characteristics/{plantchar_gas}.csv,,,ignore,ignore,,,,,0,,,,,,used to define plantcharout.csv
plantchar_geo.csv,inputs/plant_characteristics/{plantchar_geo}.csv,GSw_Geothermal,~0,ignore,ignore,,,,,0,,,,,,used to define plantcharout.csv
plantchar_h2combustion.csv,inputs/plant_characteristics/{plantchar_h2combustion}.csv,GSw_H2Combustion,~0,ignore,ignore,,,,,0,,,,,,used to define plantcharout.csv
plantchar_hydro.csv,inputs/plant_characteristics/{plantchar_hydro}.csv,,,ignore,ignore,,,,,0,,,,,,used to define plantcharout.csv
plantchar_nuclear_smr.csv,inputs/plant_characteristics/{plantchar_nuclear_smr}.csv,,,ignore,ignore,,,,,0,,,,,,used to define plantcharout.csv
plantchar_nuclear.csv,inputs/plant_characteristics/{plantchar_nuclear}.csv,,,ignore,ignore,,,,,0,,,,,,used to define plantcharout.csv
plantchar_ofswind.csv,inputs/plant_characteristics/{plantchar_ofswind}.csv,GSw_OfsWind,~0,ignore,ignore,,,,,0,,,,,,used to define plantcharout.csv
plantchar_onswind.csv,inputs/plant_characteristics/{plantchar_onswind}.csv,,,ignore,ignore,,,,,0,,,,,,used to define plantcharout.csv
plantchar_other.csv,inputs/plant_characteristics/{plantchar_other}.csv,,,ignore,ignore,,,,,0,,,,,,used to define plantcharout.csv
plantchar_pvb.csv,inputs/plant_characteristics/pvb_{pvbscen}.csv,GSw_PVB,~0,ignore,ignore,,,,,0,,,,,,used to define plantcharout.csv
plantchar_upgrades.csv,inputs/upgrades/{upgradescen}.csv,upgradescen,~default,ignore,ignore,,,,,0,,,,,,used to define plantcharout.csv
plantchar_upv.csv,inputs/plant_characteristics/{plantchar_upv}.csv,,,ignore,ignore,,,,,0,,,,,,used to define plantcharout.csv
poi_cap_init.csv,,,,sum,ignore,*r,,,0,0,,1,,,,disaggfunc set to ignore because data will be written at county resolution by writecapdat.py
prepost.csv,inputs/sets/prepost.csv,,,ignore,ignore,,,,,,,,,prepost,,
prescribed_nonRSC.csv,,,,sum,ignore,r,"t,i",,0,0,,1,,,,disaggfunc set to ignore because data will be written at county resolution by writecapdat.py
prescribed_rsc.csv,,,,sum,ignore,r,"t,i",,0,0,,1,,,,disaggfunc set to ignore because data will be written at county resolution by writecapdat.py
prescriptivelink0.csv,inputs/sets/prescriptivelink0.csv,,,ignore,ignore,,,,,0,,,,prescriptivelink0,,
prm_annual.csv,,,,ignore,ignore,*nercr,,,0,0,,1,,,,
psh_sc_duration.csv,,,,ignore,ignore,,,,,0,,1,,,,Delete once aggregate_regions.py is moved up
psh_supply_curves_duration.csv,inputs/storage/PSH_supply_curves_durations.csv,GSw_Storage,1,ignore,ignore,,,,,0,,1,,,,
psh_supply_curves_capacity.csv,inputs/supply_curve/PSH_supply_curves_capacity_{pshsupplycurve}.csv,GSw_Storage,1,sum,geosize,r,wide,,1,0,,,,,,
psh_supply_curves_cost.csv,inputs/supply_curve/PSH_supply_curves_cost_{pshsupplycurve}.csv,GSw_Storage,1,mean,uniform,r,wide,,1,0,,,,,,
pv_cf_improve.csv,,,,ignore,ignore,,,,0,,,,,,,
pvb_agg.csv,inputs/sets/pvb_agg.csv,,,ignore,ignore,,,,,0,,,,pvb_agg,,
pvb_bir.csv,,,,ignore,ignore,,,,,0,,,,,,
pvb_config.csv,inputs/sets/pvb_config.csv,,,ignore,ignore,,,,,,,,,pvb_config,,
pvb_ilr.csv,,,,ignore,ignore,,,,,0,,,,,,
pvbcapcostmult.csv,,,,ignore,ignore,,,,0,0,,,,,,
r.csv,,,,first,ignore,0,,,0,,,1,,,,disaggfunc set to ignore because this file is dynamic to the user-defined spatial aggregation level
r_ba.csv,,,,ignore,ignore,,,,,,,,,,,
r_cendiv.csv,,,,ignore,ignore,,,,,,,,,,,
r_county.csv,,,,ignore,ignore,,,,,,,,,,,
r_cs.csv,inputs/ctus/r_cs.csv,,,first,uniform,*r,cs,,0,0,,,,,,
r_cs_distance_mi.csv,inputs/ctus/r_cs_distance_mi.csv,,,mean,uniform,*r,cs,,0,0,,,,,,may need special handling given subset on both r and cs for now should work
routes_adjacent.csv,,,,trans_lookup,ignore,"*r,rr",,,0,0,,1,,,,disaggfunc set to ignore because the spatial aggregation level of this file is controlled by the agglevel switch
ramprate.csv,inputs/plant_characteristics/ramprate.csv,GSw_OpRes,~0,ignore,ignore,,,,,0,,,,,,
ramptime.csv,inputs/reserves/ramptime.csv,GSw_OpRes,~0,ignore,ignore,,,,,0,,,,,,
rb.csv,,,,first,ignore,0,,,0,,,1,,,,disaggfunc set to ignore because this file is specifically a collection of all valid BA regions
rb_aggreg.csv,,,,ignore,ignore,,,,,,,,,,,
recstyle.csv,inputs/state_policies/recstyle.csv,GSw_StateRPS,~0,ignore,ignore,*st,"RPSCat,style",,,0,,,,,,
rectable.csv,inputs/state_policies/rectable.csv,GSw_StateRPS,~0,ignore,ignore,st_st,st,,,0,,,,,,
reeds_region_tz_map.csv,inputs/variability/reeds_region_tz_map.csv,,,trans_lookup,ignore,r,,,0,0,,,,,,disaggfunc set to ignore because input file is already at county resolution
regional_cap_cost_diff.csv,inputs/financials/reg_cap_cost_diff_{reg_cap_cost_diff_suffix}.csv,,,mean,ignore,r,wide,,1,0,,,,,,precursor data to reg_cap_cost_diff.csv
regions.csv,,,,ignore,ignore,,,,,0,,,,,,not done but only for retail
required_investments.csv,inputs/state_policies/required_investment_{GSw_BuildRequirementsFile}.csv,,,ignore,ignore,,,,,,,,,,,
required_tech.csv,inputs/state_policies/required_tech_{GSw_TechRequirementFile}.csv,,,ignore,ignore,,,,,,,,,,,
resourceclass.csv,inputs/sets/resourceclass.csv,,,ignore,ignore,,,,,,,,,resourceclass,,
resources.csv,,,,resources,ignore,r,"i,ccreg",i,0,0,,1,,,,disaggfunc set to ignore because this file contains all spatial resolutions valid to the model run
retire_penalty.csv,inputs/financials/retire_penalty.csv,,,ignore,ignore,,,,,0,,,,,,
retirements.csv,,,,sum,ignore,r,"t,i",,0,0,,1,,,,disaggfunc set to ignore because data will be written at county resolution by writecapdat.py
retirements_energy.csv,,,,sum,ignore,r,"t,i",,0,0,,1,,,,disaggfunc set to ignore because data will be written at county resolution by writecapdat.py
rev_paths.csv,inputs/supply_curve/rev_paths.csv,,,ignore,ignore,,,,,0,,,,,,
rev_transmission_basecost.csv,inputs/transmission/rev_transmission_basecost.csv,,,ignore,ignore,,,,,0,,,,,,
rggi_states.csv,inputs/emission_constraints/rggi_states.csv,GSw_RGGI,~0,ignore,ignore,*st,,,,0,,,,,,
rggicon.csv,inputs/emission_constraints/rggicon.csv,GSw_RGGI,~0,ignore,ignore,,,,0,,,,,,,
rps_fraction.csv,inputs/state_policies/rps_fraction.csv,GSw_StateRPS,~0,ignore,ignore,st,st,,1,0,,,,,,
rsc_combined.csv,,,,sc_cat,ignore,r,"*i,rscbin",*i,0,0,value,1,,,,done for upv/csp/wind; disaggfunc set to ignore because supply curve data is already at county level
rsc_wsc.csv,,,,ignore,ignore,,,,,0,,,,,,
runfiles.csv,runfiles.csv,,,ignore,ignore,ignore,,,0,0,,,,,,so meta
sc_cat.csv,inputs/sets/sc_cat.csv,,,ignore,ignore,,,,,0,,,,sc_cat,,
scalars.csv,inputs/scalars.csv,,,ignore,ignore,,,,,0,,1,,,,
set_actualszn.csv,,,,ignore,ignore,,,,,0,,,,,,
set_allh.csv,,,,ignore,ignore,,,,,0,,,,,,
set_allszn.csv,,,,ignore,ignore,,,,,0,,,,,,
set_h.csv,,,,ignore,ignore,,,,,,,,,,,
set_szn.csv,,,,ignore,ignore,,,,,,,,,,,
site_bin_map.csv,,,,ignore,ignore,,,,,0,,,,,,
spur_parameters.csv,,,,ignore,ignore,,,,,0,,,,,,"TODO (only used for plotting so ignoring for now, but should be fixed)"
spur_cost.csv,inputs/supply_curve/spurline_cost.csv,,,ignore,ignore,r,,,,0,,,,,,
spurline_cost.csv,,,,ignore,ignore,,,,,0,,1,,,,Delete once aggregate_regions.py is moved up
sitemap.csv,inputs/supply_curve/sitemap.csv,,,ignore,ignore,,,,,0,,,,,,handled in writesupplycurves.py
spurline_sitemap.csv,,,,ignore,ignore,,,,,0,,,,,,handled in writesupplycurves.py
startcost.csv,inputs/plant_characteristics/startcost.csv,GSw_StartCost,~0,ignore,ignore,,,*i,,0,,,,,,
state_cap.csv,inputs/emission_constraints/state_cap.csv,GSw_StateCap,~0,ignore,ignore,*st,t,,0,0,,,,,,
storage_duration.csv,inputs/storage/storage_duration.csv,GSw_Storage,1,ignore,ignore,,,,,0,,,,,,
storage_duration_pshdata.csv,inputs/storage/storage_duration_pshdata.csv,GSw_Storage,1,mean,uniform,r,"*i,v",,0,0,,,,,,probably better to do something capacity-weighted
storage_mandates.csv,inputs/state_policies/storage_mandates.csv,GSw_BatteryMandate,~0,ignore,ignore,*st,t,,0,0,,,,,,
storinmaxfrac.csv,inputs/storage/storinmaxfrac.csv,,,mean,uniform,r,"*i,v",,0,0,,,,,,
stressperiods_user.csv,inputs/variability/stressperiods_{GSw_PRM_StressModel}.csv,GSw_PRM_StressModel,user*,ignore,ignore,,,,,,,,,,,
stressperiods_seed.csv,,,,ignore,ignore,,,,,0,,,,,,
supply_chain_adjust.csv,inputs/financials/supply_chain_adjust.csv,,,ignore,ignore,,,,,0,,,,,,
sw.csv,inputs/sets/sw.csv,,,ignore,ignore,,,,,0,,,,sw,,
switches.csv,,,,ignore,ignore,,,,,0,,,,,,
szn_actualszn.csv,,,,ignore,ignore,,,,,0,,,,,,
tc_phaseout_schedule.csv,inputs/financials/tc_phaseout_schedule_{GSw_TCPhaseout_schedule}.csv,GSw_TCPhaseout,~0,ignore,ignore,,,,,0,,,,,,
tech-subset-table.csv,inputs/tech-subset-table.csv,,,ignore,ignore,,,,,0,,,,,,
tech_resourceclass.csv,inputs/techs/tech_resourceclass.csv,,,ignore,ignore,,,,,0,,,,,,
techs.csv,inputs/techs/techs_{techs_suffix}.csv,,,ignore,ignore,,,,,0,,,,,,
techs_banned.csv,inputs/state_policies/techs_banned.yaml,,,ignore,ignore,wide,i,,,0,,,,,,
techs_banned_ces.csv,inputs/state_policies/techs_banned_ces.csv,GSw_StateRPS,~0,ignore,ignore,wide_st,i,,,0,,,,,,
techs_banned_imports_rps.csv,inputs/state_policies/techs_banned_imports_rps.csv,GSw_StateRPS,~0,ignore,ignore,wide_st,i,,,0,,,,,,
techs_banned_rps.csv,inputs/state_policies/techs_banned_rps.csv,GSw_StateRPS,~0,ignore,ignore,wide_st,i,,,0,,,,,,
temperature_celsius-ba.h5,inputs/variability/multi_year/temperature_celsius-ba.h5,,,ignore,ignore,,,,,0,,,,,,
tg_rsc_cspagg.csv,inputs/sets/tg_rsc_cspagg.csv,,,ignore,ignore,,,,,0,,,,tg_rsc_cspagg,,
tg_rsc_cspagg_tmp.csv,inputs/waterclimate/tg_rsc_cspagg_tmp.csv,"GSw_CSP,GSw_WaterMain",~0,ignore,ignore,,,,,0,,,,,,
tg_rsc_upvagg.csv,inputs/sets/tg_rsc_upvagg.csv,,,ignore,ignore,,,,,0,,,,tg_rsc_upvagg,,
timestamps.csv,,,,ignore,ignore,,,,,0,,,,,,
trancap_fut.csv,,,,sum,ignore,"*r,rr","status,trtype,t",,0,0,drop_dup_r,1,,,,disaggfunc set to ignore because all transmisison data will be read into model at the correct spatial resolution
trancap_fut_cat.csv,inputs/sets/trancap_fut_cat.csv,,,ignore,ignore,,,,,,,,,trancap_fut_cat,,
trancap_init_energy.csv,,,,ignore,ignore,"*r,rr",trtype,,0,0,drop_dup_r,1,,,,
trancap_init_prm.csv,,,,ignore,ignore,"*r,rr",trtype,,0,0,drop_dup_r,1,,,,
trancap_init_transgroup.csv,,,,ignore,ignore,,,,0,0,,,,,,
tranloss.csv,,,,trans_lookup,ignore,"*r,rr",trtype,,0,0,drop_dup_r,1,,,,disaggfunc set to ignore because all transmisison data will be read into model at the correct spatial resolution
trans_intra_cost_adder.csv,inputs/supply_curve/trans_intra_cost_adder.csv,,,ignore,ignore,,,,,0,,,,,,
trans_itc_fractions.csv,,,,ignore,ignore,,,,,0,,,,,,
transmission_capacity_future.csv,inputs/transmission/transmission_capacity_future_{lvl}_{GSw_TransScen}.csv,,,sum,ignore,"r,rr","status,trtype,t",,0,0,drop_dup_r,,,,,'ignore’ in disaggfunc because all transmisison data will be read into model at appropriate spatial resolution
transmission_capacity_future_baseline.csv,inputs/transmission/transmission_capacity_future_{lvl}_baseline.csv,,,sum,ignore,"r,rr","status,trtype,t",,0,0,drop_dup_r,,,,,'ignore’ in disaggfunc because all transmisison data will be read into model at appropriate spatial resolution
transmission_capacity_init_AC_r.csv,inputs/transmission/transmission_capacity_init_AC_{lvl}_{GSw_TransNetworkSource}.csv,,,sum,ignore,"r,rr",interface,,0,0,drop_dup_r,,,,,
transmission_capacity_init_AC_transgrp.csv,inputs/transmission/transmission_capacity_init_AC_transgrp_{GSw_TransNetworkSource}.csv,,,sum,ignore,"transgrp,transgrpp",interface,,0,0,,,,,,
transmission_capacity_init_nonAC.csv,inputs/transmission/transmission_capacity_init_nonAC_{lvl}.csv,,,sum,ignore,"r,rr",trtype,,0,0,drop_dup_r,,,,,'ignore’ in disaggfunc because all transmisison data will be read into model at appropriate spatial resolution
transmission_distance.csv,,,,trans_lookup,ignore,"*r,rr",trtype,,0,0,drop_dup_r,1,,,,disaggfunc set to ignore because all transmisison data will be read into model at the correct spatial resolution
transmission_distance_cost_500kVac.csv,inputs/transmission/transmission_distance_cost_500kVac_{lvl}.csv,,,trans_lookup,ignore,"r,rr",,,0,0,drop_dup_r,,,,,
transmission_distance_cost_500kVdc.csv,inputs/transmission/transmission_distance_cost_500kVdc_{lvl}.csv,,,trans_lookup,ignore,"r,rr",,,0,0,drop_dup_r,,,,,
transmission_line_capcost.csv,,,,trans_lookup,ignore,"*r,rr",trtype,,0,0,drop_dup_r,1,,,,disaggfunc set to ignore because all transmisison data will be read into model at the correct spatial resolution
transmission_line_fom.csv,,,,trans_lookup,ignore,"*r,rr",trtype,,0,0,drop_dup_r,1,,,,disaggfunc set to ignore because all transmisison data will be read into model at the correct spatial resolution
trtype.csv,inputs/sets/trtype.csv,,,ignore,ignore,,,,,,,,,trtype,,
unapp_water_sea_distr.csv,inputs/waterclimate/unapp_water_sea_distr.csv,GSw_WaterMain,~0,mean,geosize,r,"wst,wide",,1,0,,,,,,
UnappWaterMult.csv,inputs/climate/{climatescen}/UnappWaterMult.csv,,,mean,uniform,r,"wst,szn,t",,0,0,,,,,,
UnappWaterMultAnn.csv,inputs/climate/{climatescen}/UnappWaterMultAnn.csv,,,mean,uniform,r,"wst,t",,0,0,,,,,,
UnappWaterSeaAnnDistr.csv,inputs/climate/{climatescen}/UnappWaterSeaAnnDistr.csv,,,mean,uniform,r,"wst,szn,t",,0,0,,,,,,
unbundled_limit_ces.csv,inputs/state_policies/unbundled_limit_ces.csv,GSw_StateRPS,~0,ignore,ignore,st,,,,0,,,,,,
unbundled_limit_rps.csv,inputs/state_policies/unbundled_limit_rps.csv,GSw_StateRPS,~0,ignore,ignore,st,,,,0,,,,,,
unitdata.csv,inputs/capacity_exogenous/ReEDS_generator_database_final_{unitdata}.csv,,,ignore,ignore,FIPS,,,,0,,,,,,
unitsize.csv,,,,ignore,ignore,,,,,0,,1,,,,
unitspec_upgrades.csv,inputs/sets/unitspec_upgrades.csv,,,ignore,ignore,,,,,0,,,,unitspec_upgrades,,
upgrade_costs_ccs_coal.csv,,,,ignore,ignore,,,,,0,,,,,,
upgrade_costs_ccs_gas.csv,,,,ignore,ignore,,,,,0,,,,,,
upgrade_hintage_char.csv,inputs/sets/upgrade_hintage_char.csv,,,ignore,ignore,,,,,0,,,,upgrade_hintage_char,,
upgrade_link.csv,inputs/upgrades/upgrade_link.csv,,,ignore,ignore,,,,,0,,,,,,
upgrade_mult_advanced.csv,inputs/upgrades/upgrade_mult_atb23_ccs_mid.csv,GSw_UpgradeCost_Mult,~0,ignore,ignore,,,,,0,,,,,,
upgrade_mult_conservative.csv,inputs/upgrades/upgrade_mult_atb23_ccs_con.csv,GSw_UpgradeCost_Mult,2,ignore,ignore,,,,,0,,,,,,
upgrade_mult_final.csv,,,,ignore,ignore,,,,,0,,,,,,
upgrade_mult_mid.csv,inputs/upgrades/upgrade_mult_atb23_ccs_mid.csv,GSw_UpgradeCost_Mult,0|4,ignore,ignore,,,,,0,,,,,,
upgradelink_water.csv,inputs/upgrades/upgradelink_water.csv,,,ignore,ignore,,,,,0,,,,,,
upv_exog_cap.csv,inputs/capacity_exogenous/upv_exog_cap_{GSw_SitingUPV}_{lvl}.csv,,,sum,ignore,region,"*tech,sc_point_gid,year",,0,0,,,,,,
upv_supply_curve.csv,inputs/supply_curve/upv_supply_curve-{GSw_SitingUPV}{GSw_NoReinforcement}_{lvl}.csv,,,ignore,ignore,region,,,,0,,,,,,No fix_col (only region_col) because this is an intermediate input file
uranium_price.csv,inputs/fuelprices/uranium_{uraniumscen}.csv,,,ignore,ignore,,,,0,0,,,,,,
va_ng_crf_penalty.csv,,,,ignore,ignore,,,,0,0,,,,,,
val_aggreg.csv,,,,ignore,ignore,,,,0,none,,,,,,
val_ba.csv,,,,ignore,ignore,,,,,,,1,,,,
val_cendiv.csv,,,,ignore,ignore,,,,0,none,,,,,,
val_country.csv,,,,ignore,ignore,,,,0,none,,,,,,
val_county.csv,,,,ignore,ignore,,,,0,none,,,,,,
val_cs.csv,,,,ignore,ignore,,,,0,none,,,,,,
val_hurdlereg.csv,,,,ignore,ignore,,,,0,none,,,,,,
val_interconnect.csv,,,,ignore,ignore,,,,0,none,,,,,,
val_nercr.csv,,,,ignore,ignore,,,,0,none,,,,,,
val_h2ptcreg.csv,,,,ignore,ignore,,,,0,none,,,,,,
val_r.csv,,,,ignore,ignore,0,,,0,none,,1,,,,
val_r_all.csv,,,,ignore,ignore,,,,0,none,,,,,,
val_st.csv,,,,ignore,ignore,,,,0,none,,,,,,
val_transgrp.csv,,,,ignore,ignore,,,,0,none,,,,,,
val_transreg.csv,,,,ignore,ignore,,,,0,none,,,,,,
val_usda_region.csv,,,,ignore,ignore,,,,0,none,,,,,,
var_map.csv,inputs/valuestreams/var_map.csv,,,ignore,ignore,,,,,0,,,,,,
wat_access_cap_cost.csv,inputs/waterclimate/wat_access_cap_cost.csv,GSw_WaterMain,~0,sc_cat,geosize,r,*wst,,0,0,value,,,,,
